LR_A_coefficients,LR_A_features
-0.014978405120519027,log fil
0.020349252328246113,log forest
0.024021776227708874,log linear
-0.010092515896314415,log norm
0.011990849523768011,log of
0.024620848071259745,log problem
-0.02268315679716128,log record
-0.014978405120519027,log system
-0.02268315679716128,log to
0.011998891361373646,logbook
0.011998891361373646,logbook report
0.07223429235602268,loggerhead
0.01965496193565189,loggerhead leatherback
0.007743359773395629,loggerhead nest
0.050017530892089344,loggerhead turtl
0.028947768448714217,lognorm
0.014473884224357109,lognorm distribut
0.014473884224357109,lognorm model
-0.01779081089679725,loid
-0.01779081089679725,loid and
0.01058870430579955,loligo
0.01058870430579955,loligo gah
-0.012897672891188094,lombardo
-0.006448836445594047,lombardo colombiell
-0.006448836445594047,lombardo özdikmen
0.015404367590502266,lomv
0.015404367590502266,lomv black
0.5916038301821195,long
0.0115016939326286,long and
0.028290744894455187,long as
0.025150878038462512,long at
-0.011826376220000908,long ax
0.037521864905482795,long be
-0.006754828964623025,long been
0.016478911400704843,long bil
-0.011888275074218017,long carbon
-0.046286119708845254,long chain
-0.01642028579800375,long coex
-0.011311604939641054,long could
0.056550364311260995,long dash
-0.020293932661092327,long day
-0.04512068326967619,long dist
0.033587759212717054,long ear
-0.01718006783827789,long expos
0.02155586972045817,long fin
-0.015226770679894325,long fir
-0.01429660725982775,long for
-0.018770452957009052,long gen
0.017430977408378973,long grass
-0.015451785279811132,long held
-0.014803799080922024,long hist
-0.010457913171145774,long incub
0.03049412863006596,long island
-0.0012037823405625003,long last
-0.01258499400037695,long leg
0.019131092438967903,long lif
0.021224394742592165,long lin
0.112662007541977,long liv
0.022920056009628997,long marin
-0.013734048458040344,long migr
-0.01972228074159143,long or
-0.052996594622297194,long period
0.013745930686931765,long plastron
0.08819220886369589,long point
0.01867018828230047,long pop
-0.0018774155095019405,long rang
-0.0011629243806396017,long resid
0.013570269500937053,long respons
0.013698475576834337,long rot
0.013404196063393688,long run
0.032506596862440236,long scallop
0.011378046769568955,long seem
0.0142304135793317,long seg
-0.011311604939641054,long show
-0.020865595838623584,long stand
0.04593826159317979,long tail
-0.0029081284403580545,long temp
0.5455608349308962,long term
-0.008722155121078271,long termin
0.02548301762159243,long than
-0.01528145187460766,long the
-0.015538074384063138,long thermophil
-0.011759395247334922,long third
0.07647622675212482,long tim
-0.01108358943717967,long timesc
-0.012922492469249765,long voc
-0.011311604939641054,long with
0.020716347257138654,longest
0.013490113917992593,longest dist
-0.038598274223916346,longest in
0.010037160292339429,longest period
0.010178782057358903,longest run
0.028271955097971396,longest tim
-0.02597024597277748,longev
-0.004105301925804487,longev and
-0.03197212872218339,longev in
-0.015986064361091696,longev neon
-0.013854908055258604,longev of
0.010178782057358903,longev two
0.022511892678588555,longev was
0.04050804074485244,longhair
0.04050804074485244,longhair field
0.013698475576834337,longicaud
0.013698475576834337,longicaud and
-0.01528145187460766,longicorn
-0.01528145187460766,longicorn with
-0.011363584387177068,longipalp
-0.011363584387177068,longipalp of
0.02025402037242622,longipil
0.02025402037242622,longipil from
0.010794067378017799,longirost
0.010794067378017799,longirost elongat
-0.051736148651022315,longispin
-0.012934037162755579,longispin group
-0.012934037162755579,longispin müller
-0.012934037162755579,longispin sampl
-0.012934037162755579,longispin shar
0.00013079246048343184,longitud
0.013490113917992593,longitud degr
-0.013351547883951119,longitud with
0.03893393518689169,longitudin
-0.010778505098010224,longitudin ax
0.014811647964046767,longitudin bord
0.0276439738854588,longitudin demograph
0.012909406546444353,longitudin study
0.01914168499121084,longleaf
0.01914168499121084,longleaf pin
0.12332111820602853,longlin
0.02634669334949833,longlin and
0.028945072788809457,longlin effort
0.05331924231206681,longlin fishery
0.013677038750438616,longlin in
0.013677038750438616,longlin target
0.09647696224028114,longnos
0.09647696224028114,longnos skat
0.025002071230121953,longsp
0.016106958009573256,longsp calcari
0.010381096732843185,longsp gul
-0.03254672449231553,longstand
-0.010526473696666695,longstand challeng
-0.023954646371504337,longstand quest
0.012157207779996775,longterm
0.012157207779996775,longterm monit
0.013390397659859003,lonj
0.013390397659859003,lonj riv
0.016106958009573256,loo
0.016106958009573256,loo gav
0.014112179975367059,look
-0.008672999946088871,look at
0.020676509138680684,look for
-0.007733054680373521,look mat
0.011890589529080293,look to
0.018320215864113348,loom
0.018320215864113348,loom war
0.1557377698966139,loon
0.019467221237076737,loon adamsi
0.019467221237076737,loon declin
0.019467221237076737,loon did
0.019467221237076737,loon gav
0.019467221237076737,loon im
0.019467221237076737,loon pacific
0.019467221237076737,loon pop
0.019467221237076737,loon stellat
-0.09344424461459953,loop
-0.02657741673116365,loop between
-0.011759395247334922,loop phylogenet
-0.02657741673116365,loop provid
-0.009100713312732624,loop quantit
-0.010825438268480685,loop seg
-0.0142963676641574,loop the
-0.013900494992535907,loop through
-0.01204448449789003,loos
0.008939636555915755,loos aggreg
-0.012565320205862504,loos bound
-0.009696443733889865,loos receiv
0.05734513304560618,lop
0.011469026609121236,lop in
0.011469026609121236,lop or
0.011469026609121236,lop ping
0.011469026609121236,lop tre
0.011469026609121236,lop was
-0.02703895119613065,lor
-0.015646266404374703,lor expos
0.018292803732647214,lor four
-0.031292532808749406,lor nycticeb
-0.010256895224010153,loranthacea
-0.010256895224010153,loranthacea in
0.012969056473734924,lord
0.012969056473734924,lord derby
0.01804067372634471,lorenzo
0.01804067372634471,lorenzo and
-0.01506943755239304,loriina
-0.01506943755239304,loriina spec
-0.03013887510478608,lory
-0.01506943755239304,lory as
-0.01506943755239304,lory wer
0.02319945464497934,los
0.02319945464497934,los incom
0.1394366156706536,loss
0.04012284511856112,loss and
-0.0101503163023801,loss antimicrob
0.010824014733386645,loss ar
0.014740392762107913,loss av
-0.00461592173416442,loss becaus
0.020349252328246113,loss boras
0.014740392762107913,loss by
0.012909406546444353,loss can
0.013078406149587983,loss chick
-0.007707611656966563,loss could
-0.011888275074218017,loss cwl
-0.01845941066852512,loss determin
0.01240785326440331,loss did
0.004978217199717103,loss dur
-0.015106650589046639,loss effort
-0.008889549827223321,loss fcr
0.014740392762107913,loss follow
-0.02221549054722623,loss from
-0.01639514710357297,loss habit
-0.0214295237324808,loss hav
0.030371471195347288,loss how
0.011353518831586633,loss howev
0.01272469220502604,loss hum
0.024412420820238652,loss ident
-0.02833672351898197,loss in
-0.01845941066852512,loss independ
0.015792125269792553,loss involv
0.006110910433385999,loss is
-0.01108358943717967,loss may
0.10572440513608013,loss of
0.0728369244207487,loss or
0.008117814519687688,loss particul
-0.025242651179991523,loss rat
0.014740392762107913,loss stat
-0.014404486910846183,loss survey
0.010786735914868686,loss the
-0.020328391016781633,loss through
0.0263800548455435,loss to
-0.007707611656966563,loss us
0.014876625897807251,loss was
0.0063686510635073005,loss we
-0.01763060154123911,loss wer
-0.014404486910846183,loss with
-0.019069480742365683,loss within
0.006132723704693873,lossiemou
0.006132723704693873,lossiemou and
-0.15188289313491507,lost
-0.029779812505763913,lost and
-0.023494947739638002,lost becaus
-0.015031421038493163,lost both
-0.0101503163023801,lost fow
0.011353518831586633,lost from
-0.012788211482214581,lost grad
-0.07478251128841154,lost in
-0.014615659503555244,lost mass
-0.0214295237324808,lost nat
0.024767623766621664,lost on
-0.01758456391974832,lost ov
-0.00966574751448865,lost pathog
-0.019069480742365683,lost rel
0.04378351693961453,lost specy
-0.01726469317985468,lost to
-0.009937170927258118,lost we
-0.01758456391974832,lost with
-0.09621822360216502,lot
-0.00869437895805157,lot group
-0.00869437895805157,lot japonic
-0.00869437895805157,lot leguminosa
-0.04499669516038456,lot specy
-0.00869437895805157,lot thes
-0.019488334259506447,lot wat
-0.07048484321891402,lotk
-0.07048484321891402,lotk volterr
0.012669458808707427,loud
0.012669458808707427,loud mat
0.011116172393853083,lough
0.011116172393853083,lough corrib
-0.01606056342648841,lous
-0.01606056342648841,lous infest
0.014173279344730264,lout
0.014173279344730264,lout had
0.006989004276682901,lov
0.006989004276682901,lov riv
0.19060734295867282,low
0.024863067324541358,low abl
0.050976190431917895,low abund
-0.009124015354646199,low act
0.019131092438967903,low adapt
0.01820171786080468,low adult
-0.025576422964429163,low affin
0.014975685465148212,low aft
-0.010928617470687218,low al
-0.014503541010013436,low aldehyd
0.012741978403283416,low alin
-0.007125814905801884,low allel
0.015587266964619862,low although
-0.0400053634512271,low altitud
0.053165351540961386,low amazon
-0.03168300060678166,low amby
0.013404196063393688,low amplitud
0.009798412213979757,low an
0.02230777769355626,low and
0.011744745642832014,low app
0.014271762333510116,low area
-0.02740887233957536,low as
0.014402200024955295,low at
0.02408047797167176,low bay
0.023733505302208094,low bree
-0.019440802466045834,low but
-0.009906888796565112,low by
0.011137976832304875,low capt
-0.031076148768126276,low carbon
-0.012780188043759563,low catalys
-0.011676824328327756,low cel
0.010020498151018947,low chick
0.013934622098362524,low ci
-0.013930682470393627,low clar
0.01112841599494309,low columb
0.017523317020934202,low combin
0.017285890495814898,low comp
0.022354133561826344,low competit
-0.013930682470393627,low conduc
-0.05150492210278175,low cont
0.034283263284302576,low cook
-0.013891686435497297,low correl
-0.031098660311856152,low cpu
-0.012431590629340296,low crit
0.008117814519687688,low crocodil
0.01647515653997107,low cur
0.012536699582294012,low danub
-0.0339460799545968,low degr
0.02518714757369492,low demograph
0.15609062025466758,low dens
-0.013817618142715279,low despit
-0.008752150689923183,low develop
-0.018014974563250127,low differenty
-0.018138248647611717,low dissolv
-0.0279031906223491,low divers
0.026112664443324777,low do
-0.01299138604593625,low dos
0.05056301831728091,low dur
-0.013888310022072721,low effect
-0.010927388407811697,low efficy
-0.0232794906109365,low elev
0.015954165309880343,low encount
0.010585028273210655,low escap
0.034481703108711036,low estim
-0.02131341307802988,low estu
-0.012546552016544478,low expery
-0.020480119840261834,low extinct
-0.01342375095320835,low faec
-0.0012000804983416824,low fecund
0.0117897500724825,low fidel
0.00038094328994784646,low fish
-0.009775132784909915,low foli
-0.052311122861011264,low food
-0.011820974934113295,low for
-0.009806312234091728,low frequ
0.05227680955435106,low genet
0.031679422100188745,low goulburn
0.007917988214054903,low grow
-0.021861621658093477,low gypsy
0.02518714757369492,low habit
0.008439048880456844,low harry
-0.014226063651823223,low hatch
-0.013002064933494796,low herit
0.026647796264931158,low hunt
-0.02322721341625518,low impact
-0.002879910995988746,low in
-0.013026637612716292,low incom
0.014083776287920171,low ind
0.04533310101434524,low inflow
-0.015538074384063138,low init
0.019856777826488037,low insid
-0.01036927963109857,low integr
-0.012100157044442842,low intens
-0.015051102322558959,low intermedy
-0.03877655638001227,low latitud
0.026582675770480693,low leng
0.019551974765303314,low level
-0.012546552016544478,low light
0.02383753798768132,low lying
-0.011841215027724642,low mak
-0.019488334259506447,low many
0.012472427047538573,low mass
-0.03057213721260575,low maxim
-0.027404242974385772,low meanwhil
-0.031876315528475724,low mercury
0.01112841599494309,low migr
0.03822452643238864,low mississipp
-0.021994399873217527,low mit
-0.012546552016544478,low mix
-0.01642028579800375,low mobl
0.0029065120763889685,low mort
-0.000952428928379896,low nat
-0.011024169996034366,low nomin
0.05439242226647566,low numb
0.008912554597055481,low nutry
-0.016029242971970687,low occup
0.024886110378118272,low of
-0.01744110071934844,low opportun
0.006887076172655333,low or
0.010381096732843185,low overwint
-0.02657741673116365,low pairw
0.009798412213979757,low particip
-0.009902786253946406,low pathog
-0.015655200703189587,low pectinat
0.011744745642832014,low per
-0.014227416441839983,low perceiv
0.014083776287920171,low perm
0.016978257949570894,low persist
0.051481492237551614,low phas
0.007308374469857831,low pop
0.012741978403283416,low port
-0.018770452957009052,low post
-0.0071318291966896335,low pow
0.009772929138531573,low pred
0.010324828708630912,low pregn
0.010162652966711554,low prey
0.02752572600664592,low produc
-0.015875493429000753,low profess
0.023650834531554112,low proport
0.02430842520891307,low pup
0.03916759734418767,low qual
0.018557104359924758,low rainfal
0.0556183679872497,low rat
0.012032305147463413,low ratio
0.012777778108875901,low reach
0.061906779922862254,low recruit
-0.013854908055258604,low redox
0.027909351112000977,low rel
-0.013710878766739017,low remov
-0.021721388103834213,low reproduc
-0.01748418874527642,low respons
-0.01610937648777606,low rhp
0.03297382230564095,low salin
0.016033022129194552,low sandgr
0.012519954206424872,low sardin
0.017191517094711634,low sea
-0.009815715645409452,low sequ
-0.026272021473226395,low sev
0.012014204905268907,low sex
-0.020376837462027408,low slcs
0.011577491424274212,low snak
-0.027655863701883606,low spat
-0.026138435862467307,low specy
-0.014464612338250074,low stat
0.011149688945897743,low stock
-0.015353704466880272,low strength
-0.010230000558361488,low stress
0.021899758246235856,low suggest
0.0441393063030083,low surv
0.018706314390125964,low tadpol
-0.026481448268608345,low temp
0.05115907687657517,low than
-0.001921653991296545,low the
-0.021721388103834213,low ther
0.0006631166949665957,low thi
-0.010778505098010224,low thos
-0.009906888796565112,low threshold
0.026088418447883604,low tid
0.011469026609121236,low tot
-0.02195840140057991,low transmit
-0.03057213721260575,low troph
-0.01491396579293822,low up
-0.0022484953455952712,low vary
-0.010620037389192505,low vertebr
0.016793879606358527,low vol
-0.010256895224010153,low vwc
-0.010177882522129108,low wat
0.009309454841962257,low we
0.008595758547355817,low when
-0.007707611656966563,low whil
0.01403304408719509,low whilst
-0.01036927963109857,low within
-0.012524696456671999,low xanthin
-0.018138248647611717,low yr
-0.009902786253946406,low zoonot
0.00558154724873743,lowest
0.01542088266529189,lowest adult
0.01178181596704359,lowest aft
-0.017504301379846366,lowest at
-0.015114806256835943,lowest between
0.011559901462096445,lowest count
-0.009906888796565112,lowest dos
0.010836587033717359,lowest eb
-0.013891686435497297,lowest grow
0.035604124124592074,lowest in
-0.007151831066634802,lowest init
-0.011820974934113295,lowest kidney
0.016106958009573256,lowest numb
-0.01092268941301265,lowest observ
-0.011505593313322031,lowest occup
0.009216718031921343,lowest on
0.010182076221720742,lowest record
-0.020480119840261834,lowest reg
-0.020480119840261834,lowest rel
-0.013891686435497297,lowest remov
0.009091722651881622,lowest surv
-0.008559115224609375,lowest valu
0.02535836068504946,lowest when
0.006989004276682901,lowest wolv
0.1559195801051737,lowland
-0.014366889897769835,lowland amazon
0.02467742967121052,lowland and
0.03221391601914651,lowland devon
0.018138342472823598,lowland dry
0.08328417153541662,lowland forest
-0.01565934398402381,lowland frog
0.0014985500003489864,lowland neotrop
0.007991835435371636,lowland northwest
0.007991835435371636,lowland nwt
0.015839711050094372,lowland riv
0.015404367590502266,lowland sedg
0.01724695942908622,lowland sit
0.0004811397403632152,lowland specy
0.018352092433624668,lowland terrest
-0.014366889897769835,lowland tmf
-0.014366889897769835,lowland tmfs
0.018138342472823598,lowland trop
0.016106958009573256,lowland was
-0.01565934398402381,lowland wher
0.04241734119356732,loxodont
0.04241734119356732,loxodont african
0.039110339173499514,loyal
0.02294295983671565,loyal island
0.01849187952067451,loyal to
-0.02165087653696137,lps
-0.010825438268480685,lps and
-0.010825438268480685,lps ind
-0.0730314598113455,lrs
-0.03651572990567275,lrs of
-0.03651572990567275,lrs the
0.008400660313007876,ls
-0.009974939646241665,ls mcf
0.01887488830230797,ls than
0.01787927311183151,lslands
0.008939636555915755,lslands and
0.008939636555915755,lslands in
-0.016422784250446586,lsu
-0.016422784250446586,lsu and
0.036451628405071324,lt
0.010162652966711554,lt km
0.010162652966711554,lt moos
0.018292803732647214,lt rot
0.016405228953255035,lter
0.016405228953255035,lter sit
0.018650477698002616,lthe
0.018650477698002616,lthe individ
-0.017444310242156542,ltr
-0.008722155121078271,ltr and
-0.008722155121078271,ltr was
0.021732969172409446,ltre
0.010866484586204723,ltre aim
0.010866484586204723,ltre analys
0.03259945375861417,ltres
0.010866484586204723,ltres and
0.010866484586204723,ltres on
0.010866484586204723,ltres wil
0.014587781484780987,luberon
0.014587781484780987,luberon stat
0.10545023694115589,luc
0.015108703385779233,luc as
0.015108703385779233,luc estu
0.015108703385779233,luc estuarin
0.015108703385779233,luc marin
0.03617409330385002,luc mou
0.015108703385779233,luc wetland
-0.01071438327433646,luca
-0.01071438327433646,luca was
0.01178181596704359,lucan
0.01178181596704359,lucan goode
-0.011185678737810349,lucid
-0.011185678737810349,lucid in
0.01593570643280047,lucifug
0.01593570643280047,lucifug silv
-0.012390686711954606,lucknow
-0.012390686711954606,lucknow was
-0.028808973821692365,ludovician
-0.014404486910846183,ludovician hav
-0.014404486910846183,ludovician sint
-0.02845750993389658,luff
-0.02845750993389658,luff cylindric
0.00962566254826388,lulc
0.00962566254826388,lulc in
-0.014404486910846183,lum
-0.014404486910846183,lum of
-0.03173558260074233,lumbricul
-0.03173558260074233,lumbricul variegat
-0.010831669870028978,lumin
-0.010831669870028978,lumin cont
0.018320215864113348,lump
0.018320215864113348,lump malays
0.010991003060359033,lumpsuck
0.010991003060359033,lumpsuck aptocycl
-1.9960115169657396e-05,lunat
0.009849940555833438,lunat and
-0.009871086988799432,lunat the
-0.07785046292611854,lung
-0.07785046292611854,lung cant
0.11758956403830356,lungf
0.019598260673050594,lungf catch
0.019598260673050594,lungf declin
0.019598260673050594,lungf in
0.019598260673050594,lungf lead
0.019598260673050594,lungf protopter
0.019598260673050594,lungf to
0.016743497902626973,lunulat
0.016743497902626973,lunulat chaetodon
0.13374476501459287,lup
0.10980019837422306,lup in
0.0177664891981544,lup kil
0.006989004276682901,lup numb
0.008595835172188909,lup pop
0.006989004276682901,lup rel
-0.06787510613722905,luperin
-0.009696443733889865,luperin by
-0.009696443733889865,luperin coleopter
-0.009696443733889865,luperin hist
-0.009696443733889865,luperin new
-0.009696443733889865,luperin refut
-0.009696443733889865,luperin the
-0.009696443733889865,luperin thes
0.014975685465148212,luquillo
0.014975685465148212,luquillo expery
0.017961822440349065,luschnathian
0.017961822440349065,luschnathian besid
0.023165944158244148,lut
0.010991003060359033,lut exert
0.026984251257062858,lut on
-0.010803862291733572,lut pop
-0.009458744735410682,lutein
-0.009458744735410682,lutein hormon
0.04436727752700269,lutjan
0.04436727752700269,lutjan an
0.022920056009628997,lutjanid
0.022920056009628997,lutjanid lethrinid
0.027722967649693554,lutjanida
0.015197386708033443,lutjanida specy
0.014173279344730264,lutjanida wer
0.033394707034942,lutr
0.033394707034942,lutr perspicillat
0.0142304135793317,lutrog
0.0142304135793317,lutrog perspicillat
0.02168637299803801,lutz
0.007228790999346002,lutz and
0.007228790999346002,lutz ov
0.007228790999346002,lutz sit
0.053503541944730434,lutza
0.013375885486182609,lutza abund
0.013375885486182609,lutza at
0.013375885486182609,lutza has
0.013375885486182609,lutza mert
-0.011363584387177068,lutzomy
-0.011363584387177068,lutzomy longipalp
0.05654720939736094,lutzow
0.05654720939736094,lutzow holm
-0.020560187607436005,luxury
-0.020560187607436005,luxury of
-0.050098785826687996,lxd
-0.012524696456671999,lxd cod
-0.012524696456671999,lxd loc
-0.012524696456671999,lxd low
-0.012524696456671999,lxd reg
-0.02078992303152506,lyas
-0.010928617470687218,lyas act
-0.011096942503168354,lyas ic
-0.011058937131963062,lycaeid
-0.011058937131963062,lycaeid meliss
0.015984099481722493,lycaon
0.015984099481722493,lycaon pict
-0.01742368235893307,lycha
-0.01742368235893307,lycha form
-0.012924853410437675,lyciumosid
-0.012924853410437675,lyciumosid iv
0.009998003991443299,lying
-0.014195745799275706,lying behind
0.015404367590502266,lying coast
0.009849940555833438,lying island
-0.010188418731013704,lymantr
-0.010188418731013704,lymantr disp
0.015807275110610645,lymphosarcom
0.015807275110610645,lymphosarcom high
0.11283758144828888,lynx
0.025075018099619754,lynx distribut
0.025075018099619754,lynx lynx
0.012537509049809877,lynx numb
0.012537509049809877,lynx occup
0.025075018099619754,lynx pardin
0.012537509049809877,lynx pop
-0.013900494992535907,lys
-0.013900494992535907,lys pro
-0.015238201528729971,lysin
-0.015238201528729971,lysin hkme
-0.06697205636016078,lysog
-0.009070349365466369,lysog bacter
-0.009070349365466369,lysog grow
-0.011557034661003744,lysog in
-0.023114069322007488,lysog infect
-0.009070349365466369,lysog may
-0.009070349365466369,lysog stat
-0.03467110398301124,lysogeny
-0.011557034661003744,lysogeny ar
-0.011557034661003744,lysogeny from
-0.011557034661003744,lysogeny in
-0.010825438268480685,lysosom
-0.010825438268480685,lysosom cystein
-0.05841055484097474,lyt
-0.011557034661003744,lyt chronic
-0.018140698730932738,lyt grow
-0.009070349365466369,lyt induc
-0.023114069322007488,lyt infect
-0.03742995073516339,ma
-0.01381785525896779,ma in
-0.014366889897769835,ma na
0.018292803732647214,ma rked
-0.01915438754294252,ma tim
-0.01381785525896779,ma with
-0.011393483360067704,macac
-0.01155036417932496,macac an
-0.01155036417932496,macac mulatt
-0.01155036417932496,macac nigr
0.02258044414366535,macac silen
-0.001964384796007222,macaqu
-0.01155036417932496,macaqu ar
0.0451608882873307,macaqu in
-0.0004910961990018055,macaqu macac
-0.01155036417932496,macaqu mulatt
-0.01155036417932496,macaqu nigr
-0.02310072835864992,macaqu specy
0.02258044414366535,macaqu the
-0.01155036417932496,macaqu with
0.07931630146142862,macaron
0.013656284543781398,macaron and
0.06642613635784775,macaron penguin
0.06097074545146131,macarones
0.01701144428277241,macarones and
0.018655158975873068,macarones archipelago
0.01701144428277241,macarones island
-0.01738875791610314,macarones lot
0.01726671913649191,macarones mpa
-0.03378858988528309,macarth
-0.012301847266376042,macarth consum
-0.023494947739638002,macarth in
0.04507192881420481,maccormick
0.018669709411485803,maccormick antarct
0.01208278683074148,maccormick kelp
0.019100527953473303,maccormick nest
0.008353497047781225,maccoyi
0.008353497047781225,maccoyi fishery
-0.01386438478232307,maccullochell
-0.01386438478232307,maccullochell peeli
-0.027852062177978462,macedon
-0.027852062177978462,macedon montenegro
-0.021557010196020448,machil
-0.021557010196020448,machil thunbergi
-0.0215657595419481,machin
-0.011030144144671914,machin learn
-0.011817363729823682,machin svm
0.027777113594191667,mackerel
0.016050950334809688,mackerel gempyl
0.015792125269792553,mackerel isur
0.010991003060359033,mackerel pleurogramm
-0.011024169996034366,mackerel trachur
0.031679422100188745,macquar
0.031679422100188745,macquar ambigu
-0.010365894370539105,macro
-0.010365894370539105,macro org
0.04522750116661349,macroalga
0.01916925055237076,macroalga permanov
0.05389059709203806,macroalga specy
-0.012546552016544478,macroalga wer
-0.032561978868447625,macrobenth
-0.007891184532415732,macrobenth invertebr
-0.027655863701883606,macrobenth sampl
-0.04566651207826667,macrobentho
-0.022833256039133335,macrobentho in
-0.022833256039133335,macrobentho that
0.010324828708630912,macrocephal
0.010324828708630912,macrocephal that
-0.009662464953835105,macroclim
-0.009662464953835105,macroclim grady
-0.01606056342648841,macrocyc
-0.01606056342648841,macrocyc lacton
-0.013385485845838808,macrodispers
-0.013385485845838808,macrodispers term
-0.019488334259506447,macroecolog
-0.019488334259506447,macroecolog study
-0.04331223370361534,macroevolv
-0.015951528337837514,macroevolv model
-0.029934942698830336,macroevolv process
-0.04566651207826667,macrofaun
-0.022833256039133335,macrofaun and
-0.022833256039133335,macrofaun in
0.0142304135793317,macrognath
0.0142304135793317,macrognath pancal
-0.022819223370142878,macroinfaun
-0.022819223370142878,macroinfaun specy
-0.05210790685754135,macroinvertebr
-0.01537390561997823,macroinvertebr and
-0.02067385650717994,macroinvertebr commun
-0.02067385650717994,macroinvertebr taxon
-0.04797199054860684,macrolactin
-0.02398599527430342,macrolactin antimicrob
-0.02398599527430342,macrolactin which
-0.04797199054860684,macrolacton
-0.02398599527430342,macrolacton from
-0.02398599527430342,macrolacton macrolactin
-0.013188030955604486,macrolid
-0.013188030955604486,macrolid mls
-0.011501473101465732,macromolec
-0.011501473101465732,macromolec involv
-0.03232628923077673,macromut
-0.03232628923077673,macromut ev
0.029027276975571573,macronect
0.029027276975571573,macronect gigante
-0.034247816016591506,macroph
-0.011415938672197168,macroph class
-0.011415938672197168,macroph in
-0.011415938672197168,macroph promot
-0.02686807548929229,macrophyt
0.01270727154957887,macrophyt eger
-0.017728447640312384,macrophyt macroinvertebr
-0.015655200703189587,macrophyt potamogeton
-0.010092515896314415,macrophyt the
0.07386254421377925,macropod
0.024620848071259745,macropod appear
0.024620848071259745,macropod known
0.024620848071259745,macropod marsupial
0.04924169614251949,macropodoide
0.024620848071259745,macropodoide by
0.024620848071259745,macropodoide in
0.053165351540961386,macropom
0.053165351540961386,macropom cuvy
0.017531508264582517,macropter
0.017531508264582517,macropter redf
-0.009206037349602215,macrorestrict
-0.009206037349602215,macrorestrict dna
0.015954165309880343,macrorhynch
0.015954165309880343,macrorhynch off
-0.024944900198432558,macroscop
-0.010230000558361488,macroscop elastin
-0.016197485225462244,macroscop world
-0.027655863701883606,macrozoobentho
-0.027655863701883606,macrozoobentho in
0.013957226727532327,mactaquac
0.013957226727532327,mactaquac hydroelect
0.01849187952067451,maculari
0.01849187952067451,maculari linnae
0.07961227405039818,maculat
0.013180859445831309,maculat for
-0.016773144405474904,maculat freshw
0.0217626239997828,maculat kner
0.013180859445831309,maculat near
0.0217626239997828,maculat pop
0.013180859445831309,maculat provid
0.0217626239997828,maculat wer
0.014551883561982178,maculos
0.014551883561982178,maculos pop
0.13001337141914399,mad
-0.013086115324787031,mad and
0.01095976094014496,mad at
0.022069356395036273,mad barry
0.025580896128773678,mad bef
-0.032668283320157324,mad box
-0.05123314129563018,mad by
-0.009129608616428286,mad carn
-0.015451785279811132,mad contribut
0.012536699582294012,mad dam
0.016405228953255035,mad extend
0.009130345476913592,mad from
0.09057245124598835,mad in
-0.008542954932560055,mad increas
-0.02268315679716128,mad intend
0.018320215864113348,mad it
0.02759539935155612,mad of
0.03308316721508179,mad on
0.015784613023955032,mad quit
0.020818991495356483,mad sign
0.007864166746393503,mad suit
-0.01795514106272782,mad sur
-0.020802082891323796,mad that
0.01460641152245649,mad the
-0.021677399173690094,mad thi
0.00810795062473018,mad to
0.012588374561889198,mad tot
0.0215452715028045,mad up
-0.013724471612200586,mad us
0.03486195481675795,mad whilst
0.011998891361373646,mad with
0.006989004276682901,mad wolv
0.01932627583882011,mad year
0.02319945464497934,mada
0.02319945464497934,mada cav
-0.05070505259284378,madagasc
-0.027837364379067534,madagasc belong
0.017628245171499107,madagasc ecosystem
-0.015646266404374703,madagasc hibern
0.017628245171499107,madagasc madagasc
-0.015646266404374703,madagasc should
0.016237562458369003,madagasc the
-0.015646266404374703,madagasc was
-0.020865595838623584,madagasc we
0.05024439181406597,madagascariens
0.05024439181406597,madagascariens in
0.03366570191283902,madeir
0.018655158975873068,madeir and
0.01701144428277241,madeir in
0.019186783185162173,madhy
0.019186783185162173,madhy pradesh
0.011469026609121236,madrid
0.011469026609121236,madrid provint
0.015691501093341855,mag
-0.01606056342648841,mag account
0.03268467972971595,mag incorp
0.023636612731170608,magel
-0.016537773204909366,magel mobilemap
0.02150427849699223,magel penguin
0.0211774086115991,magel spheniscus
0.0211774086115991,magellanic
0.0211774086115991,magellanic and
-0.048781951953276476,magn
-0.010955296632141953,magn and
-0.015238201528729971,magn includ
-0.012897672891188094,magn jantsch
-0.016773144405474904,magn wer
-0.01617453966036963,magnes
-0.01617453966036963,magnes zint
-0.009974939646241665,magnet
-0.009974939646241665,magnet reson
-0.0006817269026211516,magnitud
0.016211213944970094,magnitud among
-0.01602307550841468,magnitud and
-0.015051102322558959,magnitud ar
-0.01237844964140429,magnitud as
0.016084198394704922,magnitud between
0.05486225657282137,magnitud high
0.012553428653413965,magnitud in
-0.012673307824449108,magnitud low
-0.032596017119264555,magnitud of
-0.017054625578720183,magnitud pow
0.008661320428759257,magnitud we
0.13043897605021051,magpy
0.014796136496994473,magpy gees
0.014796136496994473,magpy goos
0.09528948110360248,magpy robin
0.01883141183156432,magpy whil
0.021264532496452347,maguar
0.021264532496452347,maguar gmelin
-0.019069480742365683,mahalanob
-0.019069480742365683,mahalanob nich
0.016050950334809688,mahimah
0.016050950334809688,mahimah coryphaen
-0.10930810829046737,maimaig
-0.021861621658093477,maimaig although
-0.021861621658093477,maimaig entomophth
-0.021861621658093477,maimaig had
