Unnamed: 0,Search,Title,Abstract,UT,SE_index,p,Relevance,TitleAbstract,Set,p_4_0.0,p_4_0.1,p_4_0.2,p_4_0.3,p_4_0.4,p_4_0.5,p_4_0.6,p_4_0.7,p_4_0.8,p_4_0.9,p_4_1.0
316,tropconif,Tree communities of different aged logged areas in an Afrotropical rainforest,"Predicting the recovery processes in tree communities after logging is critical when developing conservation strategies. We assessed the patterns in tree communities in logged and primary forests in Kibale National Park, Uganda, representing 9- to 19-year-old clear-cuts of former conifer plantations, 42- to 43-year-old logged forests and primary forests. Species density and diversity were lower and dominance higher in the 9- to 19-year-old forests compared to the 42- to 43-year-old forests or primary forests. The tree species density, diversity and dominance of 42- to 43-year-old forests did not differ significantly from primary forests. However, they had a lower stem density, and higher cover of Acanthus pubescens, a shrub known to arrest the succession in Kibale. The tree community compositions of 9- to 19-year-old, 42- to 43-year-old and primary forests differed from each other. A large group of tree species (21) were primary forest indicators, that is, they were either missing or relatively rare in logged forests. The results of this study show that even after four decades of natural recovery, logged Afrotropical forests can still be distinguished from primary forests in their tree community compositions, emphasizing the slow community recovery and the important role of primary forests when preserving the tree communities in tropical rainforests.",WOS:000376151600010,3,0.8803593909999999,1,tre commun of diff ag log area in an afrotrop rainforest predict the recovery process in tre commun aft log is crit when develop conserv strategies we assess the pattern in tre commun in log and prim forest in kib nat park ugand repres to year old clear cut of form con plant to year old log forest and prim forest specy dens and divers wer low and domin high in the to year old forest comp to the to year old forest or prim forest the tre specy dens divers and domin of to year old forest did not diff sign from prim forest howev they had a low stem dens and high cov of acanth pubesc a shrub known to arrest the success in kib the tre commun composit of to year old to year old and prim forest diff from each oth a larg group of tre specy wer prim forest ind that is they wer eith miss or rel rar in log forest the result of thi study show that ev aft four decad of nat recovery log afrotrop forest can stil be distinct from prim forest in their tre commun composit emphas the slow commun recovery and the import rol of prim forest when preserv the tre commun in trop rainforest,new,0.9124515662297078,0.8810346181531554,0.858253170431752,0.8414559567174393,0.8283998183332547,0.817773277171027,0.8088076781148281,0.801027713387173,0.7941286189257444,0.7879312708998172,0.7825008387558859
410,tropconif,"Effect of the coniferous forest - grassland edge on ground vegetation in the mixed European forest zone, Lithuania","The objective of this study was to estimate the edge effect on the species richness in agriculturally maintained forest-grassland boundaries of coniferous forest and to determine how species respond to a forest edge. We hypothesised that species number, cover of herbs and mosses is higher in the edge, and species penetrates from nearby grasslands into forest interior. The study was conducted in the Southwestern Lithuania. The edge effect on overall herbaceous species composition of coniferous forests was evaluated by Canonical Correspondence Analysis. The species richness of herbs and mosses in the coniferous forest was highest in the forest edge and declined towards interior. The highest decrease in the number of species occurred within 0 to 5 m to the edge. The highest cover of herbs and mosses was in the forest edge and decreased towards the forest interior. CCA biplot showed a good correlation of overall species composition and the distance to the forest edge. Distribution of species along edge to interior gradient depended on the species response to different ecological factors. Ellenberg value of light was higher in the edge. Ellenberg value of nitrogen was higher in the forest interior.",WOS:000328617500002,4,0.874894575,0,effect of the con forest grassland edg on ground veget in the mix europ forest zon lithuan the object of thi study was to estim the edg effect on the specy rich in agricult maintain forest grassland bound of con forest and to determin how specy respond to a forest edg we hypothes that specy numb cov of herb and moss is high in the edg and specy penet from nearby grassland into forest intery the study was conduc in the southwestern lithuan the edg effect on overal herbac specy composit of con forest was evalu by canon correspond analys the specy rich of herb and moss in the con forest was highest in the forest edg and declin toward intery the highest decreas in the numb of specy occur within to m to the edg the highest cov of herb and moss was in the forest edg and decreas toward the forest intery cca biplot show a good correl of overal specy composit and the dist to the forest edg distribut of specy along edg to intery grady depend on the specy respons to diff ecolog fact ellenberg valu of light was high in the edg ellenberg valu of nitrog was high in the forest intery,new,0.9119899856330964,0.8262571729477821,0.7463090481442967,0.680383449808941,0.6265560637804789,0.5816745712314231,0.543233283345987,0.5093063672536327,0.4782212515380457,0.4480404282281474,0.4152352531758233
515,tropconif,"Spatiotemporal patterns and dynamics of species richness and abundance of woody plant functional groups in a tropical forest landscape of Hainan Island, south China","Tropical forests are among the most species-diverse ecosystems on Earth. Their structures and ecological functions are complex to understand. Functional group is defined as a group of species that play similar roles in an ecosystem. The functional group approach has been regarded as an effective way of linking the compositions of complex ecosystems with their ecological functions. To understand the variation of functional groups in species-rich ecosystems after disturbance, the present study investigated the spatial pattern and temporal dynamics of woody plants in a typically fragmented natural forest landscape of Hainan Island in South China. The study area was classified into eight landscape types based on vegetation type, disturbance manner and the time of recovery. The woody plant species were aggregated into seven functional groups based on the growth form, successional status and plant size. The results gained from the present study showed that all functional groups, except for the emergent and canopy tree species, were present in all eight landscape types. Each landscape type had different numbers of dominant functional groups. There are similar species richness and stem abundance structure among functional groups between mid-successional clear cut lowland rainforest and old growth tropical coniferous forest. This similarity exists in selective logged lowland rainforest and old-growth lowland rainforest, as well as among landscape types of montane rainforest. The functional groups with the same successional status had similar patterns of species richness and stem abundance ratios among different landscape types. The variation patterns of functional groups along the successional stages in terms of species richness and stem abundance among the tropical lowland rainforest landscape types were more similar to each other than those in the tropical montane rainforest landscape types. This study provides further support for the competition-colonization tradeoff and successional niche theory as opposed to models of neutrality and ecological equivalence.",WOS:000255464400005,5,0.7923709659999999,1,spatiotemp pattern and dynam of specy rich and abund of woody plant funct group in a trop forest landscap of hain island sou chin trop forest ar among the most specy divers ecosystem on ear their structures and ecolog funct ar complex to understand funct group is defin as a group of specy that play simil rol in an ecosystem the funct group approach has been regard as an effect way of link the composit of complex ecosystem with their ecolog funct to understand the vary of funct group in specy rich ecosystem aft disturb the pres study investig the spat pattern and temp dynam of woody plant in a typ frag nat forest landscap of hain island in sou chin the study are was class into eight landscap typ bas on veget typ disturb man and the tim of recovery the woody plant specy wer aggreg into sev funct group bas on the grow form success stat and plant siz the result gain from the pres study show that al funct group exceiv for the emerg and canop tre specy wer pres in al eight landscap typ each landscap typ had diff numb of domin funct group ther ar simil specy rich and stem abund structure among funct group between mid success clear cut lowland rainforest and old grow trop con forest thi simil ex in select log lowland rainforest and old grow lowland rainforest as wel as among landscap typ of mont rainforest the funct group with the sam success stat had simil pattern of specy rich and stem abund ratio among diff landscap typ the vary pattern of funct group along the success stag in term of specy rich and stem abund among the trop lowland rainforest landscap typ wer mor simil to each oth than thos in the trop mont rainforest landscap typ thi study provid furth support for the competit colon tradeoff and success nich the as oppos to model of neut and ecolog equ,new,0.8285060418244871,0.7757469709731454,0.7386636447491889,0.7121032030019665,0.6923915486186658,0.6774396333726511,0.6661469946618921,0.6580237775626154,0.6531308283042975,0.6524034435972348,0.6591142044938302
612,tropconif,Litter Decomposition as an Indicator of Stream Ecosystem Functioning at Local-to-ontinental Scales: Insights from the European RivFunction Project,"RivFunction is a pan-European initiative that started in 2002 and was aimed at establishing a novel functional-based approach to assessing the ecological status of rivers. Litter decomposition was chosen as the focal process because it plays a central role in stream ecosystems and is easy to study in the field. Impacts of two stressors that occur across the continent, nutrient pollution and modified riparian vegetation, were examined at >200 paired sites in nine European ecoregions. In response to the former, decomposition was dramatically slowed at both extremes of a 1000-fold nutrient gradient, indicating nutrient limitation in unpolluted sites, highly variable responses across Europe in moderately impacted streams, and inhibition via associated toxic and additional stressors in highly polluted streams. Riparian forest modification by clear cutting or replacement of natural vegetation by plantations (e.g. conifers, eucalyptus) or pasture produced similarly complex responses. Clear effects caused by specific riparian disturbances were observed in regionally focused studies, but general trends across different types of riparian modifications were not apparent, in part possibly because of important indirect effects. Complementary field and laboratory experiments were undertaken to tease apart the mechanistic drivers of the continental scale field bioassays by addressing the influence of litter, fungal and detritivore diversity. These revealed generally weak and context-dependent effects on decomposition, suggesting high levels of redundancy (and hence potential insurance mechanisms that can mitigate a degree of species loss) within the food web. Reduced species richness consistently increased decomposition variability, if not the absolute rate. Further field studies were aimed at identifying important sources of this variability (e.g. litter quality, temporal variability) to help constrain ranges of predicted decomposition rates in different field situations. Thus, although many details still need to be resolved, litter decomposition holds considerable potential in some circumstances to capture impairment of stream ecosystem functioning. For instance, species traits associated with the body size and metabolic capacity of the consumers were often the main driver at local scales, and these were often translated into important determinants of otherwise apparently contingent effects at larger scales. Key insights gained from conducting continental scale studies included resolving the apparent paradox of inconsistent relationships between nutrients and decomposition rates, as the full complex multidimensional picture emerged from the large-scale dataset, of which only seemingly contradictory fragments had been seen previously.",WOS:000399647700004,6,0.423499499,1,lit decomposit as an ind of stream ecosystem funct at loc to ontin scal insight from the europ rivfunct project rivfunct is a pan europ in that start in and was aim at est a novel funct bas approach to assess the ecolog stat of riv lit decomposit was chos as the foc process becaus it play a cent rol in stream ecosystem and is easy to study in the field impact of two stressors that occ across the contin nutry pollut and mod rip veget wer examin at pair sit in nin europ ecoreg in respons to the form decomposit was dram slow at both extrem of a fold nutry grady ind nutry limit in unpollut sit high vary respons across europ in mod impact streams and inhibit via assocy tox and addit stressors in high pollut streams rip forest mod by clear cut or replac of nat veget by plant e g con eucalypt or past produc simil complex respons clear effect caus by spec rip disturb wer observ in reg focus study but gen trend across diff typ of rip mod wer not app in part poss becaus of import indirect effect compl field and lab expery wer undertak to teas apart the mech driv of the contin scal field bioassay by address the influ of lit fung and detrit divers thes rev gen weak and context depend effect on decomposit suggest high level of redund and hent pot ins mech that can mitig a degr of specy loss within the food web reduc specy rich consist increas decomposit vary if not the absolv rat furth field study wer aim at ident import sourc of thi vary e g lit qual temp vary to help constrain rang of predict decomposit rat in diff field situ thu although many detail stil nee to be resolv lit decomposit hold consid pot in som circumst to capt impair of stream ecosystem funct for inst specy trait assocy with the body siz and metabol capac of the consum wer oft the main driv at loc scal and thes wer oft transl into import determin of otherw app cont effect at larg scal key insight gain from conduc contin scal study includ resolv the app paradox of inconsist rel between nutry and decomposit rat as the ful complex multidimend pict emerg from the larg scal dataset of which on seem contradict frag had been seen prevy,new,0.4229791755641905,0.3765123046075855,0.3534088441130992,0.3426288905702342,0.3395980094490155,0.3426226696346402,0.3514994251863994,0.3672930802025484,0.3929542094880026,0.4356968205439321,0.5152328707840838
714,tropconif,Conifer seedling response to northern temperate forest gaps,"Studies of gap dynamics have contributed significantly to our understanding of the role of small-scale disturbance in forest ecosystems, but have been little used by foresters for predicting tree responses to partial cutting. Fifth year growth and survival of five commonly planted tree species were contrasted in canopy gaps (single-tree to 5000 m(2)), in the forest understory and in the open conditions of a clear-cut. There were strong and consistent trends in growth response among the tree species as gap size increased. Growth of all the species increased rapidly from small single-tree gaps to about 1000 m(2) gaps, but thereafter, showed little change up to 5000 m(2). Tree size and current growth rates for all species were highest in full open conditions. Performance of lodgepole pine (Pinus contorta), the most light-demanding species, exceeded that of all other species in large gaps (1001-5000 m(2)) and clearcuts. In large and medium gaps (301-1000 m(2)), the largest trees of all species were found in the middle gap position and there was little difference between the sunny north and shady south positions, except for lodgepole pine which clearly grew poorly in the south position. Total size and growth rates of all species were nearly identical in small gaps (20-300 m(2)) and again in the forest understory. The light advantage expected off the north end of high latitude gaps was not a benefit for tree growth, suggesting that below-ground effects of canopy edge trees have an important influence on seedling growth in these forests. Differences in mortality among the tree species were evident, with the most light demanding species having the greatest early mortality in shaded areas of medium gaps, in small gaps and in the forest understory. Careful matching of tree species to gap size and gap position can minimize early mortality and maximize growth rates. Opening sizes need not be very large (0.1-0.2 ha or larger) in order for most tree species to achieve growth rates similar to those found in the open conditions of clearcuts. (C) 2000 Elsevier Science B.V. All rights reserved.",WOS:000085205000021,7,0.6655177520000001,0,con seedl respons to northern temp forest gap study of gap dynam hav contribut sign to our understand of the rol of smal scal disturb in forest ecosystem but hav been littl us by forest for predict tre respons to part cut fif year grow and surv of fiv common plant tre specy wer contrast in canop gap singl tre to m in the forest underst and in the op condit of a clear cut ther wer strong and consist trend in grow respons among the tre specy as gap siz increas grow of al the specy increas rapid from smal singl tre gap to about m gap but thereaft show littl chang up to m tre siz and cur grow rat for al specy wer highest in ful op condit perform of lodgepol pin pin contort the most light demand specy excess that of al oth specy in larg gap m and clearcut in larg and med gap m the largest tre of al specy wer found in the middl gap posit and ther was littl diff between the sunny nor and shady sou posit exceiv for lodgepol pin which clear grew poor in the sou posit tot siz and grow rat of al specy wer near id in smal gap m and again in the forest underst the light adv expect off the nor end of high latitud gap was not a benefit for tre grow suggest that below ground effect of canop edg tre hav an import influ on seedl grow in thes forest diff in mort among the tre specy wer evid with the most light demand specy hav the greatest ear mort in shad area of med gap in smal gap and in the forest underst car match of tre specy to gap siz and gap posit can minim ear mort and maxim grow rat op siz nee not be very larg ha or larg in ord for most tre specy to achiev grow rat simil to thos found in the op condit of clearcut c elsevy sci b v al right reserv,new,0.7150734304467571,0.6280507735290343,0.5711419541895008,0.5338011459937214,0.5087622322151917,0.49216344607437124,0.48213461210244773,0.478100776140538,0.4807612296868489,0.49302696867902995,0.5239173338841424
812,tropconif,Site and neighborhood effects on growth of tree saplings in subtropical plantations (China),"Reforestation and afforestation often takes place in the form of monocultures. These have increasingly come under criticism due to their greater susceptibility to adverse environmental conditions and pathogens and because of the negative long-term impacts they have on soil fertility. Moreover, reservations have frequently been expressed as to whether monoculture is the only way to maximize biomass productivity. Subtropical forests in China are not only rich in tree species but are also diverse in terms of topography. However, historical clear-cutting and the high demand for wood have meant that considerable areas of these forests have been degraded or lost entirely. In recent years, great efforts have been made in subtropical China to restore and afforest vast areas. Nonetheless, conifer monoculture plantations are still prevalent owing to the lack of data on the relationship between diversity and ecosystem functioning and the limited knowledge of the growth performance of native broad-leaved tree species in plantations in this region. In this study, we investigated the growth response of individual tree saplings in a large-scale forest biodiversity and ecosystem functioning (BEF) experiment established in a highly heterogeneous environment in subtropical China (BEF-China). The experiment was established during the period November 2008 to April 2009 and incorporates a species pool of 24 tree species across 261 plots (0.067 ha each) and a broad richness gradient with 1-24 species per plot. Annual growth rates of tree height, stem diameter and crown width for 6723 saplings of 24 species in the third year after establishment were used as response variables. We analyzed the effects of initial size, local abiotic site conditions and local neighborhood on growth performance using mixed effects models. Initial size, local topographic (aspect, slope, curvature, elevation) and edaphic variables (total nitrogen, C/N ratio) as well as local neighborhood variables (competition index, Shannon index) were included as fixed effects. Random effects were plot and species identity. The results showed that growth performance of tree saplings was markedly species-specific and strongly affected by initial size and local site conditions. In this early stage of the experiment, local Shannon diversity did not yet explain a significant amount of variation in sapling growth. However, the significant effect of the increasing size of neighboring trees indicated that tree-tree interactions had already occurred. A greater investment in height growth at the expense of diameter growth suggested that light intercept is the priority for tree sapling growth. This study stresses the importance of better understanding the effects of local site conditions on initial growth in mixed-species plantations. (C) 2014 Elsevier B.V. All rights reserved.",WOS:000340852800013,8,0.653830305,0,sit and neighb effect on grow of tre sapl in subtrop plant chin reforest and afforest oft tak plac in the form of monocult thes hav increas com und crit due to their gre suscept to advers environ condit and pathog and becaus of the neg long term impact they hav on soil fertil moreov reserv hav frequ been express as to wheth monocult is the on way to maxim biomass produc subtrop forest in chin ar not on rich in tre specy but ar also divers in term of topograph howev hist clear cut and the high demand for wood hav meant that consid area of thes forest hav been degrad or lost entir in rec year gre effort hav been mad in subtrop chin to rest and afforest vast area nonetheless con monocult plant ar stil prev ow to the lack of dat on the rel between divers and ecosystem funct and the limit knowledg of the grow perform of nat broad leav tre specy in plant in thi reg in thi study we investig the grow respons of individ tre sapl in a larg scal forest biodivers and ecosystem funct bef expery est in a high heterog environ in subtrop chin bef chin the expery was est dur the period novemb to april and incorp a specy pool of tre specy across plot ha each and a broad rich grady with specy per plot an grow rat of tre height stem diamet and crown wid for sapl of specy in the third year aft est wer us as respons vary we analys the effect of init siz loc abiot sit condit and loc neighb on grow perform us mix effect model init siz loc topograph aspect slop curv elev and edaph vary tot nitrog c n ratio as wel as loc neighb vary competit index shannon index wer includ as fix effect random effect wer plot and specy id the result show that grow perform of tre sapl was mark specy spec and strongly affect by init siz and loc sit condit in thi ear stag of the expery loc shannon divers did not yet explain a sign amount of vary in sapl grow howev the sign effect of the increas siz of neighb tre ind that tre tre interact had already occur a gre invest in height grow at the expens of diamet grow suggest that light interceiv is the pri for tre sapl grow thi study stresses the import of bet understand the effect of loc sit condit on init grow in mix specy plant c elsevy b v al right reserv,new,0.7105865416736413,0.6283244075147686,0.5756709111155451,0.5412885955931283,0.5181749315956393,0.5027665013179548,0.49337208348028483,0.48947118852267135,0.49168022285514507,0.502577984473225,0.5301316963131824
910,tropconif,Butterfly Community Composition Across a Successional Gradient in a Human-disturbed Afro-tropical Rain Forest,"Knowledge of the recovery of insect communities after forest disturbance in tropical Africa is very limited. Here, fruit-feeding butterflies in a tropical rain forest at Kibale National Park, Uganda, were used as a model system to uncover how, and how fast, insect communities recover after forest disturbance. We trapped butterflies monthly along a successional gradient for one year. Traps were placed in intact primary forest compartments, heavily logged forest compartments with and without arboricide treatment approximately 43years ago, and in conifer-clearcut compartments, ranging from 9 to 19years of age. The species richness, total abundance, diversity, dominance, and similarity of the community composition of butterflies in the eight compartments were compared with uni- and multivariate statistics. A total of 16,728 individuals representing 88 species were trapped during the study. Butterfly species richness, abundance, and diversity did not show an increasing trend along the successional gradient but species richness and abundance peaked at intermediate stages. There was monthly variation in species richness, abundance, diversity and composition. Butterfly community structure differed significantly among the eight successional stages and only a marginal directional change along the successional gradient emerged. The greatest number of indicator species and intact forest interior specialists were found in one of the primary forests. Our results show that forest disturbance has a long-term impact on the recovery of butterfly species composition, emphasizing the value of intact primary forests for butterfly conservation.",WOS:000332089400011,9,0.936484408,1,butterf commun composit across a success grady in a hum disturb afro trop rain forest knowledg of the recovery of insect commun aft forest disturb in trop afric is very limit her fruit fee butterf in a trop rain forest at kib nat park ugand wer us as a model system to uncov how and how fast insect commun recov aft forest disturb we trap butterf month along a success grady for on year trap wer plac in intact prim forest compart heavy log forest compart with and without arboricid tre approxim year ago and in con clearcut compart rang from to year of ag the specy rich tot abund divers domin and simil of the commun composit of butterf in the eight compart wer comp with un and mult stat a tot of individ repres specy wer trap dur the study butterf specy rich abund and divers did not show an increas trend along the success grady but specy rich and abund peak at intermedy stag ther was month vary in specy rich abund divers and composit butterf commun structure diff sign among the eight success stag and on a margin direct chang along the success grady emerg the greatest numb of ind specy and intact forest intery spec wer found in on of the prim forest our result show that forest disturb has a long term impact on the recovery of butterf specy composit emphas the valu of intact prim forest for butterf conserv,new,0.9350266558510382,0.9072892220561002,0.885522257571828,0.8682863744939671,0.8539915406889178,0.8415421555408077,0.8301995547582746,0.8193668849787995,0.8084081117651105,0.7963433086813422,0.7809584045497306
1010,tropconif,Native forest management in subtropical South America: long-term effects of logging and multiple-use on forest structure and diversity,"If logging and forest multiple-use are to be compatible with biodiversity conservation, then forest structure, composition and diversity must be expected to recover from the disturbance and eventually return to their former levels. Here we evaluate the long-term effects of selective logging and forest multiple-use on Southern Brazilian subtropical Araucaria mixed conifer-hardwood forest resilience at the landscape-scale. Long-term effects of different management regimes were compared between control undisturbed forests and forest stands subjected to early (55 years before this study) and recent (13 years) selective logging followed by undisturbed postharvest periods, and forest fragments subjected to selective logging followed by unregulated multiple-use by private landowners. Forest structure (tree density, basal area and height, and regeneration density) in early-logged areas was indistinguishable from control areas. Fragmentation and chronic disturbance, however, degraded forest fragments and kept them at early successional stages, with higher tree density, reduced basal area and scarce or absent regeneration. Mixed forests showed compositional resilience in the angiosperm component but not in the conifer component. Chronic disturbance kept forest fragments floristically away from mature and undisturbed secondary forests. Species richness in control and recently-logged plots did not differ significantly and was higher than richness in early-logged plots. Species richness was much reduced in degraded forest fragments. Density of the conifer Araucaria angustifolia, characteristic of the mature forest, was reduced in the fragments and in logged stands. We discuss how native forest management practices can be implemented to contribute positively to the conservation of the Araucaria mixed forest biodiversity.",WOS:000305228400004,10,0.932809366,1,nat forest man in subtrop sou americ long term effect of log and multipl us on forest structure and divers if log and forest multipl us ar to be compat with biodivers conserv then forest structure composit and divers must be expect to recov from the disturb and ev return to their form level her we evalu the long term effect of select log and forest multipl us on southern brazil subtrop araucar mix con hardwood forest resy at the landscap scal long term effect of diff man regim wer comp between control undisturb forest and forest stand subject to ear year bef thi study and rec year select log follow by undisturb postharvest period and forest frag subject to select log follow by unreg multipl us by priv landown forest structure tre dens bas are and height and reg dens in ear log area was indistinct from control area frag and chronic disturb howev degrad forest frag and kept them at ear success stag with high tre dens reduc bas are and scarc or abs reg mix forest show composit resy in the angiosperm compon but not in the con compon chronic disturb kept forest frag flor away from mat and undisturb second forest specy rich in control and rec log plot did not diff sign and was high than rich in ear log plot specy rich was much reduc in degrad forest frag dens of the con araucar angustifol charact of the mat forest was reduc in the frag and in log stand we discuss how nat forest man pract can be impl to contribut posit to the conserv of the araucar mix forest biodivers,new,0.946774377154107,0.9185780433652132,0.894836600944897,0.8753014585227994,0.8586594103547879,0.8438322068229227,0.8300049016176893,0.8164544158854717,0.8023333883141393,0.7862109376272325,0.7646872489611377
1116,tropconif,"Effects of forestry practices on vegetation structure and bird community of Kibale National Park, Uganda","I examined the lingering effects of past timber management practices on the vegetation structure and bird community of Kibale National Park, Uganda. I compared four forest treatments: unlogged native forest (UL), two that were selectively logged Lit low (LL) and high (HL) intensities in the 1960s, and a conifer plantation (PL). Forest-dependent birds were best represented at UL. LL was similar to UL in both vegetation structure and bird community cornposition, although some forest-dependent bird species were missing from the former. HL had significantly less canopy closure and lower tree density than other plots as a result of the combination of extensive secondary damage and natural disturbance patterns that prevented the reclosure of the forest canopy. Thirty-one percent of the forest-dependent bird species observed during the study were not detected Lit HL. At PL, bird species richness and bird abundance were about a third of those observed in other plots. There were significant correlations between heterogeneity of tree distribution (horizontal heterogeneity) and abundance and species richness of birds across plots. Abundance and species richness of all, forest-dependent, and forest generalist birds were highest in plots with intermediate measures of horizontal heterogeneity, which were mostly unlogged or lightly logged. If reduced-impact logging practices are not implemented during selective logging operations in tropical forests, consequent long-term changes in vegetation structure may result ill significant declines in the populations of some forest-dependent species, as was observed in Kibale National Park. (C) 2002 Fisevier Science Ltd. All rights reserved.",WOS:000176854200010,11,0.93619981,1,effect of forestry pract on veget structure and bird commun of kib nat park ugand i examin the ling effect of past timb man pract on the veget structure and bird commun of kib nat park ugand i comp four forest tre unlog nat forest ul two that wer select log lit low ll and high hl intens in the s and a con plant pl forest depend bird wer best repres at ul ll was simil to ul in both veget structure and bird commun cornposit although som forest depend bird specy wer miss from the form hl had sign less canop clos and low tre dens than oth plot as a result of the combin of extend second dam and nat disturb pattern that prev the reclos of the forest canop thirty on perc of the forest depend bird specy observ dur the study wer not detect lit hl at pl bird specy rich and bird abund wer about a third of thos observ in oth plot ther wer sign correl between heterog of tre distribut horizont heterog and abund and specy rich of bird across plot abund and specy rich of al forest depend and forest gen bird wer highest in plot with intermedy meas of horizont heterog which wer most unlog or light log if reduc impact log pract ar not impl dur select log op in trop forest consequ long term chang in veget structure may result il sign declin in the pop of som forest depend specy as was observ in kib nat park c fisevy sci ltd al right reserv,new,0.9468587415457332,0.9168140335264766,0.8912273973591889,0.8699750717037458,0.8517576636879052,0.8354565988406335,0.82021701352059,0.8052532165836338,0.7896105549327957,0.7716174514820963,0.7471573644755758
1211,tropconif,Changes in spider diversity through the growth cycle of pine plantations in the semi-deciduous Atlantic forest: The role of prey availability and abiotic conditions,"The replacement of native forests by tree plantations affects the diversity of biological communities, particularly in highly diverse tropical and subtropical ecosystems such as the semi-deciduous Atlantic forest. Previous studies in this ecosystem have focused on vertebrates, while only a few studies have been performed on the relationship between spiders and pine plantations. We aimed to estimate changes in spider richness and species composition over the course of a pine plantation forestry cycle of 15 years. We expected that the increase in environmental similarity (vegetation, prey availability) between native forest and tree plantations through the plantation growth cycle would promote its use by native spider species. We used six collection methods to characterize the spider assemblages and their potential prey in five replicates of native forest and pine plantations of three different ages representing the forest cycle (1-2, 5-6, 10-11 years old). Additionally, we described vegetation structure and recorded ground temperature and humidity during the sampling period. Analyses were carried out combining spiders from all sampling methods and independently on each vertical stratum. As expected, spider richness increased and the dissimilarity in relation to the native forest spider community decreased through the growth cycle of the pine plantation, associated with an increase in potential prey abundance and richness (but not vegetation structure). The response of spiders on each stratum showed interesting trends; opposite to the general pattern, in young plantations the ground strata exhibited a rich and distinctive spider assemblage while herbaceous strata showed similar diversity (richness and species composition) in all three plantation ages. Our results showed a rapid increase in spider richness in the first 6-7 years after plantation and a subsequent stabilization. Also, the proportion of native species in plantations increased from 6% in the first years to 34% and then remained constant until cutting age (11-12 years). Differences in species composition were mainly due to both differences in richness and species composition in young plantations, while in middle-aged and mature plantations it was mainly due to species replacement. The increase in prey abundance (and probably the increase in vegetation complexity and the decrease of extreme microclimatic conditions) through the plantation cycle increase the suitability for native forest species. However, a deeper understanding of the ecological and physiological requirements of spiders is necessary to improve the ability of tree plantations for native diversity.",WOS:000437967900050,12,0.8251348959999999,1,chang in spid divers through the grow cyc of pin plant in the sem decidu atl forest the rol of prey avail and abiot condit the replac of nat forest by tre plant affect the divers of biolog commun particul in high divers trop and subtrop ecosystem such as the sem decidu atl forest prevy study in thi ecosystem hav focus on vertebr whil on a few study hav been perform on the rel between spid and pin plant we aim to estim chang in spid rich and specy composit ov the cours of a pin plant forestry cyc of year we expect that the increas in environ simil veget prey avail between nat forest and tre plant through the plant grow cyc would promot it us by nat spid specy we us six collect method to charact the spid assembl and their pot prey in fiv reply of nat forest and pin plant of three diff ag repres the forest cyc year old addit we describ veget structure and record ground temp and humid dur the sampl period analys wer carry out combin spid from al sampl method and independ on each vert stratum as expect spid rich increas and the dissimil in rel to the nat forest spid commun decreas through the grow cyc of the pin plant assocy with an increas in pot prey abund and rich but not veget structure the respons of spid on each stratum show interest trend opposit to the gen pattern in young plant the ground strata exhibit a rich and distinct spid assembl whil herbac strata show simil divers rich and specy composit in al three plant ag our result show a rapid increas in spid rich in the first year aft plant and a subsequ stabl also the proport of nat specy in plant increas from in the first year to and then remain const until cut ag year diff in specy composit wer main due to both diff in rich and specy composit in young plant whil in middl ag and mat plant it was main due to specy replac the increas in prey abund and prob the increas in veget complex and the decreas of extrem microclim condit through the plant cyc increas the suit for nat forest specy howev a deep understand of the ecolog and physiolog requir of spid is necess to improv the abl of tre plant for nat divers,new,0.8628169475111183,0.7975038849861364,0.7479585935415318,0.7106459798522035,0.6816371132888123,0.6583923231724362,0.6394060140157405,0.6237921636264605,0.6111220061023237,0.6014855392935168,0.5961075841551854
