Unnamed: 0,Search,Title,Abstract,DOI,EID,SE_index,p,Relevance,TitleAbstract,Set,p_4_0.0,p_4_0.1,p_4_0.2,p_4_0.3,p_4_0.4,p_4_0.5,p_4_0.6,p_4_0.7,p_4_0.8,p_4_0.9,p_4_1.0
1013,mammal_oceanic,Large-scale predator control increases population viability of a rare New Zealand riverine duck,"The introduction of mammalian predators to oceanic islands has led to dramatic declines in the abundance of many native species. Conservation management of these species often relies on low-cost predator control techniques that can be implemented over large scales. Assessing the effectiveness of such management techniques is difficult, but using population viability analyses (PVA), which identify the population growth rate (λ) and extinction risk of threatened species, may offer a solution. PVA provide the opportunity to compare the relative effectiveness of various management options and can identify knowledge gaps to prioritize research efforts. We used PVA to assess the population viability of whio (Hymenolaimus malacorhynchos), a rare riverine duck endemic to New Zealand. Current populations are threatened by introduced mammalian predators and are rapidly declining in both distribution and abundance. Whio conservation management is dominated by large-scale, low-intensity predator control, targeting introduced stoats (Mustela erminea). There is evidence that such control increases whio productivity but it is unknown if this increase is sufficient for long-term population persistence. We undertook a stochastic PVA to assess the viability of whio populations under different management scenarios using data obtained from a 6-year study of whio demographic responses to predator control. Populations with no predator control and low productivity will rapidly decline to extinction. Increasing productivity through predator control increased population viability but populations still showed a declining trajectory. A perturbation analysis showed that the growth rate of whio populations was largely driven by adult survival. Therefore, future research should target obtaining more robust estimates of adult survival, particularly how it is affected by predator control. Overall, our analysis indicated that large-scale predator control increases the short-term viability of whio populations but is insufficient for long-term population persistence. © 2009 The Authors. Journal compilation © 2009 Ecological Society of Australia.",10.1111/j.1442-9993.2009.02079.x,2-s2.0-78049476338,8,0.764994602,1,larg scal pred control increas pop viabl of a rar new zealand riverin duck the introduc of mam pred to oc island has led to dram declin in the abund of many nat specy conserv man of thes specy oft rely on low cost pred control techn that can be impl ov larg scal assess the effect of such man techn is difficult but us pop viabl analys pva which ident the pop grow rat ϻ and extinct risk of threatened specy may off a solv pva provid the opportun to comp the rel effect of vary man opt and can ident knowledg gap to priorit research effort we us pva to assess the pop viabl of whio hymenolaim malacorhyncho a rar riverin duck endem to new zealand cur pop ar threatened by introduc mam pred and ar rapid declin in both distribut and abund whio conserv man is domin by larg scal low intens pred control target introduc sto mustel ermine ther is evid that such control increas whio produc but it is unknown if thi increas is sufficy for long term pop persist we undertook a stochast pva to assess the viabl of whio pop und diff man scenario us dat obtain from a year study of whio demograph respons to pred control pop with no pred control and low produc wil rapid declin to extinct increas produc through pred control increas pop viabl but pop stil show a declin traject a perturb analys show that the grow rat of whio pop was larg driv by adult surv theref fut research should target obtain mor robust estim of adult surv particul how it is affect by pred control overal our analys ind that larg scal pred control increas the short term viabl of whio pop but is insufficy for long term pop persist,new,0.8047724253622696,0.7675161477628922,0.7389737412002739,0.716721493755165,0.6990034864455131,0.6847142468374128,0.673180828037175,0.6640322777344655,0.6571695952454906,0.6528556758836372,0.6521511879856016
1116,mammal_oceanic,"Impact of the 2015 El Niño-southern oscillation on the abundance and foraging habits of Guadalupe fur seals and California sea lions from the San Benito Archipelago, Mexico","The abundance of California sea lions (Zalophus californianus) (CSLs) and Guadalupe fur seals (Arctocephalus philippii townsendi) (GFSs) from the San Benito Archipelago (SBA) was determined through nine monthly surveys in 2014-2015. Assessment of their foraging habits was examined based on the isotopic analysis of pups (maternal indicators) (SIAR/ SIBER-R). Environmental variability between 2014 and 2015 was also analyzed, in terms of sea surface temperature (SST) and chlorophyll (Chl-a) concentration. Both otariids reached their highest abundance in July of both years; however, relative to 2014, the 2015 survey showed a 59.7% decline in the total GFS abundance and a 42.9% decrease of GFS pups, while total CSL abundance decreased 52.0% and CSL pup presence decreased in 61.7%. All monthly surveys for both otariids showed a similar trend (&gt;50% decrease in 2015). Compared to 2014, the 2015 GFSs isotopic niche was three times larger (2.0 in 2015, 0.6 in 2014) and the δ13C was significantly lower. CSLs also showed significantly lower δ31C and higher δ15N in 2015. Interannual segregation was greater for CSLs, and their pup body mass was also significantly lower during the 2015 breeding season (mean = 8.7 kg) than in the same season of 2014 (mean = 9.9 kg). The decrease in δ13C for both otariids reflected a more oceanic foraging; most likely associated with the decline in primary productivity in surrounding areas to the SBA, related to a higher SST caused by the 2015 ENSO, with a subsequent increase in foraging effort. These would explain the fewer observed individuals on land, especially pups, which showed diminished body condition (CSLs). This study highlights the importance of marine mammals as sentinel species that respond dynamically to changes in environment, providing valuable information on the effect of ENSO on pinnipeds in Mexican waters. © 2016 Elorriaga-Verplancken et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",10.1371/journal.pone.0155034,2-s2.0-84969822689,5,0.764193647,1,impact of the el niño southern oscil on the abund and for habit of guadalup fur seal and californ sea lion from the san benito archipelago mexico the abund of californ sea lion zaloph californian csls and guadalup fur seal arctocephal philippi townsend gfss from the san benito archipelago sba was determin through nin month survey in assess of their for habit was examin bas on the isotop analys of pup matern ind siar sib r environ vary between and was also analys in term of sea surfac temp sst and chlorophyll chl a cont both otariid reach their highest abund in july of both year howev rel to the survey show a declin in the tot gfs abund and a decreas of gfs pup whil tot csl abund decreas and csl pup pres decreas in al month survey for both otariid show a simil trend gt decreas in comp to the gfss isotop nich was three tim larg in in and the ϴc was sign low csls also show sign low ϴc and high ϴn in interan segreg was gre for csls and their pup body mass was also sign low dur the bree season mean kg than in the sam season of mean kg the decreas in ϴc for both otariid reflect a mor oc for most lik assocy with the declin in prim produc in surround area to the sba rel to a high sst caus by the enso with a subsequ increas in for effort thes would explain the few observ individ on land espec pup which show dimin body condit csls thi study highlight the import of marin mam as sentinel specy that respond dynam to chang in environ provid valu inform on the effect of enso on pinnip in mex wat,new,0.8186904698168844,0.755931390660148,0.7070184825660162,0.668832645631115,0.6381775621972072,0.6128978781917521,0.5916027263062233,0.5733852448113049,0.5576378808606866,0.5439634085039694,0.53213338699612
1213,mammal_oceanic,"Invasive american mink mustela vison in wetlands of the cape horn biosphere reserve, southern Chile: What are they eating?","The impact of alien American mink on the native fauna of oceanic islands has been demonstrated in a number of locations. In the sub-Antarctic Cape Horn Biosphere Reserve of southern Chile the species is currently expanding in an area where the native fauna evolved in the absence of terrestrial predators. To evaluate any emerging problems we therefore investigated seasonal variation in prey use by mink on Navarino Island within the Reserve. We identified undigested remains in 414 scats collected from the shores of 27 ponds over JanuaryNovember 2006. Diet consisted mainly of mammals and birds. Mammals, including both native and exotic rodents, were the predominant prey in all seasons but birds were of equal importance during the summer (when birds breed and their abundance and diversity increases on the island). Exotic rodents were the only identifiable mammalian prey item during winter. Native wetland birds constituted a substantial proportion of mink diet, and greater than that reported in other areas. Many birds breeding on Navarino Island are ground-nesting, a strategy that evolved in the absence of native mammalian predators. Considering the international importance of this region, our results emphasize the need for an assessment of the impact of mink predation on the populations of native prey. © Fauna & Flora International 2009.",10.1017/S0030605308099997,2-s2.0-67349234507,48,0.7618189879999999,0,invas am mink mustel vison in wetland of the cap horn biosph reserv southern chil what ar they eat the impact of aly am mink on the nat faun of oc island has been demonst in a numb of loc in the sub antarct cap horn biosph reserv of southern chil the specy is cur expand in an are wher the nat faun evolv in the abs of terrest pred to evalu any emerg problem we theref investig season vary in prey us by mink on navarino island within the reserv we ident undigest remain in scat collect from the shor of pond ov januarynovemb diet consist main of mam and bird mam includ both nat and exot rod wer the predomin prey in al season but bird wer of eq import dur the sum when bird bree and their abund and divers increas on the island exot rod wer the on ident mam prey item dur wint nat wetland bird constitut a subst proport of mink diet and gre than that report in oth area many bird bree on navarino island ar ground nest a strategy that evolv in the abs of nat mam pred consid the intern import of thi reg our result emphas the nee for an assess of the impact of mink pred on the pop of nat prey,new,0.8252847502102957,0.7538039111576917,0.6938868763895835,0.6447312120503718,0.603883574370059,0.5692485656982762,0.5392647183852622,0.5127610499277107,0.4887887866027072,0.46644332756138945,0.4446111312647302
1313,mammal_oceanic,"Influence of environmental changes in the north-western Atlantic Ocean on a parasite, Echinorhynchus gadi (Acanthocephala) of Atlantic cod (Gadus morhua) occurring off coastal Labrador, Canada","A study was conducted to determine the influence of environmental change on an endoparasite, Echinorhynchus gadi (Acanthocephala) of Atlantic cod (Gadus morhua) over a 30-year period off the coast of Labrador in the north-western Atlantic, North Atlantic Fisheries Organization subareas 2J-3K. Cod, once an abundant fish species that had been commercially exploited for many decades, declined precipitously during the mid-1980s onwards. This decline was attributed to climatic changes that affected the entire food chain from zooplankton to fish, sea birds and marine mammals. A monitoring programme was introduced, sampling cod by otter trawling using research vessels. The fish, after capture, were frozen at - 20°C, subsequently thawed and the digestive tract removed and examined for the parasite in 2006. Data from samples taken in 1976, 1980-81, 1986, 1990, 2000 and 2003 were compared statistically with those collected in 2006. The results indicate a decline in the prevalence and mean abundance of E. gadi in 1986 with a minimum in 2000 but increasing gradually in 2003 and 2006. These changes were coincident initially with a decline of oceanic temperature and the entire food web, including capelin (Mallotus villosus), a preferred prey of cod and primary source of E. gadi. The increase in prevalence and mean abundance of the parasite in 2006 were associated with an increase of oceanic temperature and the return of small schools of capelin to offshore areas. Cod older than 4 years harboured a greater abundance of E. gadi than younger fish, while no difference was observed between the sexes. The results suggest that the abundance of E. gadi can be useful as a bioindicator of environmental changes in the north-western Atlantic. © 2008 Cambridge University Press.",10.1017/S0022149X0897615X,2-s2.0-55949132378,14,0.7548359920000001,1,influ of environ chang in the nor western atl oc on a parasit echinorhynch gad acanthocephal of atl cod gad morhu occur off coast labrad canad a study was conduc to determin the influ of environ chang on an endoparasit echinorhynch gad acanthocephal of atl cod gad morhu ov a year period off the coast of labrad in the nor western atl nor atl fishery org subarea j k cod ont an abund fish specy that had been commerc exploit for many decad declin precipit dur the mid s onward thi declin was attribut to clim chang that affect the entir food chain from zooplankton to fish sea bird and marin mam a monit program was introduc sampl cod by ot trawl us research vessel the fish aft capt wer froz at °c subsequ thaw and the digest tract remov and examin for the parasit in dat from sampl tak in and wer comp stat with thos collect in the result ind a declin in the prev and mean abund of e gad in with a minim in but increas grad in and thes chang wer coincid init with a declin of oc temp and the entir food web includ capelin mallot villos a prefer prey of cod and prim sourc of e gad the increas in prev and mean abund of the parasit in wer assocy with an increas of oc temp and the return of smal schools of capelin to offsh area cod old than year harbo a gre abund of e gad than young fish whil no diff was observ between the sex the result suggest that the abund of e gad can be us as a bioind of environ chang in the nor western atl,new,0.7480316028490535,0.7002942491498244,0.6659014553618507,0.6405593755951676,0.6214961420068575,0.6071204813305138,0.5965693635663479,0.5894882989493103,0.5860083629768207,0.5869773703638816,0.5947927300218612
1412,mammal_oceanic,Wintering habitat model for the north atlantic right whale (eubalaena glacialis) in the southeastern united states,"The coastal waters off the southeastern United States (SEUS) are a primary wintering ground for the endangered North Atlantic right whale (Eubalaena glacialis), used by calving females along with other adult and juvenile whales. Management actions implemented in this area for the recovery of the right whale population rely on accurate habitat characterization and the ability to predict whale distribution over time. We developed a temporally dynamic habitat model to predict wintering right whale distribution in the SEUS using a generalized additive model framework and aerial survey data from 2003/2004 through 2012/2013. We built upon previous habitat models for right whales in the SEUS and include data from new aerial surveys that extend the spatial coverage of the analysis, particularly in the northern portion of this wintering ground. We summarized whale sightings, survey effort corrected for probability of whale detection, and environmental data at a semimonthly resolution. Consistent with previous studies, sea surface temperature (SST), water depth, and survey year were significant predictors of right whale relative abundance. Additionally, distance to shore, distance to the 22uC SST isotherm, and an interaction between time of year and latitude (to account for the latitudinal migration of whales) were also selected in the analysis presented here. Predictions from the model revealed that the location of preferred habitat differs within and between years in correspondence with variation in environmental conditions. Although cow-calf pairs were rarely sighted in the company of other whales, there was minimal evidence that the preferred habitat of cow-calf pairs was different than that of whale groups without calves at the scale of this study. The results of this updated habitat model can be used to inform management decisions for a migratory species in a dynamic oceanic environment. © 2014 Lihong et al.",10.1371/journal.pone.0095126.g002,2-s2.0-84899700411,41,0.745970603,1,wint habit model for the nor atl right whal eubalaen glac in the southeastern unit stat the coast wat off the southeastern unit stat seu ar a prim wint ground for the endang nor atl right whal eubalaen glac us by calv fem along with oth adult and juvenil whal man act impl in thi are for the recovery of the right whal pop rely on acc habit charact and the abl to predict whal distribut ov tim we develop a temp dynam habit model to predict wint right whal distribut in the seu us a gen addit model framework and aer survey dat from through we built upon prevy habit model for right whal in the seu and includ dat from new aer survey that extend the spat cov of the analys particul in the northern port of thi wint ground we summ whal sight survey effort correct for prob of whal detect and environ dat at a semimonth resolv consist with prevy study sea surfac temp sst wat dep and survey year wer sign predict of right whal rel abund addit dist to shor dist to the uc sst isotherm and an interact between tim of year and latitud to account for the latitudin migr of whal wer also select in the analys pres her predict from the model rev that the loc of prefer habit diff within and between year in correspond with vary in environ condit although cow calf pair wer rar sight in the company of oth whal ther was minim evid that the prefer habit of cow calf pair was diff than that of whal group without calv at the scal of thi study the result of thi upd habit model can be us to inform man decid for a migr specy in a dynam oc environ,new,0.7733076633425634,0.7213212721936867,0.6824184499642826,0.6530723060791992,0.6305720919413147,0.6132146245571354,0.6000088444274545,0.5904892002291512,0.5846940249120197,0.5834165882711047,0.5891310528921272
1515,mammal_oceanic,You can’t run but you can hide: the negative influence of human presence on mid-sized mammals on an Atlantic island,"Here, we report the results of a camera-trapping survey of mid-sized (1–50 kg) mammals on an oceanic Atlantic forest island in Brazil. Despite 80% of the island being formally reserved for conservation, the island’s northern areas support a small, but rapidly growing human population that we expected would disturb the mammals and their foraging and movement behaviors. Hunting activities are also more frequent and severe on the north side of the island, closer to the villages. We tested the following hypothesis: the probability of occupancy, detectability, and abundance of mid-sized mammals will be higher in less-disturbed areas on southern parts of the island than in more-disturbed areas to the north. Ordination using multi-dimensional scaling (MDS) highlighted that mammal assemblages were differentiated between the northern and southern slope areas, and regression analyses showed MDS scores to be associated strongly with an index of human population density. Occupancy models for Didelphis aurita, Dasypus novemcinctus, Dasyprocta leporina, and Cuniculus paca showed no effect of habitat covariates, but there were marked effects of human activity impact on the detection probability of all species, except D. aurita. Species detections and local abundances were higher in the less disturbed southern parts of the island. Our results support the notion that mid-sized mammals will change their movement and foraging behaviors as a function of human activities, even inside reserved, protected areas. © 2017, Springer Science+Business Media B.V.",10.1007/s11852-017-0544-2,2-s2.0-85027376138,43,0.740329169,0,you can⊙t run but you can hid the neg influ of hum pres on mid siz mam on an atlantic island her we report the result of a camer trap survey of mid siz ⊓ kg mam on an oc atl forest island in brazil despit of the island being form reserv for conserv the island⊙s northern area support a smal but rapid grow hum pop that we expect would disturb the mam and their for and mov behavy hunt act ar also mor frequ and sev on the nor sid of the island clos to the vil we test the follow hypothes the prob of occup detect and abund of mid siz mam wil be high in less disturb area on southern part of the island than in mor disturb area to the nor ordin us mult dimend scal mds highlight that mam assembl wer differenty between the northern and southern slop area and regress analys show mds scor to be assocy strongly with an index of hum pop dens occup model for didelph aurit dasyp novemcinct dasyproct leporin and cunicul pac show no effect of habit cov but ther wer mark effect of hum act impact on the detect prob of al specy exceiv d aurit specy detect and loc abund wer high in the less disturb southern part of the island our result support the not that mid siz mam wil chang their mov and for behavy as a funct of hum act ev insid reserv protect area,new,0.7599117817665644,0.6732524471811832,0.6046018595736901,0.55122966206517,0.5091667379571385,0.4754234855861403,0.4479814666962742,0.4255334384671064,0.4073152270957507,0.3931069436520821,0.3835870623375302
1612,mammal_oceanic,Inter-island variation in the diet of female northern fur seals (Callorhinus ursinus) in the Bering Sea,"The diet of adult female northern fur seals (Callorhinus ursinus) is examined through the analysis of faecal material collected during the summer breeding season at three breeding locations in the Bering Sea: St. Paul Island (1988, 1990) and St. George Island (1988, 1990) of the Pribilof Islands Group (USA). and Medny Island (1990) of the Commander Islands Group (Russia). Prey consumption varies annually and accordingly with the physical and biological environment surrounding each island Juvenile walleye pollock (Theragra chalcogramma) is the most common prey of northern fur seals from St Paul Island; the island is surrounded by a broad neritic environment with widely separated frontal zones and is the greatest distance from the continental shelf-edge. Gonatid squid (Gonatopsis horealis/Berryteuthis magister and Gonatus madokai/Gonatus middendorffi) were the most common prey of northern fur seals from Medny Island; the island is surrounded by a compressed neritic environment and is adjacent to the continental shelf-edge and the oceanic marine environment. A combination of walleye pollock and gonatid squid is consumed by northern fur seals from St. George Island; the island has a surrounding oceanographic environment intermediate between the other two islands. Variability in predation on walleye pollock is consistent with fishery information concerning the relative abundance and availability of walleye pollock around St George and St Paul Islands. The abundance and availability of these prey resources during the summer breeding season are key factors which influence the health and growth of the northern fur seal populations in the Bering Sea.",,2-s2.0-0030809372,46,0.737235765,0,int island vary in the diet of fem northern fur seal callorhin ursin in the ber sea the diet of adult fem northern fur seal callorhin ursin is examin through the analys of faec mat collect dur the sum bree season at three bree loc in the ber sea st paul island and st georg island of the pribilof island group us and medny island of the command island group russ prey consum vary an and accord with the phys and biolog environ surround each island juvenil walley pollock theragr chalcogramm is the most common prey of northern fur seal from st paul island the island is surround by a broad nerit environ with wid sep front zon and is the greatest dist from the contin shelf edg gonatid squid gonatops hor berryteuth mag and gonat madoka gonat middendorff wer the most common prey of northern fur seal from medny island the island is surround by a compress nerit environ and is adjac to the contin shelf edg and the oc marin environ a combin of walley pollock and gonatid squid is consum by northern fur seal from st georg island the island has a surround oceanograph environ intermedy between the oth two island vary in pred on walley pollock is consist with fishery inform concern the rel abund and avail of walley pollock around st georg and st paul island the abund and avail of thes prey resourc dur the sum bree season ar key fact which influ the heal and grow of the northern fur seal pop in the ber sea,new,0.772809923033632,0.6786438835053582,0.6066520344133295,0.5530139481014424,0.5123007488011424,0.48073420504613323,0.4559647299595305,0.43662861095991745,0.42211523439383164,0.41267489662063095,0.4101798639524395
1714,mammal_oceanic,The forgotten whale: A bibliometric analysis and literature review of the North Atlantic sei whale Balaenoptera borealis,"A bibliometric analysis of the literature on the sei whale Balaenoptera borealis is presented. Research output on the species is quantified and compared with research on four other whale species. The results show a significant increase in research for all species except the sei whale. Research output is characterized chronologically and by oceanic basin. The species' distribution, movements, stock structure, feeding, reproduction, abundance, acoustics, mortality and threats are reviewed for the North Atlantic, and the review is complemented with previously unpublished data. Knowledge on the distribution and movements of the sei whale in the North Atlantic is still mainly derived from whaling records. Movement patterns and winter distribution are not clear. Surveys in some known summering areas show that the species has changed its distribution in parts of its previously known range. With the present information, it is impossible to determine whether or not the North Atlantic sei whale population is subdivided into biological units. Abundance estimates are fragmentary and cover a restricted part of the summering habitat. In the North Atlantic, sei whales seem to be stenophagous, feeding almost exclusively on calanoid copepods and euphausiids. On feeding grounds, they are associated with oceanic frontal systems, but how they find and explore these structures has not been fully investigated. The available data on vital rates are based on whaling-derived studies and are 25 years old or older. Despite increasing human and environmentally induced pressures, there are no current estimates for mortality and population trends. Current research needs include the clear definition of stock units, reliable abundance estimates, studies of distribution and migration that incorporate the identification of wintering areas, acquisition of up-to-date data on reproduction and mortality, and investigations into the consequences of environmental changes for the species. © 2011 The Authors. Mammal Review © 2011 Mammal Society/Blackwell Publishing.",10.1111/j.1365-2907.2011.00195.x,2-s2.0-84862624098,13,0.736793246,0,the forgot whal a bibliomet analys and lit review of the nor atl sei whal balaenopter bor a bibliomet analys of the lit on the sei whal balaenopter bor is pres research output on the specy is quant and comp with research on four oth whal specy the result show a sign increas in research for al specy exceiv the sei whal research output is charact chronologically and by oc basin the specy distribut mov stock structure fee reproduc abund acoust mort and threats ar review for the nor atl and the review is compl with prevy unpubl dat knowledg on the distribut and mov of the sei whal in the nor atl is stil main der from whal record mov pattern and wint distribut ar not clear survey in som known sum area show that the specy has chang it distribut in part of it prevy known rang with the pres inform it is imposs to determin wheth or not the nor atl sei whal pop is subdivid into biolog unit abund estim ar frag and cov a restrict part of the sum habit in the nor atl sei whal seem to be stenoph fee almost exclud on calanoid copepod and euphausiid on fee ground they ar assocy with oc front system but how they find and expl thes structures has not been ful investig the avail dat on vit rat ar bas on whal der study and ar year old or old despit increas hum and environ induc press ther ar no cur estim for mort and pop trend cur research nee includ the clear definit of stock unit rely abund estim study of distribut and migr that incorp the id of wint area acquisit of up to dat dat on reproduc and mort and investig into the consequ of environ chang for the specy,new,0.7860224708576199,0.7234845529336559,0.6748354357033767,0.6370603205636192,0.6072055936611358,0.583239034504703,0.5638699772242702,0.5483465984671706,0.5363777192690143,0.5282676672212426,0.52556378304593
1812,mammal_oceanic,Phenotypic changes and small mammal impoverishment on a Brazilian Atlantic Forest Island,"Faunal impoverishment and distorted species compositions are common phenomena in oceanic islands; however, many land-bridge islands are poorly inventoried, especially in the Neotropics. We sampled a small mammal community on a land-bridge island (Anchieta Island) along the Brazilian coast. We found only one marsupial Didelphis aurita (Wied-Neuwied, 1826) and two rodent species Oligoryzomys nigripes (Olfers, 1818) and Trinomys iheringi (Thomas, 1911) during 12 months of live trapping and 9195 trap-nights. The diversity of rodents and marsupials was not explained by species-area relations, indicating possible past extinctions. The abundance of D. aurita and O. nigripes was approximately three times higher, while the abundance of T. iheringi was approximately four times lower than abundances reported from other Brazilian Atlantic Forest sites. The population of D. aurita exhibited many phenotypic changes; males were on average 8 % smaller and females produced 30 % less litters than those from the mainland and other land-bridge islands. The long history of forest disturbance, habitat loss, reduction in forest productivity, and the recent introduction of mesopredators may be the major drivers that explain the small mammal community composition on this island. © 2013 Walter de Gruyter GmbH, Berlin/Boston.",10.1515/mammalia-2011-0099,2-s2.0-84878148025,31,0.732423942,0,phenotyp chang and smal mam impov on a brazil atl forest island faun impov and distort specy composit ar common phenomen in oc island howev many land bridg island ar poor inv espec in the neotrop we sampl a smal mam commun on a land bridg island anchiet island along the brazil coast we found on on marsup didelph aurit wied neuwy and two rod specy oligoryzom nigrip olf and trinom ihering thoma dur month of liv trap and trap night the divers of rod and marsup was not explain by specy are rel ind poss past extinct the abund of d aurit and o nigrip was approxim three tim high whil the abund of t ihering was approxim four tim low than abund report from oth brazil atl forest sit the pop of d aurit exhibit many phenotyp chang mal wer on av smal and fem produc less lit than thos from the mainland and oth land bridg island the long hist of forest disturb habit loss reduc in forest produc and the rec introduc of mesopr may be the maj driv that explain the smal mam commun composit on thi island,new,0.7981699136612292,0.7234220415887815,0.6628207180472764,0.6141742195342912,0.5743752518762031,0.5410611085240675,0.512567827109575,0.4876950005488138,0.4654928316794445,0.44505691399325814,0.4251574733141762
1914,mammal_oceanic,Controlling invasive predators enhances the long-term survival of endangered New Zealand long-tailed bats (Chalinolobus tuberculatus): Implications for conservation of bats on oceanic islands,"Invasive mammalian predators pose one of the greatest threats to biodiversity globally, particularly on oceanic islands. However, little is known about the impacts of these invasive predators on bats (Chiroptera), one of the most specious mammal groups, and one of the most widespread groups of mammals threatened on oceanic islands (> 200 spp.). Nearly 50% of the world's threatened bats are island endemics and because they are often the only native mammals on islands, they fulfil important ecological roles such as pollination and seed dispersal. Long-tailed bats (Chalinolobus tuberculatus) are critically endangered because of predation by exotic mammals, particularly ship rats (Rattus rattus), introduced by humans to the island archipelago of New Zealand. We monitored the survival of bats in three colonies in temperate rainforest in Fiordland over 22 years. Since 2009, we controlled predators during irruption phases and compared survival of bats in previously untreated areas with survival in forest blocks treated using rodenticides deployed in bait stations. Survival was estimated using multi-state mark-recapture models in Program Mark 7.0 with > 15,000 bats tagged. Survival was primarily dependent on year and age of bats, although seedfall intensity of the dominant canopy tree and predator management was also influential. Survival in long-tailed bats was as high as, or higher, than figures for bats generally in years with low predator numbers or predator control. Survival was markedly higher in treatment years when predators were managed (0.82 compared to 0.55). Population modelling indicated managed colonies will increase (λ > 1.05) whereas unmanaged colonies will decline (λ = 0.89 − 0.98) under scenarios that reflect increased frequency of beech mast and predator irruptions. Thus, effective predator control is essential for recovering long-tailed bat populations. Warming temperatures indicate that predator irruptions are becoming more frequent, which would require more predator control in the future than at present if declines in bat populations are to be reversed. These results are relevant to the conservation of threatened bats on oceanic islands, given the abundance of exotic mammalian predators, particularly ship rats, on them. © 2017",10.1016/j.biocon.2017.08.015,2-s2.0-85027719679,38,0.731413318,1,control invas pred enh the long term surv of endang new zealand long tail bat chalinolob tuberculat imply for conserv of bat on oc island invas mam pred pos on of the greatest threats to biodivers glob particul on oc island howev littl is known about the impact of thes invas pred on bat chiropter on of the most specy mam group and on of the most widespread group of mam threatened on oc island spp near of the world s threatened bat ar island endem and becaus they ar oft the on nat mam on island they fulfil import ecolog rol such as pollin and see dispers long tail bat chalinolob tuberculat ar crit endang becaus of pred by exot mam particul ship rat ratt ratt introduc by hum to the island archipelago of new zealand we monit the surv of bat in three colony in temp rainforest in fiordland ov year sint we control pred dur irrupt phas and comp surv of bat in prevy unt area with surv in forest block tre us rodenticid deploy in bait stat surv was estim us mult stat mark recapt model in program mark with bat tag surv was prim depend on year and ag of bat although seedfal intens of the domin canop tre and pred man was also influ surv in long tail bat was as high as or high than fig for bat gen in year with low pred numb or pred control surv was mark high in tre year when pred wer man comp to pop model ind man colony wil increas ϻ wherea unm colony wil declin ϻ − und scenario that reflect increas frequ of beech mast and pred irrupt thu effect pred control is ess for recov long tail bat pop warm temp ind that pred irrupt ar becom mor frequ which would requir mor pred control in the fut than at pres if declin in bat pop ar to be revers thes result ar relev to the conserv of threatened bat on oc island giv the abund of exot mam pred particul ship rat on them,new,0.7754922284587051,0.722885034329247,0.6825349757649101,0.6514684907987071,0.6271646296518085,0.6079731503096929,0.5928890854633717,0.5813779179206702,0.5733315496933515,0.5692064585643767,0.5706376565510342
