"","EID","X__1","Unnamed: 0","Authors","Author(s) ID","Title","Year","Source title","DOI","Link","Abstract","Document Type","Source","p","Relevance_std","Relevance_ranked","X__2","Timespan_std","Timespan_ranked","Scopus_index","Present_in_training_docs"
"316","2-s2.0-84901049589",67,67,"Alejo-Plata C., Gómez J.L., Serrano-Guzmán S.J.","36237424200;7006709463;6506162167;","Variability in the relative abundance, size structure and sex ratio of the dolphinfish Coryphaena hippurus (Pisces: Coryphaenidae) in the Gulf of Tehuantepec, México [Variabilidad en la abundancia relativa, estructura por tallas y proporción de sexos del dorado Coryphaena hippurus (Pisces: Coryphaenidae) en el Golfo de Tehuantepec, México]",2014,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901049589&partnerID=40&md5=7243f0b2750dfb8ed42c23e1ff22737c","The dolphinfish (Coryphaena hippurus), is an oceanic epipelagic fish found worldwide in tropical and subtropical waters, with a high dispersal capability via large-scale migrations. This fast-swimming top-level predator is abundant in the Gulf of Tehuantepec, where it is caught incidentally by artisanal fisheries, and represents a target species for both recreational and commercial fisheries in Mexico, Ecuador, Peru and Central America. Nowadays, local fishery information on this species is scarce, thus our objective was to analyze the size structure by sex and the catchper- unit-effort (CPUE) tendency of dolphinfish caught in the Gulf of Tehuantepec, from 2000 to 2007. For this, fishery catches information was obtained from the artisanal fleet, at six landing sites in the Gulf, and the sex ratio, fork length (FL) and the catch per unit effort (CPUE) were estimated. From all sampling sites, a total of 3 494 females, and 3 877 males were obtained, and dolphinfish size as fork length (FL) ranged from 20.5 to 152cm. Fish size ranged from 25.5 to 148cm furcal length (FL) in males, and 20.5 to 129cm FLin females. The sex ratio (males:Females) was 1:1, except in April-May (1:1.5, p<0.05) and November (1:0.5, p<0.05). The sex ratio at different size classes showed a significant bias towards females at smaller sizes (<75cm FL), whereas the males were predominant in larger size classes (>100cm FL). The size structure was bimodal, with a variation in the size average; the modes were defined as the small group (FL=50-55cm) and the large size group (FL=100-110cm). The CPUE showed seasonal changes: Values were high for the November-December period, and values were lower for July-August. The seasonal and inter annual variation in the abundance of dolphinfish is probably related to a pre-spawning migration in close relation to the rain-drought regime characteristic of the region, and the associated wind upwelling season of ""Tehuanos"" in the Gulf of Tehuantepec.","Article","Scopus",0.743013150368458,NA,NA,NA,NA,NA,68,NA
"317","2-s2.0-84901245465",235,235,"Melnychuk M.C., Banobi J.A., Hilborn R.","7801548640;55612585800;7005562632;","The adaptive capacity of fishery management systems for confronting climate change impacts on marine populations",2014,"Reviews in Fish Biology and Fisheries","10.1007/s11160-013-9307-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901245465&doi=10.1007%2fs11160-013-9307-9&partnerID=40&md5=74308a034a4aea7d49811b6aad1c59aa","Global climate change will affect the abundance, distribution, and life history timing of many exploited marine populations, but specific changes are difficult to predict. Management systems in which harvest strategies and tactics are flexible in responding to unpredictable biological changes are more likely to succeed in maintaining productive populations. We explore the adaptability of fisheries management systems in relation to oceanic warming rates by asking how two important management characteristics vary with temperature changes for >500 stocks. (1) Harvest control rules, a framework for altering fishing pressure in response to changes in the abundance of targeted species (primarily due to fishing), may provide the capacity for harvest policies to change in response to climate-driven abundance declines also. (2) Seasonal openings with flexible dates that involve in-season monitoring may allow managers to better respond to possible changes in the timing of life-history periods like spawning to prevent fishing seasons falling out of sync with species' phenology. Harvest control rules were widely used across industrialized fisheries including in regions that experienced relatively high oceanic warming rates, but after controlling for regional factors we found no association between ocean warming and the use of harvest control rules. Flexible-date seasonal openings were rare compared to fixed-date seasonal openings, but tended to occur in areas with the greatest warming rates while fisheries without seasonal closures tended to occur in areas with the least observed temperature changes. We found no consistent evidence of recent ocean warming effects on the current biomass or exploitation rates relative to management targets of 241 assessed marine populations. Together, these results suggest that the oceanic areas expected to have the greatest climate impacts on populations do at least tend to contain fisheries that demonstrate the potential for adaptability to unpredictable climate impacts. © 2013 Springer Science+Business Media Dordrecht.","Article","Scopus",0.68911255819807,NA,NA,NA,NA,NA,236,NA
"318","2-s2.0-84901371744",213,213,"Lapointe B.E., West L.E., Sutton T.T., Hu C.","6701569602;56177472400;7102027540;7404570418;","Ryther revisited: Nutrient excretions by fishes enhance productivity of pelagic Sargassum in the western North Atlantic Ocean",2014,"Journal of Experimental Marine Biology and Ecology","10.1016/j.jembe.2014.05.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901371744&doi=10.1016%2fj.jembe.2014.05.002&partnerID=40&md5=09546272f9b62c9776303f9558ce62a3","The sustained biomass of pelagic Sargassum in nutrient-poor waters of the Sargasso Sea has long been a paradox in biological oceanography. To better understand the mechanisms supporting growth of Sargassum over its broad geographic range in the western North Atlantic, we measured growth rate, gross productivity, and C:N:P ratios of both Sargassum natans and Sargassum fluitans from a variety of neritic (Caribbean Sea, Straits of Florida, Gulf Stream) and oceanic (Sargasso Sea) locations. In neritic areas, the abundance of associated fishes was quantified with a purse seine net designed to minimize fish avoidance of sampling gear. Abundant fish species were also collected for measurements of ammonium and soluble reactive phosphorus excretion rates. Low growth rates and productivity of both S. natans and S. fluitans were associated with high C:N and C:P ratios in oceanic populations in the Sargasso Sea, confirming strong nutrient-limitation in this oligotrophic gyre. In comparison, both species from the neritic areas had higher productivity and growth rates and lower C:N and C:P ratios, indicating relatively nutrient-enriched growth. Sargassum windrows in neritic locations had high abundances of associated fishes (mean of 128 fishes/kg wet weight Sargassum), especially juvenile filefish Stephanolepsis hispidus (Monacanthidae) and jacks (Carangidae). High excretion rates of ammonium and soluble reactive phosphorus were associated with these mutualistic fishes, which can provide nutrients needed to sustain growth and biomass of Sargassum. These findings suggest that new production of Sargassum occurs in neritic waters of the western North Atlantic Ocean and Gulf of Mexico, where mutualistic relationships with fishes, especially juvenile filefishes and carangids, contribute to nutrient supply and growth. © 2014 Elsevier B.V.","Article","Scopus",0.597674862372015,NA,NA,NA,NA,NA,214,NA
"319","2-s2.0-84903166500",92,92,"Lo W.-T., Yu S.-F., Hsieh H.-Y.","36443798900;55659025200;36102796700;","Hydrographic processes driven by seasonal monsoon system affect siphonophore assemblages in tropical-subtropical waters (western North Pacific Ocean)",2014,"PLoS ONE","10.1371/journal.pone.0100085","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903166500&doi=10.1371%2fjournal.pone.0100085&partnerID=40&md5=3ba659c37bab855eb3782b458dd61416","This work is a part of the Taiwan Cooperative Oceanic Fisheries Investigation, the first large scale hydrographic and plankton survey around Taiwan (21-26uN, 119-123°E). The present study examined the influence of hydrodynamic and biological variables driven by monsoon system on the siphonophore assemblages through an annual cycle in 2004. Calycophorans, namely Chelophyes appendiculata, Diphyes chamissonis, Lensia subtiloides , Bassia bassensis , and Muggiaea atlantica, were the most dominant siphonophore species. Maximum abundance of these dominant species generally occurred during the warm period (May and August), while M. atlantica had a significantly peak abundance in February. Although no apparently temporal difference in siphonophore abundance was observed in the study, siphonophore assemblage was more diverse in August than in other sampling times. Result of a cluster analysis indicated that assemblage structure of siphonophores in the waters around Taiwan varied at temporal and spatial scales during the sampling period. The intrusions of the Kuroshio Branch Current and China Coastal Current to the study area play an important role on the transportation of siphonophores. Also, the distribution of siphonophore assemblage was closely related to the hydrographic characteristics, with temperature, chlorophyll a concentration, and zooplankton abundance being the major environmental factors affecting the spatio-temporal variability of siphonophores. This study contributes substantially to the new knowledge of the siphonophore assemblage in the tropical-temperate waters of Taiwan. © 2014 Lo et al.","Article","Scopus",0.540668226426552,NA,NA,NA,NA,NA,93,NA
"320","2-s2.0-84903768650",25,25,"Medeiros P.R., Rada D.P., Rosa R.S.","56735956400;56247470400;7102610612;","Abundance and behavioural ecology of the blenny Ophioblennius trinitatis (Teleostei: Blenniidae) at an oceanic archipelago of Brazil (Atlantic) [La abundancia y la ecología del comportamiento del blenny Ophioblennius trinitatis (Teleostei: Blenniidae) en un archipiélago oceánico de Brasil (Atlántico)]",2014,"Scientia Marina","10.3989/scimar.03979.30G","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903768650&doi=10.3989%2fscimar.03979.30G&partnerID=40&md5=987306a28facc0ecb77505d621b3f00c","Local patterns of fish density, microhabitat use, feeding behaviour, bite rate, territory area and agonistic interactions were recorded for Ophioblennius trinitatis at an oceanic archipelago (southwestern Atlantic). Rugosity, number of crevices and benthic diversity positively predicted the distribution of O. trinitatis. Turf algae was the preferred food item at all sites, but given its high availability inside and outside territory boundaries, it did not seem to be a limiting factor on the density of this blenny, as opposed to substrate heterogeneity. Bite rate was higher in the afternoon and for smaller individuals (juveniles). Territory size showed local variation and, although larger territories may be an effect of density-dependent conditions (more available space in low-density areas), we propose that individuals expand territories to compensate for residing in areas of lower quality (i.e. of low structural complexity). Larger individuals defended larger territories and residents responded differently to intruders, with higher rates of agonistic interactions towards potential competitors. Higher agonistic rates were also observed in larger territories and at low-complexity sites. © 2014 CSIC.","Article","Scopus",0.70249540960847,"0",NA,NA,15,NA,26,NA
"321","2-s2.0-84904044476",352,352,"Catalán I.A., Dunand A., Álvarez I., Alós J., Colinas N., Nash R.D.M.","55885715900;56260785900;26424492500;24448104500;56260923800;7201374440;","An evaluation of sampling methodology for assessing settlement of temperate fish in seagrass meadows",2014,"Mediterranean Marine Science","10.12681/mms.539","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904044476&doi=10.12681%2fmms.539&partnerID=40&md5=0cb3907076cd42e5fe16aa6e3ec863f9","All demersal fish with planktonic larvae settle at some point early in life, generally around the transformation from larvae to juveniles or soon after. Sampling pre-settlement or very young, settled fish is challenging due to spatial concretions within the habitat and the pulsed, rapid nature of the settlement process. There is a lack of robust sampling methods, but information on the settlement, which represents a mortality bottleneck, is crucial for the follow-up of populations for fisheries and conservation purposes. Empirical evaluation of sampling methods focusing on settling fish has not been conducted in temperate habitats. Here, we compare six different sampling methods to collect pre- and post-settlement stages of fish and determine the best combination of techniques to utilise in Posidonia oceanica, an endemic Mediterranean seagrass that provides a key nursery habitat for coastal fish. We used three types of pelagic nets (bongo net, neuston net and ring net), two types of light-traps (Quatrefoil and Ecocean CARE®) to sample pre-settled stages and a low-impact epibenthic trawl for recent settlers. Our results show a significantly different size-spectrum for each method, with a continuous range of sizes from 2 mm to 200 mm. The smallest sizes were collected by the bongo net, followed by the ring net, the neuston net, the Quatrefoil, the Ecocean and finally the epibenthic trawl. Our results suggest that an appropriate strategy for collecting and estimating the abundance of key littoral fish species around settlement size is the combination of the Ecocean light trap and the epibenthic trawl.","Article","Scopus",0.526944666449616,NA,NA,NA,NA,NA,353,NA
"322","2-s2.0-84904698152",57,57,"Johannessen A., Skaret G., Langård L., Slotte A., Husebø Å., Fernö A.","7005614122;6507055136;33767906000;6602483399;6506301508;55897199400;","The dynamics of a metapopulation: Changes in life-history traits in resident herring that co-occur with oceanic herring during spawning",2014,"PLoS ONE","10.1371/journal.pone.0102462","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904698152&doi=10.1371%2fjournal.pone.0102462&partnerID=40&md5=d306f4cbacada6e9867beb1ac6a49196","Different populations of Atlantic herring are regarded as forming a metapopulation, but we know little about the dynamics of the connectivity and degree of interbreeding between the populations. Based on data from three periods between 1962 and 2011, we identified the presence of two components of herring in a small semi-enclosed coastal marine ecosystem based on different somatic growth patterns and mean vertebrae sum (VS). The two components were interpreted as belonging to a resident herring population and the migratory, oceanic Norwegian spring spawning (NSS) herring population, and they co-occurred during spawning. In the 1960s, resident herring characterized by slow growth and low VS co-occurred with rapid growth, high VS oceanic NSS herring. Similar slow-growing resident and rapid-growing NSS herring were found in the 1970-80s, but both populations now had low VS suggesting similar origins. Finally, in the 2000s both populations showed rapid growth. The changes coincided with the NSS herring going from a state of high abundance and oceanic distribution to a collapse in the late 1960s that resulted in a coastal distribution closer to resident herring populations, before full recovery and resumption of the migratory, oceanic pattern in the 1990s. During all three periods, NSS herring were only present in the local system up to an age of about five years, but the synchronous spawning of the populations supports mixed spawning and interbreeding. During the investigation period both longevity, length at age (growth) and length-at-first maturity increased markedly for the resident herring, which then became more similar to the NSS herring. Genetic and/or cultural factors are believed to be the main causes of the observed changes in life history traits, although some effect of changes in environmental factors cannot be excluded. Our study suggests that relationships among populations in a metapopulation can be highly dynamic. © 2014 Johannessen et al.","Article","Scopus",0.658823155813924,NA,NA,NA,NA,NA,58,NA
"323","2-s2.0-84907016100",18,18,"Yau A.J., Lenihan H.S., Kendall B.E.","49862575300;6701862230;7102559310;","Fishery management priorities vary with self-recruitment in sedentary marine populations",2014,"Ecological Applications","10.1890/13-1201.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907016100&doi=10.1890%2f13-1201.1&partnerID=40&md5=f4a75ee6ad52cf88a282047a35b5a088","Fisheries science often uses population models that assume no external recruitment, but nearshore marine populations harvested on small scales of ,200 km often exhibit an unknown mix of self-recruitment and recruitment from external sources. Since empirical determination of self-recruitment vs. external recruitment is difficult, we used a modeling approach to examine the sensitivity of fishery management priorities to recruitment assumptions (self [closed], external [open]) in a local population of harvested giant clams (Tridacna maxima) on Mo'orea, French Polynesia. From 2006 to 2010, we measured growth, fecundity, recruitment, and survival (resulting from natural and fishing mortality). We used these data to parameterize both a closed (complete self-recruitment) and an open (no selfrecruitment) integral projection model (IPM), and then calculated elasticities of demographic rates (growth, survival, recruitment) to future population abundance in 20 years. The models' lowest projected abundance was 93.4% (95% CI, [86.5%, 101.8%]) of present abundance, if the local population is entirely open and the present level of fishing mortality persists. The population will exhibit self-sustaining dynamics. 1 k 1.07. as for a closed population if the ratio of self-recruits per gram of dry gonad is .0.775 (equivalent to 52.85% selfrecruitment under present conditions). Elasticity analysis of demographic parameters indicated that future abundance can most effectively be influenced by increasing survival of mid-sized clams (;80-120 mm) if the population is self-sustaining, and by increasing survival of juvenile clams (;40-70 mm) if the population is non-self-sustaining (as for an open population). Our results illustrate that management priorities can vary depending on the amount of self-recruitment in a local population. © 2014 by the Ecological Society of America.","Article","Scopus",0.794659879189787,"0","0",NA,10,15,19,NA
"324","2-s2.0-84907999187",146,146,"Santora J.A., Schroeder I.D., Field J.C., Wells B.K., Sydeman W.J.","25924030000;26421458200;35388171600;7102754665;6701598231;","Spatio-temporal dynamics of ocean conditions and forage taxa reveal regional structuring of seabird-prey relationships",2014,"Ecological Applications","10.1890/13-1605.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907999187&doi=10.1890%2f13-1605.1&partnerID=40&md5=8fc3239a27682f695fdfbb65b1ad7caf","Studies of predator-prey demographic responses and the physical drivers of such relationships are rare, yet essential for predicting future changes in the structure and dynamics of marine ecosystems. Here, we hypothesize that predator-prey relationships vary spatially in association with underlying physical ocean conditions, leading to observable changes in demographic rates, such as reproduction. To test this hypothesis, we quantified spatio-temporal variability in hydrographic conditions, krill, and forage fish to model predator (seabird) demographic responses over 18 years (1990-2007). We used principal component analysis and spatial correlation maps to assess coherence among ocean conditions, krill, and forage fish, and generalized additive models to quantify interannual variability in seabird breeding success relative to prey abundance. The first principal component of four hydrographic measurements yielded an index that partitioned ''warm/weak upwelling'' and ''cool/strong upwelling'' years. Partitioning of krill and forage fish time series among shelf and oceanic regions yielded spatially explicit indicators of prey availability. Krill abundance within the oceanic region was remarkably consistent between years, whereas krill over the shelf showed marked interannual fluctuations in relation to ocean conditions. Anchovy abundance varied on the shelf, and was greater in years of strong stratification, weak upwelling and warmer temperatures. Spatio-temporal variability of juvenile forage fish co-varied strongly with each other and with krill, but was weakly correlated with hydrographic conditions. Demographic responses between seabirds and prey availability revealed spatially variable associations indicative of the dynamic nature of ''predator-habitat'' relationships. Quantification of spatially explicit demographic responses, and their variability through time, demonstrate the possibility of delineating specific critical areas where the implementation of protective measures could maintain functions and productivity of central place foraging predators. © 2014 by the Ecological Society of America.","Article","Scopus",0.523096266890362,NA,NA,NA,NA,NA,147,NA
"325","2-s2.0-84908495233",391,391,"Ugland K.I., Aksnes D.L., Klevjer T.A., Titelman J., Kaartvedt S.","6701623691;7006772794;8876056600;6602865333;7003377290;","Lévy night flights by the jellyfish Periphylla periphylla",2014,"Marine Ecology Progress Series","10.3354/meps10942","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908495233&doi=10.3354%2fmeps10942&partnerID=40&md5=87c510328bcd05f327390d384e6fd70b","Jellyfish blooms occur in marine environments around the world and have been linked to over-fishing, eutrophication and climatic change. In some coastal areas of Norway, the circumglobal Periphylla periphylla has increased to exceptionally high abundances and has replaced fish as the main planktivorous predator despite the ineffectiveness of its non-visual predation compared to visual fish predation. Using data from a bottom-mounted acoustic platform, we collected 12 341 in situ measurements of individual vertical movements of large individuals of P. periphylla. These jellyfish are characterized by a stepwise vertical movement. The distribution of their vertical swimming distances was extremely left skewed; about 85% of the swimming distances were less than 3 m, and a few displacements were extremely long with a maximum of 85 m. Chi-square tests of goodness of fit to the tail and Akaike's information criterion gave overwhelming evidence of the truncated power law. There was a clear diel pattern in the exponent with values significantly larger than 3 during the daytime and significantly lower than 3 at night. This pattern means that P. periphylla switches from relatively limited movements during the day to Lévy-like flights during the night. Since the abundance of zooplankton is large in the P. periphylla fjord, Brownian motion, rather than Lévy flight, is predicted by the optimal foraging hypothesis. It is therefore possible that the Lévy-like search pattern has evolved in the food-scarce oceanic environment, which is the main natural habitat of P. periphylla. Alternatively, the large individuals of the population addressed here may forage on scarcer prey sources than the main prevailing zooplankton in Lurefjorden. © Inter-Research 2014","Article","Scopus",0.625391879471834,NA,NA,NA,NA,NA,392,NA
"326","2-s2.0-84919915147",290,290,"Huang J., Sun Y., Jia H., Yang Q., Tang Q.","55742373900;55737752900;56461951600;57145309400;7201631988;","Spatial distribution and reconstruction potential of Japanese anchovy (Engraulis japonicus) based on scale deposition records in recent anaerobic sediment of the Yellow Sea and East China Sea",2014,"Acta Oceanologica Sinica","10.1007/s13131-014-0573-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919915147&doi=10.1007%2fs13131-014-0573-8&partnerID=40&md5=e820ea9716112c87c9bd860de8ab87d3","Many studies have revealed that anchovy has exhibited large variability in population size on decadal timescales. However, such works concerning anchovy population are mainly based on short historical catch records. In order to understand the causes of variability in fish stocks (natural and/or anthropogenic) and calibrate the error between catches and standing stocks, it is essential to develop long-term time series of fish stocks from the time when human impacts are minimal or negligible. Well preserved fish scales from sediment record are regarded as useful indicators revealing the history of fish population dynamics over the last centuries. Anchovy scales was first analyzed over the Yellow Sea and East China Sea and the largest abundance was found in the central South Yellow Sea where is regarded as the largest overwintering ground for Japanese anchovy (Engraulis japonicas). Thus in the central South Yellow Sea, two cores covering the last 150 years were collected for estimating fish scale flux. The scale deposition rate (SDR) records show that the decadal scale SDRs were obviously coherent between cores with independent chronologies. The calibration of downcore SDRs to the standing stocks of anchovy further validated that SDR is a reliable proxy to reconstruct the long-term anchovy population dynamic in the central South Yellow Sea where anoxic conditions prevail in the sediment. When assembled with other productivity proxies, it would be expected that SDR could be associated with changes in oceanic productivity and may make a contribution to determine the forcing factors and elucidate the mechanism of the process in future. © 2014, The Chinese Society of Oceanography and Springer-Verlag Berlin Heidelberg.","Article","Scopus",0.681090439638739,NA,NA,NA,NA,NA,291,NA
"327","2-s2.0-84919965021",232,232,"Guimarães-Silva A.A., Andrade H.A.","56464196300;7005008552;","Catch rates of swordfish and of blue shark in the southwest atlantic from 1980 to 2000 decades [Taxas de captura de espadarte e de tubarÃo azul no sudoeste do atlÂntico entre as dÉcadas de 1980 e 2000]",2014,"Boletim do Instituto de Pesca",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919965021&partnerID=40&md5=ff9be3b9f546e7dbdbd4a1a474b1bb58","Swordfish (Xiphias gladius) is one of the main targets of the national and of part of the leased Brazilian pelagic longline fleet. However, the catches of blue shark (Prionace glauca) are also high. In order to get more knowledge about the duality of catches of swordfish and blue shark, we analyzed catch data from the Brazilian national and leased fleets from 1980 to 2009. In some of the fishing grounds catch rates of both species are high, but in other areas, only one species is abundantly caught. Leased boats from Japan and China Taipei never aimed at any of those two species hence the catches were always small. However the leased fleet from Spain clearly focuses its actions in areas where catch rates of swordfish are high. The national fleet focuses effort in both, areas where swordfish dominates and areas where catch rates of swordfish and blue shark are concomitantly high. If the intention is to diminish the impact of fishing effort on the population of blue shark, an alternative would be to enforce the fishing fleet to operate only in areas where catch rates of swordfish are high and where catch rates of blue shark are low. © 2014 Instytut Technologii Drewna. All rights reserved.","Article","Scopus",0.696024344375204,NA,NA,NA,NA,NA,233,NA
"328","2-s2.0-84921495236",26,26,"Campbell G.S., Thomas L., Whitaker K., Douglas A.B., Calambokidis J., Hildebrand J.A.","35794433300;9043280000;56490238500;24775809900;6701329071;56489889900;","Inter-annual and seasonal trends in cetacean distribution, density and abundance off southern California",2015,"Deep-Sea Research Part II: Topical Studies in Oceanography","10.1016/j.dsr2.2014.10.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921495236&doi=10.1016%2fj.dsr2.2014.10.008&partnerID=40&md5=d70b35e7568220b078755f588f0a3ac4","Trends in cetacean density and distribution off southern California were assessed through visual line-transect surveys during thirty-seven California Cooperative Oceanic Fisheries Investigations (CalCOFI) cruises from July 2004-November 2013. From sightings of the six most commonly encountered cetacean species, seasonal, annual and overall density estimates were calculated. Blue whales (Balaenoptera musculus), fin whales (Balaenoptera physalus) and humpback whales (Megaptera novaeangliae) were the most frequently sighted baleen whales with overall densities of 0.91/1000km2 (CV=0.27), 2.73/1000km2 (CV=0.19), and 1.17/1000km2 (CV=0.21) respectively. Species specific density estimates, stratified by cruise, were analyzed using a generalized additive model to estimate long-term trends and correct for seasonal imbalances. Variances were estimated using a non-parametric bootstrap with one day of effort as the sampling unit. Blue whales were primarily observed during summer and fall while fin and humpback whales were observed year-round with peaks in density during summer and spring respectively. Short-beaked common dolphins (Delphinus delphis), Pacific white-sided dolphins (Lagenorhynchus obliquidens) and Dall's porpoise (Phocoenoidesdalli) were the most frequently encountered small cetaceans with overall densities of 705.83/1000km2 (CV=0.22), 51.98/1000km2 (CV=0.27), and 21.37/1000km2 (CV=0.19) respectively. Seasonally, short-beaked common dolphins were most abundant in winter whereas Pacific white-sided dolphins and Dall's porpoise were most abundant during spring. There were no significant long-term changes in blue whale, fin whale, humpback whale, short-beaked common dolphin or Dall's porpoise densities while Pacific white-sided dolphins exhibited a significant decrease in density across the ten-year study. The results from this study were fundamentally consistent with earlier studies, but provide greater temporal and seasonal resolution. © 2014 The Authors.","Article","Scopus",0.866645744236966,"1","1",NA,15,5,27,NA
"329","2-s2.0-84921879043",54,54,"Branco J.O., Fracasso H.A.A., Pérez J.A.A., Rodrigues-Filho J.L.","14057465100;24824661300;56333712600;54419169600;","An assessment of oceanic seabird abundance and distribution off the southern Brazilian coast using observations obtained during deep-water fishing operations [Uma avaliação da abundância de aves marinhas oceânicas e distribuição do Sudeste e Sul do Brasil a partir de observações durante operações de pesca em águas profundas]",2014,"Brazilian Journal of Biology","10.1590/1519-6984.13612","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921879043&doi=10.1590%2f1519-6984.13612&partnerID=40&md5=0bd8b23252e1bd062155a1c4731e00d7","The use of discarded fish over baited hooks used in longline fishery, and fish caught in gillnets, as a food source for gulls, albatrosses and petrels has been intensively studied in northern and southern oceans. This study describes the occurrence and abundance of seabirds observed from 20 foreign vessels which operated during the period between July 2001 and May 2005, off the southeastern and southern Brazilian coast. A total of 353,557 seabirds were observed; comprising eight families and 28 species. The most abundant species was Procellaria conspicillata followed by Daption capense, Puffinus gravis, Thalassarche melanophrys and Oceanites oceanicus. Ten species of seabirds (392 individual birds) were incidentally captured in gillnets; and 122 birds (9 species) by longline hooks, with P. gravis, D. capense and Procellaria aequinoctialis having the largest capture rates. © 2014, Instituto Internacional de Ecologia. All right reserved.","Article","Scopus",0.750409554842644,NA,NA,NA,NA,NA,55,NA
"330","2-s2.0-84922679571",168,168,"Riera R., Becerro M.A., Stuart-Smith R.D., Delgado J.D., Edgar G.J.","7003416980;6701542125;6507368501;25653791700;7005803258;","Out of sight, out of mind: Threats to the marine biodiversity of the Canary Islands (NE Atlantic Ocean)",2014,"Marine Pollution Bulletin","10.1016/j.marpolbul.2014.07.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922679571&doi=10.1016%2fj.marpolbul.2014.07.014&partnerID=40&md5=b4a302ec0a0dad62a04f32adf8538348","Lack of knowledge of the marine realm may bias our perception of the current status and threats to marine biodiversity. Less than 10% of all ecological literature is related to the ocean, and the information we have on marine species that are threatened or on the verge of extinction is scarce. This lack of information is particularly critical for isolated areas such as oceanic archipelagos. Here we review published and grey literature on the current status of marine organisms in the Canary Islands as a case description of the consequences that current out-of-sight out-of-mind attitudes may have on this unique environment. Global change, as represented by coastal development, pollution, exotic species and climate change, are currently affecting the distribution and abundance of Canarian marine organisms, and pose multiple threats to local species and communities. Environmental risks are significant at community and species levels, particularly for threatened species. Failure to address these trends will result in shifts in local biodiversity with important ecological, social, and economic consequences. Scientists, policy makers, educators, and relevant societal groups need to collaborate to reverse deleterious coastal biodiversity trends. © 2014 Elsevier Ltd.","Review","Scopus",0.494102410320339,NA,NA,NA,NA,NA,169,NA
"331","2-s2.0-84923348226",296,296,"Scoulding B., Chu D., Ona E., Fernandes P.G.","56527246500;7201734289;7004211471;57196114776;","Target strengths of two abundant mesopelagic fish species",2015,"Journal of the Acoustical Society of America","10.1121/1.4906177","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923348226&doi=10.1121%2f1.4906177&partnerID=40&md5=0327478e48626902241291e4d325dbb2","Mesopelagic fish of the Myctophidae and Sternoptychidae families dominate the biomass of the oceanic deep scattering layers and, therefore, have important ecological roles within these ecosystems. Interest in the commercial exploitation of these fish is growing, so the development of techniques for estimating their abundance, distribution and, ultimately, sustainable exploitation are essential. The acoustic backscattering characteristics for two size classes of Maurolicus muelleri and Benthosema glaciale are reported here based on swimbladder morphology derived from digitized soft x-ray images, and empirical (in situ) measurements of target strength (TS) derived from an acoustic survey in a Norwegian Sea. A backscattering model based on a gas-filled prolate spheroid was used to predict the theoretical TS for both species across a frequency range between 0 and 250 kHz. Sensitivity analyses of the TS model to the modeling parameters indicate that TS is rather sensitive to the viscosity, swimbladder volume ratio, and tilt, which can result in substantial changes to the TS. Theoretical TS predictions close to the resonance frequency were in good agreement (±2 dB) with mean in situ TS derived from the areas acoustically surveyed that were spatially and temporally consistent with the trawl information for both species. © 2015 Acoustical Society of America.","Article","Scopus",0.492338509554857,NA,NA,NA,NA,NA,297,NA
