,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_ranked_mod,Timespan_ranked_mod,Scopus_index,Present_in_training_docs
58,2-s2.0-0037324019,67,67,"Russo S.E., Robinson S.K., Terborgh J.",7102994087;7402674040;7003885172;,Size-abundance relationships in an Amazonian bird community: Implications for the energetic equivalence rule,2003,American Naturalist,10.1086/345938,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037324019&doi=10.1086%2f345938&partnerID=40&md5=a4608a83e2f04574632722f230cd0869,"We studied size-abundance relationships in a species-rich Amazonian bird community and found that the slope of the logarithmic relationship between population density and body mass (b = -0.22) is significantly shallower than expected under Damuth's energetic equivalence rule (EER), which states that population energy use (PEU) is independent of species body mass. We used estimates of avian field metabolic rates to examine the logarithmic relationship between PEU and body mass and its variation among ecological guilds. The relationship for all species had a significantly positive slope (b = 0.46), indicating that PEU of larger species was greater than that of smaller species. Analyses of guilds revealed significant variation. The slopes of the frugivore-omnivore, insectivore, and granivore guilds were all significantly positive, with that of the frugivore-omnivore guild being the steepest. In contrast, PEU did not vary significantly with species body mass among raptors. These results were confirmed in analyses using both species values and phylogenetically independent contrasts, and the results do not support the EER in this community. The spatial distribution of resources and mechanisms of interference competition within guilds may explain why most patterns differed from the predictions of the EER. Other sources of variation, including the effects of scale, are also discussed.",Article,Scopus,0.454806298,NA,NA,NA,NA,NA,,,68,NA
114,2-s2.0-52649173169,74,74,"Kellermann J.L., Johnson M.D., Stercho A.M., Hackett S.C.",25027917100;55547121943;25029190400;7005552270;,Ecological and economic services provided by birds on Jamaican Blue Mountain coffee farms,2008,Conservation Biology,10.1111/j.1523-1739.2008.00968.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-52649173169&doi=10.1111%2fj.1523-1739.2008.00968.x&partnerID=40&md5=c4acdfe5b2ebc83b991f0ac17e7cb035,"Coffee farms can support significant biodiversity, yet intensification of farming practices is degrading agricultural habitats and compromising ecosystem services such as biological pest control. The coffee berry borer (Hypothenemus hampei) is the world's primary coffee pest. Researchers have demonstrated that birds reduce insect abundance on coffee farms but have not documented avian control of the berry borer or quantified avian benefits to crop yield or farm income. We conducted a bird-exclosure experiment on coffee farms in the Blue Mountains, Jamaica, to measure avian pest control of berry borers, identify potential predator species, associate predator abundance and borer reductions with vegetation complexity, and quantify resulting increases in coffee yield. Coffee plants excluded from foraging birds had significantly higher borer infestation, more borer broods, and greater berry damage than control plants. We identified 17 potential predator species (73% were wintering Neotropical migrants), and 3 primary species composed 67% of migrant detections. Average relative bird abundance and diversity and relative resident predator abundance increased with greater shade-tree cover. Although migrant predators overall did not respond to vegetation complexity variables, the 3 primary species increased with proximity to noncoffee habitat patches. Lower infestation on control plants was correlated with higher total bird abundance, but not with predator abundance or vegetation complexity. Infestation of fruit was 1-14% lower on control plants, resulting in a greater quantity of saleable fruits that had a market value of US$44-$105/ha in 2005/2006. Landscape heterogeneity in this region may allow mobile predators to provide pest control broadly, despite localized farming intensities. These results provide the first evidence that birds control coffee berry borers and thus increase coffee yield and farm income, a potentially important conservation incentive for producers. © 2008 Society for Conservation Biology.",Article,Scopus,0.453000256,NA,NA,NA,NA,NA,,,75,NA
28,2-s2.0-0033081675,132,132,"Chambers C.L., McComb W.C., Tappeiner II J.C.",7101706213;7005620764;7006869757;,Breeding bird responses to three silvicultural treatments in the Oregon Coast Range,1999,Ecological Applications,10.1890/1051-0761(1999)009[0171:BBRTTS]2.0.CO;2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033081675&doi=10.1890%2f1051-0761%281999%29009%5b0171%3aBBRTTS%5d2.0.CO%3b2&partnerID=40&md5=3f9cad4ad1b343a278e2c9b58135ee48,"Silvicultural alternatives to clear-cutting have been suggested to promote development, retention, or creation of late-successional features such as large trees, multilayered canopies, snags, and logs. We assessed bird response to three silvicultural alternatives to clear-cutting that retained structural features found in old Douglas-fir (Pseudotsuga menziesii) forests and that imitated natural disturbance regimes more closely than did traditional clear-cutting: (1) small-patch group selection treatment representing a low-intensity disturbance; (2) two-story treatment, representing a moderate to high-intensity disturbance; and (3) modified clear-cut treatment, representing a high-intensity disturbance. We counted diurnal breeding birds 1 yr prior to and 2 yr after harvest to estimate effects of the silvicultural treatments on bird communities compared with uncut controls. The small-patch group selection treatment was most similar in species composition to control stands. The two-story treatment was more similar to the modified clear-cut treatment. Ten bird species remained abundant following the small-patch group selection treatment. They declined in abundance in modified clearcuts and two-story stands. These species included four neotropical migratory species and five species with restricted geographic ranges and habitat associations. Nine species increased in response to moderate and/or high-intensity disturbances. This group included a larger proportion of species that were habitat generalists. Silvicultural treatments imitating low-intensity disturbances were most effective in retaining bird communities associated with mature forest; high-intensity disturbances such as the two-story and modified clear-cut treatments greatly altered bird community composition. Bird responses to the silvicultural treatments that we studied indicate that a variety of stand types is needed to meet needs of all species.",Article,Scopus,0.442250906,NA,NA,NA,NA,NA,,,133,NA
220,2-s2.0-85016156264,244,244,"De Castro Pena J.C., Martello F., Ribeiro M.C., Armitage R.A., Young R.J., Rodrigues M.",57008222700;57191910582;26321928900;7101930896;8305475300;7202521594;,Street trees reduce the negative effects of urbanization on birds,2017,PLoS ONE,10.1371/journal.pone.0174484,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016156264&doi=10.1371%2fjournal.pone.0174484&partnerID=40&md5=4502f47b266e554e2116d8265677e0ea,"The effects of streets on biodiversity is an important aspect of urban ecology, but it has been neglected worldwide. Several vegetation attributes (e.g. street tree density and diversity) have important effects on biodiversity and ecological processes. In this study, we evaluated the influences of urban vegetation-represented by characteristics of street trees (canopy size, proportion of native tree species and tree species richness)-and characteristics of the landscape (distance to parks and vegetation quantity), and human impacts (human population size and exposure to noise) on taxonomic data and functional diversity indices of the bird community inhabiting streets. The study area was the southern region of Belo Horizonte (Minas Gerais, Brazil), a largely urbanized city in the understudied Neotropical region. Bird data were collected on 60 point count locations distributed across the streets of the landscape. We used a series of competing GLM models (using Akaike's information criterion for small sample sizes) to assess the relative contribution of the different sets of variables to explain the observed patterns. Seventy-three bird species were observed exploiting the streets: native species were the most abundant and frequent throughout this landscape. The bird community's functional richness and Rao's Quadratic Entropy presented values lower than 0.5. Therefore, this landscape was favoring few functional traits. Exposure to noise was the most limiting factor for this bird community. However, the average size of arboreal patches and, especially the characteristics of street trees, were able to reduce the negative effects of noise on the bird community. These results show the importance of adequately planning the urban afforestation process: increasing tree species richness, preserving large trees and planting more native trees species in the streets are management practices that will increase bird species richness, abundance and community functional aspects and consequently improve human wellbeing and quality of life. © 2017 Pena et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",Article,Scopus,0.434639213,NA,NA,NA,NA,NA,,,245,NA
203,2-s2.0-84956624064,102,102,"Borges S.H., Cornelius C., Moreira M., Ribas C.C., Conh-Haft M., Capurucho J.M., Vargas C., Almeida R.",7006452029;7007036482;7103289243;9234281100;57090783200;55737277500;24577989500;56890499500;,Bird Communities in Amazonian White-Sand Vegetation Patches: Effects of Landscape Configuration and Biogeographic Context,2016,Biotropica,10.1111/btp.12296,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956624064&doi=10.1111%2fbtp.12296&partnerID=40&md5=618ebd58f26374795d6d3b1c9e73a636,"Vegetation growing on white-sand soils is patchily distributed across the Amazon and is characterized by scrublands or open vegetation types (white-sand campinas) and by forests (white-sand forests) surrounded by contrasting habitat types. We studied birds in patches of white-sand campinas in contrasting landscapes in four regions located in distinct biogeographic units delimited by major rivers. Our aim was to investigate the contribution of landscape configuration and biogeographic context to patterns of species diversity and distribution. Aracá and Viruá landscapes (on opposite sides of Rio Branco) are composed by large and continuous patches of white-sand campinas, while Jaú, Novo Airão and Uatumã landscapes (on opposite sides of Rio Negro) are composed by small patches of white-sand campinas isolated by continuous terra firme forests. Birds were sampled using mist-nets and qualitative censuses, and were classified as white-sand vegetation specialists or non-specialists. Bird species diversity was significantly different among studied regions, and composition was significantly different for both, specialists and non-specialists birds. Local variability in species diversity and composition was best explained by white-sand campina area, patch proximity, and distance to major rivers. We conclude that landscape configuration and biogeographical context influence patterns of bird diversity, abundance, and composition in Amazonian white-sand campinas. © 2016 The Association for Tropical Biology and Conservation.",Article,Scopus,0.428791922,NA,NA,NA,NA,NA,,,103,NA
190,2-s2.0-84905722689,220,220,"Sánchez R., Blendinger P.G.",20436510400;6507630582;,Trophic ecology of the Ringed Warbling-Finch (Poospiza torquata) in Neotropical semi-arid scrublands,2014,Emu,10.1071/MU13082,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905722689&doi=10.1071%2fMU13082&partnerID=40&md5=3938f1e48e5e91a8681af3cd93a2e8f5,"Seed-eating birds in temperate deserts must cope with great variation in the availability of their food resources. We studied the trophic ecology of Ringed Warbling-Finches (Poospiza torquata) in semi-arid scrublands of the Monte Desert, Argentina. We assessed seasonality in the availability of seed and in the consumption of arthropods and seeds at a regional scale, and evaluated the composition of the granivorous component of the diet and the seed dietary breadth. Ringed Warbling-Finches had a granivorous-insectivorous diet consisting largely of arthropods in summer and seeds and arthropods in winter. The granivorous component of the diet consisted mainly of grass seeds, but with low breadth of the winter seed diet. To deal with seasonal variation in the availability of food resources, Ringed Warbling-Finches switched opportunistically between different resources, exploiting alternating seasonal patterns of food abundance. This seasonal switching is a well-established strategy in the behaviour of the species and was observed in all Ringed Warbling-Finch populations studied across the Monte Desert. Our results show the flexibility of foraging strategies of Ringed Warbling-Finches, an opportunist species that adjusts their relative consumption of seeds and arthropods in response to the spatial and temporal variations in these food resources. © BirdLife Australia 2014.",Article,Scopus,0.421674071,NA,NA,NA,NA,NA,,,221,NA
92,2-s2.0-33846941147,61,61,"Gray M.A., Baldauf S.L., Mayhew P.J., Hill J.K.",36935130200;7003295637;7005330133;54792020400;,The response of avian feeding guilds to tropical forest disturbance,2007,Conservation Biology,10.1111/j.1523-1739.2006.00557.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846941147&doi=10.1111%2fj.1523-1739.2006.00557.x&partnerID=40&md5=69cb23fdc49a6641c32bfb1cfeb4308b,"Anthropogenic habitat disturbance is a major threat to tropical forests and understanding the ecological consequences of this disturbance is crucial for the conservation of biodiversity. There have been many attempts to determine the ecological traits associated with bird species' vulnerability to disturbance, but no attempt has been made to synthesize these studies to show consensus. We analyzed data from 57 published studies (covering 1214 bird species) that investigated the response of tropical bird assemblages to moderate forest disturbance (e.g., selective logging). Our results show that the mean abundance of species from six commonly reported feeding guilds responded differently to disturbance and that species' ecological traits (body size, local population size, and geographic range size) and evolutionary relationships may influence responses in some guilds. Granivore abundance increased significantly and insectivore and frugivore abundance decreased significantly following disturbance. These general conclusions were robust to the effects of ecological traits and phylogeny. Responses of carnivores, nectarivores, and omnivores were less clear, but analyses that accounted for phylogeny indicated that these guilds declined following disturbance. In contrast to the other guilds, the reported responses of carnivores and nectarivores differed among regions (Asia vs. Neotropics) and were influenced by the sampling protocols used in different studies (e.g., time since disturbance), which may explain the difficulty in detecting general responses to disturbance in these guilds. Overall, general patterns governed the responses of species to habitat disturbance, and the differential responses of guilds suggested that disturbance affects trophic organization and thus ecosystem functioning. © 2007 Society for Conservation Biology.",Article,Scopus,0.415145576,NA,NA,NA,NA,NA,,,62,NA
144,2-s2.0-78650358042,57,57,"Aximoff I.A., Freitas L.",36447463100;37009562400;,Composition and behaviour of avian nectarivores in Erythrina falcata (leguminosae) in two consecutive flowerings that differed in intensity [Composição e comportamento de aves nectarívoras em erythrina falcata (leguminosae) durante duas florações consecutivas com intensidades diferentes],2009,Revista Brasileira de Ornitologia,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650358042&partnerID=40&md5=9b08cf9e3afd53f61f8488672bdfacd9,"A positive correlation between plant resource quantity and frequency of vertebrate consumers has been found in some studies. We here evaluated the relationship between flowering intensity and richness and behavior of floral visitors in an ornithophilous species for two consecutive years. Erythrina falcata Benth. is a common deciduous tree in some Neotropical rainforests and set thousands of flowers at each reproductive season. We registered high variation in floral resource (nectar) availability between the two years, and these were concomitant to differences on composition, frequency of visits and behavior of nectarivore birds. Two out twelve trees flowered - with low intensity - in 2004; however, ten of them flowered in 2005. Flowering last two and five months, respectively, in 2004 and 2005. Six nectarivore avian species were registered in 2004, and ten in 2005. The daily distribution of frequency of floral visits differed significantly between the two years for the three main pollinator species. Hummingbirds carried out 80% of legitimate visits (possible pollination of flowers) in 2004, and this value fell to 54% in 2005. Flowers that were illegitimately visited (joining predation and nectar theft/robbery) represented 82% (14,398) of visits during the two years. The high production of flowers and low fruit set may be linked to florivore satiation. Moreover, as the abundance of floral resources influences both composition and behavior of nectarivores, changes in environment factors that regulate flowering, such as climate, may negatively affect populations of anthophilous animals.",Article,Scopus,0.414468588,NA,NA,NA,NA,NA,,,58,NA
247,2-s2.0-85055808873,233,233,"De Aguilar J.R., Castillo F., Moreno A., Peñafiel N., Browne L., Walter S.T., Karubian J., Bonaccorso E.",57204503072;44360998400;57201030751;8411951300;56609911600;36614631300;6602235896;6507757987;,"Patterns of avian haemosporidian infections vary with time, but not habitat, in a fragmented Neotropical landscape",2018,PLoS ONE,10.1371/journal.pone.0206493,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055808873&doi=10.1371%2fjournal.pone.0206493&partnerID=40&md5=dd038bbae31a7ab888cf5322eaf0f560,"Habitat loss has the potential to alter vertebrate host populations and their interactions with parasites. Theory predicts a decrease in parasite diversity due to the loss of hosts in such contexts. However, habitat loss could also increase parasite infections as a result of the arrival of new parasites or by decreasing host immune defenses. We investigated the effect of habitat loss and other habitat characteristics on avian haemosporidian infections in a community of birds within a fragmented landscape in northwest Ecuador. We estimated Plasmodium and Haemoproteus parasite infections in 504 individual birds belonging to 8 families and 18 species. We found differences in infection status among bird species, but no relationship between forest fragment characteristics and infection status was observed. We also found a temporal effect, with birds at the end of the five-month study (which ran from the end of the rainy season thru the dry season), being less infected by Plasmodium parasites than individuals sampled at the beginning. Moreover, we found a positive relationship between forest area and Culicoides abundance. Taken as a whole, these findings indicate little effect of fragment characteristics per se on infection, although additional sampling or higher infection rates would have offered more power to detect potential relationships. © 2018 Rivero de Aguilar et al.This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",Article,Scopus,0.407843182,NA,NA,NA,NA,NA,,,234,NA
231,2-s2.0-85031700237,215,215,Blendinger P.G.,6507630582;,Functional equivalence in seed dispersal effectiveness of Podocarpus parlatorei in Andean frui -eating bird assemblages,2017,Frontiers in Ecology and Evolution,10.3389/fevo.2017.00057,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031700237&doi=10.3389%2ffevo.2017.00057&partnerID=40&md5=953f0102341cfa9e7377643742899f40,"Most fleshy-fruited plants establish strong local interactions with a few fruit-eating species across their distribution range, which can differ among sites and have a major impact for the plant population dynamics. In turn, human disturbances alter both the original animal assemblage with which plants interact and the outcome of the mutualistic interaction. Negative consequences of human disturbances can be weakened when different seed dispersers exert similar effects on plant populations, being functionally equivalent. To understand the consequences of variability in seed dispersers on the recruitment of a long-lived tree species, I assessed changes in the assemblages of avian dispersers of Podocarpus parlatorei in subtropical Andean cloud-forests, and how these changes affect the outcome of the interaction at different spatial scales. The seed dispersal effectiveness (SDE) concept, defined as the likelihood of a seed removed by a fruit-eating bird to be dispersed to a suitable site for seed survival and germination, provides the framework to compare the contributions of different birds to seed dispersal. I compared the SDE in two old-growth forests dominated by P. parlatorei and a human disturbed forest, and in the main habitat types of these sites. In all sites, highest SDE values were provided by ""gulpers"" that swallow the whole fleshy cone (""fruit""), predominantly Elaenia and Turdus species. SDE was highest in forest edges and secondary forests, and negligible in other habitats. Equivalence in SDE was relatively low both within and between forest sites. Human forest disturbance modified the functional equivalence, the generalization in mutualistic interactions and the strength of SDE. Secondary forests showed the higher SDE and the greater richness of dispersers high in SDE; as a consequence, the ecological equivalence increased in the most suitable habitat for recruitment. This could lead to greater resilience of plant populations to local extinctions of dispersers, and allows the recovery of human disturbed forests. This study shows that in the replacement of functional equivalent species, the outcomes of the interactions are strongly affected by disperser abundance and habitat use, at the expense of dispersers' trait redundancy on plant population dynamics and community structure. © 2017 Blendinger.",Article,Scopus,0.406201387,NA,NA,NA,NA,NA,,,216,NA
82,2-s2.0-33745919808,138,138,"Hames R.S., Lowe J.D., Swarthout S.B., Rosenberg K.V.",6701722717;7401790440;8516810000;7006109497;,Understanding the risk to neotropical migrant bird species of multiple human-caused stressors: Elucidating processes behind the patterns,2006,Ecology and Society,10.5751/ES-01673-110124,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745919808&doi=10.5751%2fES-01673-110124&partnerID=40&md5=23e7c668a1d50f2e7f5ff4491aaaed39,"Ubiquitous human-caused changes to the environment act as multiple stressors for organisms in the wild, and the effects of these stressors may be synergistic, rather than merely additive, with unexpected results. However, understanding how focal organisms respond to these stressors is crucial for conservation planning for these species. We propose a paradigm that alternates extensive, broadscale data collection by volunteer collaborators to document patterns of response, with intensive fine-scale studies by professional researchers, to elucidate the processes underlying these patterns. We demonstrate this technique, building on our existing work linking patterns of population declines in the Wood Thrush (Hylocichla mustelina) to synergistic effects of acid rain and habitat fragmentation. To better understand the processes behind these patterns, we use a simple protocol to explore linkages between acid rain, leaching of calcium from the soil, and declines in the abundance of calcium-rich invertebrate prey species, which may be necessary for successful breeding by this thrush. We sampled at 40 study sites across New York that were chosen based on estimated acid deposition and soil properties. Our results show that the calcium content of the soils sampled is proportional to the soil pH, that the abundance of calcium-rich invertebrate prey tracks soil properties, and that the presence of a breeding Wood Thrush was correctly predicted in >70% of study sites by the biomass of calcium-rich prey, and in particular, the biomass of myriapods (Diplopoda). We show that a simple repeatable protocol, suitable for use by volunteers across broad geographic extents and ranges of habitat fragmentation, can help us understand the reactions of some forest birds to acid rain in combination with habitat fragmentation. We detail the development of this protocol for volunteers in the Birds in Forested Landscapes project, and describe future plans. Copyright © 2006 by the author(s).",Article,Scopus,0.399334969,NA,NA,NA,NA,NA,,,139,NA
235,2-s2.0-85041146538,225,225,"McDade L.A., Bawa K.S., Hespenheide H.A., Hartshorn G.S.",6602734528;7006499197;6602647202;6603891136;,La Selva: ecology and natural history of a Neotropical rain forest,1994,La Selva: ecology and natural history of a Neotropical rain forest,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041146538&partnerID=40&md5=7e36189264e5f1132220c577407439db,"Provides a comprehensive overview of the ecology of a tropical rainforest, La Selva, located in the Atlantic lowlands of Costa Rica. La Selva consists of a research station and 1500+ ha reserve of premontane rain forest. After an introduction to the volume and La Selva Biological Station, the first section outlines the abiotic environment comprising: climate; geomorphology; aquatic systems; and soils. The second section looks at the plant community in terms of composition, dynamics, and life-history processes. Next, the animal community is covered: butterfly and amphibian diversity; reptiles and birds; and the mammal fauna. A paper on population biology (life histories, abundance, demography, and predator-prey interactions) concludes this section. Section four outlines plant-herbivore interactions and frugivory. the final section reviews La Selva's human environment: land-use patterns, agricultural systems and forestry. Appendices include checklists of: vascular plants, fishes, amphibians, reptiles, birds, and mammals. Sixteen chapters are individually abstracted in Ecological Abstracts. Other chapters are also covered in International Development Abstracts and Geographical Abstracts: Physical Geography. -S.R.Harris",Article,Scopus,0.395810584,NA,NA,NA,NA,NA,,,226,NA
132,2-s2.0-77953273240,105,105,"Goetz S.J., Steinberg D., Betts M.G., Holmes R.T., Doran P.J., Dubayah R., Hofton M.",35607650700;55255118900;7005106792;7402013235;7005918430;7003900545;6701830311;,Lidar remote sensing variables predict breeding habitat of a Neotropical migrant bird,2010,Ecology,10.1890/09-1670.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953273240&doi=10.1890%2f09-1670.1&partnerID=40&md5=1e0a1e575a59e203e2336f96799747fe,"A topic of recurring interest in ecological research is the degree to which vegetation structure influences the distribution and abundance of species. Here we test the applicability of remote sensing, particularly novel use of waveform lidar measurements, for quantifying the habitat heterogeneity of a contiguous northern hardwoods forest in the northeastern United States. We apply these results to predict the breeding habitat quality, an indicator of reproductive output of a well-studied Neotropical migrant songbird, the Blackthroated Blue Warbler (Dendroica caerulescens). We found that using canopy vertical structure metrics provided unique information for models of habitat quality and spatial patterns of prevalence. An ensemble decision tree modeling approach (random forests) consistently identified lidar metrics describing the vertical distribution and complexity of canopy elements as important predictors of habitat use over multiple years. Although other aspects of habitat were important, including the seasonality of vegetation cover, the canopy structure variables provided unique and complementary information that systematically improved model predictions. We conclude that canopy structure metrics derived from waveform lidar, which will be available on future satellite missions, can advance multiple aspects of biodiversity research, and additional studies should be extended to other organisms and regions. © 2010 by the Ecological Society of America.",Article,Scopus,0.392546674,NA,NA,NA,NA,NA,,,106,NA
228,2-s2.0-85028213670,139,139,"Powell L.L., Cordeiro N.J., Stratford J.A.",26533038500;7004319458;8280517000;,Ecology and conservation of avian insectivores of the rainforest understory: A pantropical perspective,2015,Biological Conservation,10.1016/j.biocon.2015.03.025,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028213670&doi=10.1016%2fj.biocon.2015.03.025&partnerID=40&md5=5d961e19d636d2a5a63abfadc121ba04,"Avian insectivores of the tropical rainforest understory (""understory insectivores"") are common, diverse, and often sensitive to disturbance of tropical forest, making them useful as sentinels of rainforest ecosystem change. At the 2013 joint American Ornithologists' Union and Cooper Ornithological Society meeting in Chicago, USA, researchers convened a symposium to address the ecology and conservation of understory insectivores. This Special Issue of Biological Conservation is the result of that symposium: a collection of articles that unites our efforts to further understand and conserve understory insectivores. In this introductory paper, we review the diversity and ecology of understory insectivores, identify threats to the guild, discuss hypotheses on drivers of population declines, and make suggestions for future research. Deforestation and forest degradation are the immediate threats to this guild, with agricultural expansion (particularly oil palm plantations), urbanization, road expansion and logging leading the list. Although vulnerabilities of this guild are most evident in the Neotropics, there are few studies from Asia and fewer still from Africa-we recommend increased geographic coverage. If we are to understand the vulnerabilities of understory insectivores from a pantropical perspective, researchers should prioritize understanding the most serious threats (e.g., edge effects, deforestation, fragmentation, etc.) and standardize efforts to gauge understory insectivores' response to these threats (e.g., via species richness, abundance, demographic metrics). A coordinated approach by researchers working in tropical rainforests across the globe can help us understand the ecology of understory insectivores and meaningfully apply conservation and management actions. © 2015 .",Article,Scopus,0.376559777,NA,NA,NA,NA,NA,,,140,NA
175,2-s2.0-84873375921,228,228,"Fecchio A., Lima M.R., Svensson-Coelho M., Marini M.A., Ricklefs R.E.",37003568000;9840367100;37065482500;7202192488;7006838628;,Structure and organization of an avian haemosporidian assemblage in a Neotropical savanna in Brazil,2013,Parasitology,10.1017/S0031182012001412,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873375921&doi=10.1017%2fS0031182012001412&partnerID=40&md5=07348e5d4c69adf18b649395b9f4b772,"Studies on avian haemosporidia are on the rise, but we still lack a basic understanding of how ecological and evolutionary factors mold the distributions of haemosporidia among species in the same bird community. We studied the structure and organization of a local avian haemosporidian assemblage (genera Plasmodium and Haemoproteus) in the Cerrado biome of Central Brazil for 5 years. We obtained 790 blood samples from 54 bird species of which 166 (21%) were infected with haemosporidians based on molecular diagnostics. Partial sequences of the parasite cytochrome b gene revealed 18 differentiated avian haemosporidian lineages. We also analysed the relationship of life-history traits (i.e., nesting height, migration status, nest type, sociality, body mass, and embryo development period) of the 14 most abundant bird species with the prevalence of avian haemosporidia. It was found that host species that bred socially presented a higher prevalence of Haemoproteus (Parahaemoproteus) than bird species that bred in pairs. Thus, aspects of host behaviour could be responsible for differential exposure to vectors. The assemblage of avian haemosporidia studied here also confirms a pattern that is emerging in recent studies using molecular markers to identify avian haemosporidians, namely that many lineages are host generalists. © Cambridge University Press 2012.",Article,Scopus,0.368281479,NA,NA,NA,NA,NA,,,229,NA
201,2-s2.0-84954408671,110,110,"Cuevas E., Rosas-Guerrero V.",8579143400;6505792601;,Spatio-temporal variation of nectar robbing in Salvia gesneriflora and its effects on nectar production and legitimate visitors,2016,Plant Biology,10.1111/plb.12311,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954408671&doi=10.1111%2fplb.12311&partnerID=40&md5=561d63959f390bff7e316258d34321bd,"Nectar robbing occurs when floral visitors remove floral nectar through floral damage and usually without providing pollination in return. Even though nectar robbing may have negative, neutral or even positive effects on plant fitness, few studies have investigated temporal and spatial variation in robbing rate and their consequences, particularly in the tropics. In this study, robbing levels were estimated during 3 years in four populations of Salvia gesneriflora, a hummingbird-pollinated shrub endemic to central Mexico that is mainly robbed by birds, carpenter bees and bumblebees. The effect of robbing on nectar availability, flower longevity and on visitation rate by floral visitors was also evaluated. Our results indicate great variation in robbing levels across years and populations and a positive relationship between robbing level and flower abundance per population. Moreover, our results show that nectar availability is about eight times higher in unrobbed flowers than in robbed flowers, and that nectar robbers prefer younger flowers, although lifespan of robbed and unrobbed flowers did not differ statistically. Primary and secondary nectar robbers showed a higher visitation rate compared to legitimate visitors, and neither legitimate nor illegitimate floral visitors seem to discriminate between robbed and unrobbed flowers. These results suggest that robbers may respond to food availability and that no floral visitors apparently could differentiate between robbed and unrobbed flowers. Finally, results show that nectar robbers prefer the youngest flowers, which suggests that strong competition for access to nectar between pollinators and robbers might occur, mainly at the first stages of the flowers. © 2016 German Botanical Society and Royal Botanical Society of the Netherlands.",Article,Scopus,0.365963756,NA,NA,NA,NA,NA,,,111,NA
176,2-s2.0-84875057268,167,167,"Maccoll A.D.C., Stevenson I.R., Richardson D.S.",6701358533;7102055375;57202529985;,"Melanocortin-1-receptor (MC1R) variation is not associated with parasite burden in a neotropical bird, the bananaquit (Coereba flaveola)",2013,Biological Journal of the Linnean Society,10.1111/bij.12009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875057268&doi=10.1111%2fbij.12009&partnerID=40&md5=0d23aa752745e06a0dc22d3c24149ca8,"It has been suggested that selection on melanocortin-1-receptor (MC1R) polymorphism, a common cause of melanic colour variation in vertebrates, results from pleiotropic effects of the gene in the immune system. Here we present the first test of whether MC1R variation is associated with differences in parasite abundance in a natural population. Bananaquits (Coereba flaveola) (Linnaeus, 1758) living on Grenada in the Caribbean exhibit a melanic plumage dimorphism as a result of a mutation in MC1R. The proportion of black individuals increases clinally towards the central, wetter parts of the island. We captured bananaquits through the cline and quantified parasite abundances. Avian malaria, feather mites, and mallophaga lice varied significantly in abundance across the cline; however, neither these infections, nor coccidia, nor arboviruses showed overall differences between the morphs. Feather mites tended to be more abundant on black individuals, in areas where the black morph was more common. This may result from differences in microhabitat use by the two morphs. These patterns do not support the idea that MC1R variation in itself results in differing susceptibility to parasites. © 2013 The Linnean Society of London.",Article,Scopus,0.361535551,NA,NA,NA,NA,NA,,,168,NA
