,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_ranked_mod,Timespan_ranked_mod,Scopus_index,Present_in_training_docs
42,2-s2.0-42249099847,39,39,"Thatje S., Hillenbrand C.-D., Mackensen A., Larter R.",6701490481;6701761712;21645949500;7003885261;,Life hung by a thread: Endurance of Antarctic fauna in glacial periods,2008,Ecology,10.1890/07-0498.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-42249099847&doi=10.1890%2f07-0498.1&partnerID=40&md5=cdc863165e39198a458e129f2192c7fd,"Today, Antarctica exhibits some of the harshest environmental conditions for life on Earth. During the last glacial period, Antarctic terrestrial and marine life was challenged by even more extreme environmental conditions. During the present interglacial period, polar life in the Southern Ocean is sustained mainly by large-scale primary production. We argue that during the last glacial period, faunal populations in the Antarctic were limited to very few areas of local marine productivity (polynyas), because complete, multiannual sea-ice and ice shelf coverage shut down most of the Southern Ocean productivity within today's seasonal sea-ice zone. Both marine sediments containing significant numbers of planktonic and benthic foraminifera and fossil bird stomach oil deposits in the adjacent Antarctic hinterland provide indirect evidence for the existence of polynyas during the last glacial period. We advocate that the existence of productive oases in the form of polynyas during glacial periods was essential for the survival of marine and most higher-trophic terrestrial fauna. Reduced to such refuges, much of today's life in the high Antarctic realm might have hung by a thread during the last glacial period, because limited resources available to the food web restricted the abundance and productivity of both Antarctic terrestrial and marine life. © 2008 by the Ecological Society of America.",Article,Scopus,0.576152921,NA,NA,NA,NA,NA,,,40,NA
48,2-s2.0-77956194647,46,46,"Raymond B., Shaffer S.A., Sokolov S., Woehler E.J., Costa D.P., Einoder L., Hindell M., Hosie G., Pinkerton M., Sagar P.M., Scott D., Smith A., Thompson D.R., Vertigan C., Weimerskirch H.",35307743400;35263052300;7202853712;55895022100;24346625300;14035554600;7003704772;7004432729;7003793212;7102936664;14322157300;55740280000;55316299800;36199040200;56213156300;,Shearwater foraging in the Southern Ocean: The roles of prey availability and winds,2010,PLoS ONE,10.1371/journal.pone.0010960,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956194647&doi=10.1371%2fjournal.pone.0010960&partnerID=40&md5=75a19e484d3068e40033d0589bb3da5b,"Background: Sooty (Puffinus griseus) and short-tailed (P. tenuirostris) shearwaters are abundant seabirds that range widely across global oceans. Understanding the foraging ecology of these species in the Southern Ocean is important for monitoring and ecosystem conservation and management. Methodology/Principal Findings: Tracking data from sooty and short-tailed shearwaters from three regions of New Zealand and Australia were combined with at-sea observations of shearwaters in the Southern Ocean, physical oceanography, nearsurface copepod distributions, pelagic trawl data, and synoptic near-surface winds. Shearwaters from all three regions foraged in the Polar Front zone, and showed particular overlap in the region around 140°E. Short-tailed shearwaters from South Australia also foraged in Antarctic waters south of the Polar Front. The spatial distribution of shearwater foraging effort in the Polar Front zone was matched by patterns in large-scale upwelling, primary production, and abundances of copepods and myctophid fish. Oceanic winds were found to be broad determinants of foraging distribution, and of the flight paths taken by the birds on long foraging trips to Antarctic waters. Conclusions/Significance: The shearwaters displayed foraging site fidelity and overlap of foraging habitat between species and populations that may enhance their utility as indicators of Southern Ocean ecosystems. The results highlight the importance of upwellings due to interactions of the Antarctic Circumpolar Current with large-scale bottom topography, and the corresponding localised increases in the productivity of the Polar Front ecosystem. © 2010 Raymond et al.",Article,Scopus,0.569686661,NA,NA,NA,NA,NA,,,47,NA
38,2-s2.0-37349048462,82,82,"Olivier F., Wotherspoon S.J.",9134150000;6602864515;,Nest selection by snow petrels Pagodroma nivea in East Antarctica. Validating predictive habitat selection models at the continental scale,2008,Ecological Modelling,10.1016/j.ecolmodel.2007.08.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-37349048462&doi=10.1016%2fj.ecolmodel.2007.08.006&partnerID=40&md5=9d78ddae566bf72c2bbe94e52ec25de6,"Little is known on the factors controlling distribution and abundance of snow petrels in Antarctica. Studying habitat selection through modeling may provide useful information on the relationships between this species and its environment, especially relevant in a climate change context, where habitat availability may change. Validating the predictive capability of habitat selection models with independent data is a vital step in assessing the performance of such models and their potential for predicting species' distribution in poorly documented areas. From the results of ground surveys conducted in the Casey region (2002-2003, Wilkes Land, East Antarctica), habitat selection models based on a dataset of 4000 nests were created to predict the nesting distribution of snow petrels as a function of topography and substrate. In this study, the Casey models were tested at Mawson, 3800 km away from Casey. The location and characteristics of approximately 7700 snow petrel nests were collected during ground surveys (Summer 2004-2005). Using GIS, predictive maps of nest distribution were produced for the Mawson region with the models derived from the Casey datasets and predictions were compared to the observed data. Models performance was assessed using classification matrixes and Receiver operating characteristic (ROC) curves. Overall correct classification rates for the Casey models varied from 57% to 90%. However, two geomorphologically different sub-regions (coastal islands and inland mountains) were clearly distinguished in terms of habitat selection by Casey model predictions but also by the specific variations in coefficients of terms in new models, derived from the Mawson data sets. Observed variations in the snow petrel aggregations were found to be related to local habitat availability. We discuss the applicability of various types of models (GLM, CT) and investigate the effect of scale on the prediction of snow petrel habitats. While the Casey models created with data collected at the nest scale did not perform well at Mawson due to regional variations in nest micro-characteristics, the predictive performance of models created with data compiled at a coarser scale (habitat units) was satisfactory. Substrate type was the most robust predictor of nest presence between Casey and Mawson. This study demonstrate that it is possible to predict at the large scale the presence of snow petrel nests based on simple predictors such as topography and substrate, which can be obtained from aerial photography. Such methodologies have valuable applications in the management and conservation of this top predator and associated resources and may be applied to other Antarctic, Sub-Antarctic and lower latitudes species and in a variety of habitats. Crown Copyright © 2007.",Article,Scopus,0.56697286,NA,NA,NA,NA,NA,,,83,NA
68,2-s2.0-84897612658,58,58,"Jaquemet S., Ternon J.F., Kaehler S., Thiebot J.B., Dyer B., Bemanaja E., Marteau C., Le Corre M.",6508312444;6603186931;7004262046;35199127600;7006602012;36086051100;56734299900;7003495178;,Contrasted structuring effects of mesoscale features on the seabird community in the Mozambique Channel,2014,Deep-Sea Research Part II: Topical Studies in Oceanography,10.1016/j.dsr2.2013.10.027,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897612658&doi=10.1016%2fj.dsr2.2013.10.027&partnerID=40&md5=8952485b279db2d8cf94e86a25e32f5c,"The Mozambique Channel (western Indian Ocean) is a dynamic environment characterised by strong mesoscale features, which influence all biological components of the pelagic ecosystem. We investigated the distribution, abundance and feeding behaviour of seabirds in the Mozambique Channel in relation to physical and biological environmental variables, with a specific interest in mesoscale features. Seabird censuses were conducted in summer and winter during 7 cruises in the southern and northern Mozambique Channel. Tropical species accounted for 49% of the 37 species identified and 97% of the individuals, and species from the sub-Antarctic region constituted 30% of the identifications. The typically tropical sooty tern (Onychoprion fuscata) was the dominant species during all cruises, and overall accounted for 74% of the species observations and 85% of counted birds. Outputs of Generalised Linear Models at the scale of the Mozambique Channel suggested that higher densities of flying and feeding birds occurred in areas with lower sea surface temperatures and lower surface chlorophyll a concentrations. Most of the flocks of feeding birds did not associate with surface schools of fish or marine mammals, but when they did, these flocks were larger, especially when associated with tuna. While tropical species seemed to favour cyclonic eddies, frontal and divergence zones, non-tropical species were more frequently recorded over shelf waters. Sooty terns foraged preferentially in cyclonic eddies where zooplankton, micronekton and tuna schools were abundant. Among other major tropical species, frigatebirds (Fregata spp.) predominated in frontal zones between eddies, where tuna schools also frequently occurred and where geostrophic currents were the strongest. Red-footed boobies (Sula sula) concentrated in divergence zones characterised by low sea level anomalies, low geostrophic currents, and high zooplankton biomass close to the surface. Our results highlight the importance of mescoscale features in structuring the tropical seabird community in the Mozambique Channel, in addition to segregating tropical and non-tropical species. The mechanisms underlying the segregation of tropical seabirds seem to partially differ from that of other tropical regions, and this may be a consequence of the strong local mesoscale activity, affecting prey size and availability schemes. Beyond characterising the foraging habitats of the seabird community of the Mozambique Channel, this study highlights the importance of this region as a hot spot for seabirds; especially the southern part, where several endangered sub-Antarctic species over-winter. © 2013 Elsevier Ltd.",Article,Scopus,0.566237441,NA,NA,NA,NA,NA,,,59,NA
21,2-s2.0-0036229866,10,10,Sinclair B.J.,7103124873;,"Effects of increased temperatures simulating climate change on terrestrial invertebrates on Ross Island, Antarctica",2002,Pedobiologia,10.1078/0031-4056-00121,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036229866&doi=10.1078%2f0031-4056-00121&partnerID=40&md5=9e006f6578f3e27c25eb091476d0c56f,"Passive cloches were deployed for 27 months (three austral summers) at Cape Bird, Ross Island, Antarctica (77°13'S, 166°26'E) to investigate the response of soil invertebrates to increased temperatures. Soil surface temperatures in cloches were significantly higher than in lidless control plots or unmanipulated sites. Soil surfaces in cloche plots exceeded 0°C and 8°C (the approximate threshold for growth and development in several invertebrate species) for longer than in control plots. No consistent changes in populations of Gomphiocephalus hodgsoni (Collembola), Stereotydeus mollis (Acari) Nanorchestes antarcticus (Acari) or observed in the cloche plots after 3 growing seasons at higher temperatures. Abundance of S. mollis was strongly related to algal biomass, but abundances of other species were not clearly related to the environmental characteristics of manipulation plots. Although low temperatures may have a role as a limiting factor on a geographical scale, local populations of invertebrates are probably influenced more by the availability of liquid water; and invertebrate responses could be very slow owing to short growing seasons and long life cycles in continental Antarctica.",Article,Scopus,0.550698616,0,NA,NA,10,NA,,,11,NA
67,2-s2.0-84895810574,25,25,"Haupt T.M., Sinclair B.J., Chown S.L.",36061296400;7103124873;7006383635;,Chemosensory and thermal cue responses in the sub-Antarctic moth Pringleophaga marioni: Do caterpillars choose Wandering Albatross nest proxies?,2014,Polar Biology,10.1007/s00300-014-1457-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895810574&doi=10.1007%2fs00300-014-1457-2&partnerID=40&md5=c013e3438c1a885737fc6a6e594cbbd3,"On the South Indian Ocean Province Islands of the sub-Antarctic, most nutrients are processed through a detritus-based food web. On Marion Island, larvae of the moth Pringleophaga marioni are one of the key decomposers. Abundance of these caterpillars is higher in newly abandoned Wandering Albatross (Diomedea exulans) nests than other habitats, and this observation has been explained by hypotheses regarding the thermal and nutrient advantages of nests. These hypotheses require a mechanism for increasing the abundance of caterpillars, since nests are an ephemeral resource, and here, we determine whether caterpillars respond to chemosensory and thermal cues using a laboratory choice chamber approach. Caterpillars show no significant preference for newly abandoned nest material over no other choice, old nest material, and the common mire moss Sanionia uncinata. Caterpillars that are acclimated to warm (15 °C) conditions do prefer lower (5 °C) to higher (15 °C) temperatures, perhaps reflecting negative effects of prolonged exposure to warm temperatures on growth. Caterpillars also show significant avoidance of conspecifics, possibly because of incidental cannibalism previously reported in this species. Thus, we find no empirical support for nest-finding ability in caterpillars based on chemosensory or thermal cues. It is possible that adult females or very early instar caterpillars show such ability, or high caterpillar density and biomass in nests are an incidental consequence of better conditions in the nests or deposition by the birds during nest construction. © 2014 Springer-Verlag Berlin Heidelberg.",Article,Scopus,0.539957042,0,NA,NA,15,NA,,,26,NA
61,2-s2.0-84878045742,74,74,"Atkinson A., Ward P., Hunt B.P.V., Pakhomov E.A., Hosie G.W.",57203103140;7402102122;7201600414;7006796484;7004432729;,"An overview of Southern Ocean zooplankton data: Abundance, biomass, feeding and functional relationships",2012,CCAMLR Science,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878045742&partnerID=40&md5=abb56ed6a12cc54334a8164f9452c9aa,"There is an enormous amount of data on Southern Ocean (SO) zooplankton, mostly on their distribution with a minority addressing rate processes. This review aims to summarise these data and show where it resides, to assist SO food-web modellers or those with limited specialist knowledge of SO zooplankton. First, a brief overview is provided of the diversity and basic biology of SO zooplankton, with an emphasis on abundance, distribution and feeding. Second, advice is provided on the uses, strengths and limitations of zooplankton data as inputs to SO data compilations or food-web models. Copepods overall comprise &gt;75% of the SO zooplankton biomass (excluding Euphausia superba). Total mesozooplankton biomass density differs little between the Antarctic sectors, but latitudinally it is maximal in the Polar Frontal Zone and declines to the north and south. Those compiling data on numerical density (no. m-2 or no. m-3) need to allow for differences in the extent of identification of early larval stages. Likewise, the time of year, depth of sampling and mesh size of sampler greatly influence the recorded abundance, since the populations can make seasonal vertical migrations and their pulsed reproduction causes great seasonal changes in size structure and abundance. Other issues are specific to polar environments, for example, lipid storage which leads to significantly different length-mass and mass-rate relationships than are reported in global literature compilations. Likewise, stenothermy (narrow temperature tolerance) means that fixed (Q10-type) temperature relationships based on global literature compilations must be applied with great caution in SO-specific studies. Protozoa/micrometazoa (&lt;200 μm) are the main grazers in the SO, since mesozooplankton typically remove &lt;30% of primary production. This emphasises the dominant role of microbial food chains involving small metazoans, relative to the classic short diatom-krill-whale type food chains. Even within regions of abundant krill, copepod production in summer roughly triples that of postlarval E. superba. This fact reflects a large flow of energy through multiple trophic levels, via copepods and their major invertebrate predators such as other predatory copepods, chaetognaths, small omnivorous euphausiids, amphipods up to myctophid fish and birds.",Article,Scopus,0.529342212,NA,NA,NA,NA,NA,,,75,NA
55,2-s2.0-84865137542,28,28,"Santos M.M., Juáres M.A., Rombolá E.F., García M.L., Coria N.R., Doncaster C.P.",8620097100;16039349200;6507679074;57198924956;6603887685;55664708700;,Over-representation of bird prey in pellets of South Polar Skuas,2012,Journal of Ornithology,10.1007/s10336-012-0840-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865137542&doi=10.1007%2fs10336-012-0840-4&partnerID=40&md5=ef3e7aadd7618712e712743c70a3c4eb,"We report the first study to compare the contents of pellets and regurgitates of South Polar Skuas, Stercorarius maccormicki, at two breeding colonies on the Antarctic Peninsula. Samples were taken across years from identified breeding pairs at Potter Peninsula in sympatry with 30-40 breeding pairs of Brown Skuas, Stercorarius antarcticus lonnbergi, and from Cierva Point with 2 pairs of Brown Skuas. In contrast to the general consensus that penguins feature in the diet most prominently in the absence of Brown Skuas, we found a much more frequent occurrence of penguin remains in samples at Potter than Cierva, but only in pellets. At Cierva, penguin feathers were largely replaced in the pellets by a high frequency of non-food moss. The rare occurrence of penguins in regurgitates from both sites is consistent with scavenging rather than active predation. The high frequency of feathers in pellets at Potter is consistent with a gut-cleansing function similar to that performed by moss, which is abundant only at Cierva. We conclude that pellets over-represent penguins in the diet. For any species that consumes feathers, the evidence must consider the alternative possibility of a nonfood function of ingesting feathers. © Dt. Ornithologen-Gesellschaft e.V. 2012.",Article,Scopus,0.525454773,NA,NA,NA,NA,NA,,,29,NA
6,2-s2.0-0030800437,67,67,"Veit R.R., Prince P.A.",7007017168;7006585525;,Individual and population level dispersal of Black-browed albatrosses Diomedea melanophris and Grey-headed Albatrosses D. chrysostoma in response to Antarctic Krill,1997,Ardea,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030800437&partnerID=40&md5=61a8c20c17a62df4ff6d4316e7346e9d,"Two congeneric albatrosses, Black-browed Diomedea melanophris and Grey-headed Albatrosses D. chrysostoma that nest at South Georgia have diets that differ mainly with respect to the amount of Antarctic Krill Euphausia superba consumed, the former being more of a krill specialist. We quantified albatross foraging behaviour both from ships using binoculars and from land using satellite-tracked transmitters. Black-browed Albatrosses changed their movement behaviour in the vicinity of krill swarms whereas Grey-headed Albatrosses did not. We compared the patterns of population dispersal of both species around South Georgia in three years of very different krill abundance. In 1994, a year of exceptional krill scarcity, Black-browed, but not Grey-headed, Albatrosses dispersed much farther offshore than during either 1986 or 1993, years of plentiful krill. The tendency for Black-browed Albatrosses to disperse farther offshore when krill was scarce was confirmed both by satellite tracking and by offshore surveys of population distribution.",Conference Paper,Scopus,0.516589405,NA,NA,NA,NA,NA,,,68,NA
1,2-s2.0-0002093961,78,78,"Convey P., Quintana R.D.",7003362070;56257286800;,"The terrestrial arthropod fauna of Cierva Point SSSI, Danco Coast, northern Antarctic Peninsula",1997,European Journal of Soil Biology,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002093961&partnerID=40&md5=acff2ecc6ec18e07fbd42a5bf3d232f1,"We report the composition of terrestrial arthropod collections made at Cierva Point Site of Special Scientific Interest, Danco Coast (northern Antarctic Peninsula, 64°10′S - 60°57′W), during the 1994/5 and 1995/6 austral summers. A total of 15 free-living micro-arthropod species were found in hand collections and heat extractions of 12 different substrate types, including one Diptera, three Collembola and 11 Acari. In addition, one vertebrate parasitic tick was recorded (Acari, Metastigmata), one probably introduced ""snow scorpion fly"" (Insecta, Mecoptera), and at least one species of Astigmata (Acari), which may be either parasitic or nidicolous. Greatest diversity was found in mosses and algal mats (13 species), although within individual samples it was similar (5-6 species per sample) from most low-altitude vegetated or open habitats. Greatest population densities were recorded from mats of the alga, Prasiola crispa. With the exception of vertebrate-associated species, which were obtained from nest material or in the vicinity of bird colonies, most micro-arthropods were generally distributed, although with widely-varying abundance. Species diversity was slightly lower than, but similar to, that obtained in recent detailed studies of other sites in the maritime Antarctic. This indicates a terrestrial arthropod fauna representative of the maritime Antarctic in general, although two species, the collembolan Isotoma octooculata and the oribatid mite Globoppia loxolineata, were present more widely than reported eleswhere. © Elsevier.",Article,Scopus,0.515664325,NA,NA,NA,NA,NA,,,79,NA
27,2-s2.0-0842280658,56,56,"Fraser W.R., Hofmann E.E.",7101868115;7102346496;,"A predator's perspective on causal links between climate change, physical forcing and ecosystem response",2003,Marine Ecology Progress Series,10.3354/meps265001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0842280658&doi=10.3354%2fmeps265001&partnerID=40&md5=867e332590933d51cb56a4b26b94ffea,"The mechanisms by which variability in sea ice cover and its effects on the demography of the Antarctic krill Euphausia superba cascade to other ecosystem components such as apex predators remain poorly understood at all spatial and temporal scales, yet these interactions are essential for understanding causal links between climate change, ecosystem response and resource monitoring and management in the Southern Ocean. To address some of these issues, we examined the long-term foraging responses of Adélie penguins Pygoscelis adeliae near Palmer Station, western Antarctic Peninsula, in relation to ice-induced changes in krill recruitment and availability. Our results suggest that (1) there is a direct, causal relationship between variability in ice cover, krill recruitment, prey availability and predator foraging ecology, (2) regional patterns and trends detected in this study are consistent with similar observations in areas as far north as South Georgia, and (3) large-scale forcing associated with the Antarctic Circumpolar Wave may be governing ecological interactions between ice, krill and their predators in the western Antarctic Peninsula and Scotia Sea regions. Another implication of our analyses is that during the last 2 decades in particular, krill populations have been sustained by strong age classes that emerge episodically every 4 to 5 yr. This raises the possibility that cohort senescence has become an additional ecosystem stressor in an environment where ice conditions conducive to good krill recruitment are deteriorating due to climate warming. In exploring these interactions, our results suggest that at least 1 'senescence event' has already occurred in the western Antarctic Peninsula region, and it accounts for significant coherent decreases in krill abundance, predator populations and predator foraging and breeding performance. We propose that krill longevity should be incorporated into models that seek to identify and understand causal links between climate change, physical forcing and ecosystem response in the western Antarctic Peninsula region.",Review,Scopus,0.514633561,NA,NA,NA,NA,NA,,,57,NA
16,2-s2.0-0034601473,29,29,"Nicol S., Pauly T., Bindoff N.L., Wright S., Thiele D., Hosle G.W., Strutton P.G., Woehler E.",7103154776;7005251792;6701816656;7404006176;7102701118;6504364404;7004680257;55895022100;,Ocean circulation off east Antarctica affects ecosystem structure and sea-ice extent,2000,Nature,10.1038/35020053,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034601473&doi=10.1038%2f35020053&partnerID=40&md5=519a671ac473b4e0de3599bd9c4c9dfb,"Sea ice and oceanic boundaries have a dominant effect in structuring Antarctic marine ecosystems. Satellite imagery and historical data have identified the southern boundary of the Antarctic Circumpolar Current as a site of enhanced biological productivity. Meso-scale surveys off the Antarctic peninsula have related the abundances of Antarctic krill (Euphausia superba) and salps (Salpa thompsoni) to inter-annual variations in sea-ice extent. Here we have examined the ecosystem structure and oceanography spanning 3,500 km of the east Antarctic coastline, linking the scales of local surveys and global observations. Between 80°and 150°E there is a threefold variation in the extent of annual sea-ice cover, enabling us to examine the regional effects of sea ice and ocean circulation on biological productivity. Phytoplankton, primary productivity, Antarctic krill, whales and seabirds were concentrated where winter sea-ice extent is maximal, whereas salps were located where the sea-ice extent is minimal. We found enhanced biological activity south of the southern boundary of the Antarctic Circumpolar Current rather than in association with it. We propose that along this coastline ocean circulation determines both the sea-ice conditions and the level of biological productivity at all trophic levels.",Article,Scopus,0.50788918,NA,NA,NA,NA,NA,,,30,NA
72,2-s2.0-84920110469,70,70,"Watts J.M., Miller G.D., Shellam G.R.",24829537300;24312088600;7006525821;,Infectious bursal disease virus and antarctic birds,2009,Health of Antarctic Wildlife: A Challenge for Science and Policy,10.1007/978-3-540-93923-8_5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920110469&doi=10.1007%2f978-3-540-93923-8_5&partnerID=40&md5=3df608a5c34467d4d21b338810eebf4d,"The geographic isolation of the Antarctic continent coupled with the extreme climate has historically been assumed to protect the indigenous Antarctic wildlife from exposure to infectious agents found among animals in more temperate regions. However, with the number of tourists visiting the region more than doubling in the last 10 years (IAATO 2004) and climate change predicted to enhance the success of alien micro-organisms (Frenot et al. 2005), the threat of introduced disease to Antarctic wildlife has become a concern (Kerry and Clarke 1995; Kerry et al. 1999). Emergence of disease in naïve bird populations can reduce both population abundance and geographical distribution (Friend et al. 2001). © Springer-Verlag Berlin Heidelberg 2009. All rights reserved.",Book Chapter,Scopus,0.492691365,NA,NA,NA,NA,NA,,,71,NA
25,2-s2.0-0043269824,59,59,"Alonzo S.H., Switzer P.V., Mangel M.",6603823213;7005679377;7006742732;,An ecosystem-based approach to management: Using individual behaviour to predict the indirect effects of Antarctic krill fisheries on penguin foraging,2003,Journal of Applied Ecology,10.1046/j.1365-2664.2003.00830.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0043269824&doi=10.1046%2fj.1365-2664.2003.00830.x&partnerID=40&md5=9ff235534456dbecd736a1d6728851dc,"1. Changes in species' abundance and distributions caused by human disturbances can have indirect effects on other species in a community. Although ecosystem approaches to management are becoming increasingly prevalent, they require a fuller understanding of how individual behaviour determines interactions within and between species. 2. Ecological interactions involving krill are of major importance to many species within the Antarctic. Despite extensive knowledge of the ecosystem that they occupy, there is still incomplete understanding of the links between species and the effect of environmental conditions on these interactions. In this study, we extended a behavioural model used previously to understand the interactions between penguins and krill to determine the indirect effect of krill fisheries on penguin foraging success and behaviour in adjacent breeding sites. 3. Increased fishing pressure offshore is predicted to reduce penguin food intake. Given the documented links between krill and penguins, this also leads to a prediction of decreased penguin survival and reproduction. Krill behaviour is predicted to cause stronger effects of krill fisheries than explained solely by the percentage of biomass removed. Environmental conditions that decrease krill growth rates or cause krill to spend time in deeper water are also predicted to increase the magnitude of the effect of fishing on penguin success. We show that changes in penguin foraging behaviour can be used to assess the impact of local fisheries on penguin reproductive success. 4. Synthesis and applications. These results demonstrate that an understanding of predator-prey interactions, indirect effects between species, and individual behaviour is imperative to our ability to manage populations. We describe a general method to use what is known about ecological and evolutionary processes with species-specific information to predict the response of organisms to novel situations. We further show how individual behaviour can be used to assess the impact of human disturbance on ecosystems.",Article,Scopus,0.485567796,NA,NA,NA,NA,NA,,,60,NA
28,2-s2.0-28244443595,53,53,Ellis J.C.,9637319500;,"Marine birds on land: A review of plant biomass, species richness, and community composition in seabird colonies",2005,Plant Ecology,10.1007/s11258-005-7147-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-28244443595&doi=10.1007%2fs11258-005-7147-y&partnerID=40&md5=e7b86adbd662453f5ecf9711ccb63747,"Seabirds are chemical and physical engineers that are capable of transforming terrestrial vegetation by altering edaphic conditions, generating physical disturbance, and affecting seed dispersal. Substantial changes in seabird populations are occurring worldwide and are likely to have important consequences for plant community composition on islands and coastal areas. This review focuses on the impact of seabirds on plant biomass, species richness and community composition. A total of 57 publications (42 studies) were selected for review. Of the 42 studies represented in the publications, 55% were descriptive. Most studies took place in Australia, New Zealand, the British Isles, Japan, North America, and sub-Antarctic islands. A few studies showed that aboveground plant biomass in seabird colonies increased with sufficient rainfall and moderate temperatures. The majority of studies on plant species richness showed a decrease in seabird colonies compared to areas unaffected by birds. However, species richness was higher in areas of intermediate seabird disturbance, compared to undisturbed areas. Moreover, the effects of seabirds on species richness varied with respect to island size. Most studies of plant community composition indicated that annuals, 'ruderals"", and cosmopolitan species increased in abundance in seabird colonies. Changes in plant communities in seabird colonies appear to result mainly from altered soil nutrient concentrations and pH, increased physical disturbance, and seed dispersal by seabirds and humans. However, few studies have rigorously studied the relative importance of these alterations. Both the direction and magnitude of seabird effects are modified by: (1) density of birds, (2) temperature and precipitation, and (3) proximity to human habitation. A reduction in seabird populations is likely to have negative consequences for native plant species that rely on seabird disturbance for their persistence. However, seed dispersal by nesting seabirds, especially gulls, frequently leads to invasion by cosmopolitan plant species and declines of native species. Further studies that incorporate both quantitative sampling and manipulative experiments would go a long way in improving our understanding of how seabirds affect plant communities. © Springer 2005.",Review,Scopus,0.451227316,NA,NA,NA,NA,NA,,,54,NA
26,2-s2.0-0344496143,8,8,"Latham A.D.M., Poulin R.",7006574932;7102095194;,Spatiotemporal heterogeneity in recruitment of larval parasites to shore crab intermediate hosts: The influence of shorebird definitive hosts,2003,Canadian Journal of Zoology,10.1139/z03-118,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0344496143&doi=10.1139%2fz03-118&partnerID=40&md5=87236f4adf246547256c1128ddb3612e,"Parasitism is a major biotic determinant of animal population dynamics and community structure. Temporal and spatial heterogeneity in parasitism is commonly observed in intermediate host populations. Understanding the causes of temporal and spatial variation in the recruitment of parasites is crucial if we are to manage host populations and animal communities effectively. Here, the temporal and spatial dynamics of Profilicollis antarcticus and Profilicollis novaezelandensis (Acanthocephala) infections in three species of shore crabs (Macrophthalmus hirtipes, Hemigrapsus edwardsii, and Hemigrapsus crenulatus) are examined in relation to the distribution and abundance of shorebird definitive hosts. Temporal patterns of infection were observed in M. hirtipes but not the other two species. Spatial heterogeneity in recruitment of acanthocephalan larvae to M. hirtipes and H. edwardsii populations was found both within and between locations. Weak evidence is found that infection levels in crab populations are related to the distribution and abundance of shorebird hosts both temporally and spatially. In this system, abiotic factors seem to be at least as important in determining how infection levels vary in time and space as the input of parasite eggs from bird definitive hosts.",Article,Scopus,0.419152579,1,NA,"Corrected to 1, discusses abundance of birds through time",10,NA,,,9,NA
75,2-s2.0-84941996282,45,45,"Arrigo K.R., Van Dijken G.L., Strong A.L.",7004155828;6506169205;56583656500;,Environmental controls of marine productivity hot spots around Antarctica,2015,Journal of Geophysical Research: Oceans,10.1002/2015JC010888,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941996282&doi=10.1002%2f2015JC010888&partnerID=40&md5=f1c79b2739eabc0d39654f1d1e583587,"Antarctic coastal polynyas are biologically rich ecosystems that support large populations of mammals and birds and are globally significant sinks of atmospheric carbon dioxide. To support local phytoplankton blooms, these highly productive ecosystems require a large input of iron (Fe), the sources of which are poorly known. Here we assess the relative importance of six different environmental factors in controlling the amount of phytoplankton biomass and rates of net primary production (NPP) in 46 coastal polynyas around Antarctica. Data presented here suggest that melting ice shelves are a primary supplier of Fe to coastal polynyas, with basal melt rates explaining 59% of the between-polynya variance in mean chlorophyll a (Chl a) concentration. In a multiple regression analysis, which explained 78% of the variance in chlorophyll a (Chl a) between polynyas, basal melt rate explained twice as much of the variance as the next most important variable. Fe upwelled from sediments, which is partly controlled by continental shelf width, was also important in some polynyas. Of secondary importance to phytoplankton abundance and NPP were sea surface temperature and polynya size. Surprisingly, differences in light availability and the length of the open water season explained little or none of the variance in either Chl a or NPP between polynyas. If the productivity of coastal polynyas is indeed sensitive to the release of Fe from melting ice shelves, future changes in ice shelf melt rates could dramatically influence Antarctic coastal ecosystems and the ability of continental shelf waters to sequester atmospheric carbon dioxide. © 2015. American Geophysical Union. All Rights Reserved.",Article,Scopus,0.414980578,NA,NA,NA,NA,NA,,,46,NA
