,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_ranked_mod,Timespan_ranked_mod,Scopus_index,Present_in_training_docs
3,2-s2.0-0031433327,54,54,Towns D.R.,6603727004;,Restoration of New Zealand islands: Redressing the effects of introduced species,1997,Pacific Conservation Biology,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031433327&partnerID=40&md5=9ae3a29216683f0f23e392ee6df5232c,"Introduced species of mammals have now been removed from many islands around New Zealand, thus providing singular opportunities for ecological restoration. If island restoration is to be attempted, the way island biota originate and the precise effects of introduced organisms must be identified. Plants introduced to the New Zealand archipelago may have transitory effects, but others may modify forest structure and disrupt succession. Goats have been the most destructive introduced herbivore on islands. Among introduced predators, cats have extirpated colonies of seabirds, and rats (depending on species) affect invertebrates, lizards, and birds. Ecological theories and concepts that may help with island restoration projects include: the keystone species concept, in which the effects of one species on others is disproportionate relative to its abundance; the ""intermediate predator"" hypothesis, where removal of the top introduced predator may lead to rebound effects of intermediate predators; and ecological chain reactions, where local extinction of some species can cause complicated multiple effects. Problems with restoration of islands may be encountered because of meagre data on the previous effects of pests (such as predators), use of non-seral species in revegetation projects, proliferations of indigenous or introduced species that have unforeseen community effects, and inexplicable difficulties with some translocations. A restoration case study in the continental Mercury Islands and on Cuvier Island showed success with removal of introduced mammals and demonstrates the various effects of introduced browsers, grazers, and predators. A contrasting case study is provided by oceanic Mangere Island in the Chatham Islands where 22 species of avifauna have been lost, seven as permanent extinctions. Restoration targets for some New Zealand islands can be clarified by palaeoecological studies of Maori (Polynesian) middens and natural deposits. Understanding the role of disturbance in island systems may also help clarify restoration targets. When exotic keystone species are introduced, physical disturbance may be overridden by biotic disturbance. This replacement in turn has implications for trophic structure. With high levels of biotic disturbance, continental islands may be changed from relatively species-rich bottom-up food webs to species-poor top-down trophic cascades. These possibilities can be tested with an experimental approach to restoration, although such experiments may be hard to interpret because of difficulties with replicates and controls. Ecological restoration en New Zealand islands has potential to replace damaged or lost communities, expand the ranges of relict populations, reduce the selective influence of exotic (keystone) species on indigenous species, help in understanding how the systems are formed, provide opportunities for educational and scientific investigation, and act as a testing ground for new technologies against pests.",Article,Scopus,0.54576499,NA,NA,NA,NA,NA,,,55,NA
7,2-s2.0-0036327120,31,31,"Benson A.J., Trites A.W.",8786408100;7004036666;,Ecological effects of regime shifts in the Bering Sea and eastern North Pacific Ocean,2002,Fish and Fisheries,10.1046/j.1467-2979.2002.00078.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036327120&doi=10.1046%2fj.1467-2979.2002.00078.x&partnerID=40&md5=cad4dd00a21204d7397dcceb0da21223,"Large-scale shifts occured in climatic and oceanic conditions in 1925, 1947, 1977, 1989 and possibly 1998. These shifts affected the mix and abundance of suites of coexisting species during each period of relative environmental stability-from primary producers to apex predators. However, the 1989 regime shift was not a simple reversal of the 1977 shift. The regime shifts occured abruptly and were neither random variations nor simple reversals to the previous conditions. Timing of these anomalous environmental events in the North Pacific Ocean appears to be linked to physical and biological responses in other oceanic regions of the world. Changes in the atmospheric pressure can alter wind patterns that affect oceanic circulation and physical properties such as salinity and depth of the thermocline. This, in turn, affects primary and secondary production. Data from the North Pacific indicate that regime shifts can have opposite effects on species living in different domains, or can affect similar species living within a single domain in opposite ways. Climatic forcing appears to indirectly affect fish and marine mammal populations through changes in the distribution and abundance of their predators and prey. Effects of regime shifts on marine ecosystems are also manifested faster at lower trophic levels. Natural variability in the productivity of fish stocks in association with regime shifts indicates that new approaches to managing fisheries should incorporate climatic as well as fisheries effects.",Article,Scopus,0.539578038,NA,NA,NA,NA,NA,,,32,NA
40,2-s2.0-84867099945,35,35,"Amaral A.R., Beheregaray L.B., Bilgmann K., Freitas L., Robertson K.M., Sequeira M., Stockin K.A., Coelho M.M., Möller L.M.",55958061400;6701377424;15759372200;55334656900;7102891386;21735536700;11440786500;26643445100;7102992639;,"Influences of past climatic changes on historical population structure and demography of a cosmopolitan marine predator, the common dolphin (genus Delphinus)",2012,Molecular Ecology,10.1111/j.1365-294X.2012.05728.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867099945&doi=10.1111%2fj.1365-294X.2012.05728.x&partnerID=40&md5=eb6e3d45a1abe391b1b27ae9da288b7f,"Climatic oscillations during the Pleistocene have greatly influenced the distribution and connectivity of many organisms, leading to extinctions but also generating biodiversity. While the effects of such changes have been extensively studied in the terrestrial environment, studies focusing on the marine realm are still scarce. Here we used sequence data from one mitochondrial and five nuclear loci to assess the potential influence of Pleistocene climatic changes on the phylogeography and demographic history of a cosmopolitan marine predator, the common dolphin (genus Delphinus). Population samples representing the three major morphotypes of Delphinus were obtained from 10 oceanic regions. Our results suggest that short-beaked common dolphins are likely to have originated in the eastern Indo-Pacific Ocean during the Pleistocene and expanded into the Atlantic Ocean through the Indian Ocean. On the other hand, long-beaked common dolphins appear to have evolved more recently and independently in several oceans. Our results also suggest that short-beaked common dolphins had recurrent demographic expansions concomitant with changes in sea surface temperature during the Pleistocene and its associated increases in resource availability, which differed between the North Atlantic and Pacific Ocean basins. By proposing how past environmental changes had an effect on the demography and speciation of a widely distributed marine mammal, we highlight the impacts that climate change may have on the distribution and abundance of marine predators and its ecological consequences for marine ecosystems. © 2012 Blackwell Publishing Ltd.",Article,Scopus,0.537211027,NA,NA,NA,NA,NA,,,36,NA
27,2-s2.0-66749121926,2,2,"Baum J.K., Worm B.",7202982542;6701786317;,Cascading top-down effects of changing oceanic predator abundances,2009,Journal of Animal Ecology,10.1111/j.1365-2656.2009.01531.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-66749121926&doi=10.1111%2fj.1365-2656.2009.01531.x&partnerID=40&md5=37736f616ff54874fc03650626283f5f,"1. Top-down control can be an important determinant of ecosystem structure and function, but in oceanic ecosystems, where cascading effects of predator depletions, recoveries, and invasions could be significant, such effects had rarely been demonstrated until recently. 2. Here we synthesize the evidence for oceanic top-down control that has emerged over the last decade, focusing on large, high trophic-level predators inhabiting continental shelves, seas, and the open ocean. 3. In these ecosystems, where controlled manipulations are largely infeasible, 'pseudo-experimental' analyses of predator-prey interactions that treat independent predator populations as 'replicates', and temporal or spatial contrasts in predator populations and climate as 'treatments', are increasingly employed to help disentangle predator effects from environmental variation and noise. 4. Substantial reductions in marine mammals, sharks, and piscivorous fishes have led to mesopredator and invertebrate predator increases. Conversely, abundant oceanic predators have suppressed prey abundances. Predation has also inhibited recovery of depleted species, sometimes through predator-prey role reversals. Trophic cascades have been initiated by oceanic predators linking to neritic food webs, but seem inconsistent in the pelagic realm with effects often attenuating at plankton. 5. Top-down control is not uniformly strong in the ocean, and appears contingent on the intensity and nature of perturbations to predator abundances. Predator diversity may dampen cascading effects except where nonselective fisheries deplete entire predator functional groups. In other cases, simultaneous exploitation of predator and prey can inhibit prey responses. Explicit consideration of anthropogenic modifications to oceanic foodwebs should help inform predictions about trophic control. 6. Synthesis and applications. Oceanic top-down control can have important socio-economic, conservation, and management implications as mesopredators and invertebrates assume dominance, and recovery of overexploited predators is impaired. Continued research aimed at integrating across trophic levels is needed to understand and forecast the ecosystem effects of changing oceanic predator abundances, the relative strength of top-down and bottom-up control, and interactions with intensifying anthropogenic stressors such as climate change. © 2009 British Ecological Society.",Review,Scopus,0.534185877,1,NA,NA,5,NA,,,3,NA
54,2-s2.0-85031113662,53,53,"Alfredsson M., Olafsson E., Eydal M., Unnsteinsdottir E.R., Hansford K., Wint W., Alexander N., Medlock J.M.",57196032025;55863269400;8687868100;26030656100;55249553200;6506346137;16743877100;12789082600;,Surveillance of Ixodes ricinus ticks (Acari: Ixodidae) in Iceland,2017,Parasites and Vectors,10.1186/s13071-017-2375-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031113662&doi=10.1186%2fs13071-017-2375-2&partnerID=40&md5=36a72b99308ae009f1baffa2c8e20d20,"Background: Ixodes ricinus is a three-host tick, a principal vector of Borrelia burgdorferi (s.l.) and one of the main vectors of tick-borne encephalitis (TBE) virus. Iceland is located in the North Atlantic Ocean with subpolar oceanic climate. During the past 3-4 decades, average temperature has increased, supporting more favourable conditions for ticks. Reports of I. ricinus have increased in recent years. If these ticks were able to establish in a changing climate, Iceland may face new threats posed by tick-borne diseases. Methods: Active field surveillance by tick flagging was conducted at 111 sites around Iceland from August 2015 to September 2016. Longworth mammal traps were used to trap Apodemus sylvaticus in southwestern and southern Iceland. Surveillance on tick importation by migratory birds was conducted in southeastern Iceland, using bird nets and a Heligoland trap. Vulpes lagopus carcasses from all regions of the country were inspected for ticks. In addition, existing and new passive surveillance data from two institutes have been merged and are presented. Continental probability of presence models were produced. Boosted Regression Trees spatial modelling methods and its predictions were assessed against reported presence. Results: By field sampling 26 questing I. ricinus ticks (7 males, 3 females and 16 nymphs) were collected from vegetation from three locations in southern and southeastern Iceland. Four ticks were found on migratory birds at their arrival in May 2016. A total of 52 A. sylvaticus were live-trapped but no ticks were found nor on 315 V. lagopus carcasses. Passive surveillance data collected since 1976, reports further 214 I. ricinus ticks from 202 records, with an increase of submissions in recent years. The continental probability of presence model correctly predicts approximately 75% of the recorded presences, but fails to predict a fairly specific category of recorded presence in areas where the records are probably opportunistic and not likely to lead to establishment. Conclusions: To the best of our knowledge, this study represents the first finding of questing I. ricinus ticks in Iceland. The species could possibly be established locally in Iceland in low abundance, although no questing larvae have yet been detected to confirm established populations. Submitted tick records have increased recently, which may reflect an increase in exposure, or in interest in ticks. Furthermore, the amount of records on dogs, cats and humans indicate that ticks were acquired locally, presenting a local biting risk. Tick findings on migratory birds highlight a possible route of importation. Obtaining questing larvae is now a priority to confirm that I. ricinus populations are established in Iceland. Further surveys on wild mammals (e.g. Rangifer tarandus), livestock and migratory birds are recommended to better understand their role as potential hosts for I. ricinus. © 2017 The Author(s).",Article,Scopus,0.515851262,NA,NA,NA,NA,NA,,,54,NA
31,2-s2.0-77952096162,10,10,"Ens E.-J., Cooke P., Nadjamerrek R., Namundja S., Garlngarr V., Yibarbuk D.",23479457900;9037555400;35604220500;35603821500;35602996100;30567937400;,"Combining aboriginal and non-aboriginal knowledge to assess and manage feral water buffalo impacts on perennial freshwater springs of the aboriginal-owned arnhem plateau, Australia",2010,Environmental Management,10.1007/s00267-010-9452-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952096162&doi=10.1007%2fs00267-010-9452-z&partnerID=40&md5=f32f6e1abeffdcf4f93ccaab492b7182,"Aboriginal land managers have observed that feral Asian water buffalo (Bubalis bubalis Lydekker) are threatening the ecological and cultural integrity of perennial freshwater sources in Arnhem Land, Australia. Here we present collaborative research between the Aboriginal Rangers from Warddeken Land Management Limited and Western scientists which quantified the ground-level impacts of buffalo on seven perennial freshwater springs of the Arnhem Plateau. A secondary aim was to build the capacity of Aboriginal Rangers to self-monitor and evaluate the ecological outcomes of their land management activities. Sites with high buffalo abundance had significantly different ground, ground cover, and water quality attributes compared to sites with low buffalo abundance. The low buffalo abundance sites were characterized by tall herbaceous vegetation and flat ground, whereas wallows, bare ground, and short ungrazed grasses were indicators of sites with high buffalo abundance. Water turbidity was greater when buffalo abundance was high. The newly acquired monitoring skills and derived indicators of buffalo damage will be used by Aboriginal Rangers to assess the ecological outcomes of their future buffalo control efforts on the Arnhem Plateau. © 2010 Springer Science+Business Media, LLC.",Article,Scopus,0.499040451,0,NA,NA,10,NA,,,11,NA
6,2-s2.0-0035027131,23,23,"Mehranvar L., Jackson D.A.",8737542200;7404288035;,History and taxonomy: Their roles in the core-satellite hypothesis,2001,Oecologia,10.1007/s004420000574,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035027131&doi=10.1007%2fs004420000574&partnerID=40&md5=bd97ac96e8456bb431238c311b341745,"Metapopulation models are important in explaining the distribution and abundance of species through time and space. These models combine population dynamics with stochastic variation in extinction and immigration parameters associated with local populations. One of the predictions of metapopulation models is a bimodal distribution of species frequency of occurrence, a pattern that led to the development of the core-satellite species hypothesis. The spatial scale and taxonomic classification of past core-satellite studies has often been undefined. In our study, we have integrated metapopulation dynamics with the roles that differential dispersal ability and history play in the shaping of communities. The differences in distribution patterns between landbridge islands and oceanic islands, and among various taxa (birds, mammals, herptiles, arthropods, fish, and plants) are analyzed. The majority of landbridge islands comprised locally and regionally abundant species (core species), whereas the majority of oceanic islands had a uniform distribution (or no end-peak in their distribution). The patterns of distribution among the taxonomic groups also showed differences. Birds (good dispersers) consistently showed bimodal- and core-distribution patterns. The bimodal prediction of species distribution is best exemplified in the landbridge islands and in birds, and least in oceanic islands and in organisms other than birds. These results illustrate the importance of testing models with various taxonomic groups and at different spatial scales and defining these scales before formally testing the predictions of the models.",Article,Scopus,0.498170926,NA,NA,NA,NA,NA,,,24,NA
55,2-s2.0-85040296631,44,44,Delaney M.J.,7102802860;,Mammal ecology. Tertiary level biology.,1982,Mammal ecology. Tertiary level biology.,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040296631&partnerID=40&md5=19004e741dda4ec8644e80b796177574,"In chapter 1, mammals are defined and an outline is provided of orders and families. Chapter 2 examines geographical distribution in terms of zoogeographical regions and those processes of evolutionary adaptation to similar habitats which have led to ecological equivalents. Oceanic mammals are noted, and comments are made on geographical barriers, species abundance and recent changes in distribution. Chapter 2 discusses reproduction and life histories, with comments on the sexual cycle, reproductive patterns, litter size, factors controlling breeding, seasonality of births, and r- and K-strategies. Chapter 3 reviews social organization, mainly by taking each major taxonomic group of mammals in turn, but including general comments on ecological costs and benefits of sociality. Chapter 4 describes aspects of population growth and ecology, including examination of regulation and cyclicity. Chapter 6 introduces the ideas of niche, species diversity and interaction, relating activity and distribution to utilization of various resources, and including material on migration. Chapter 7 considers energetics in terms of energy budgets and the energetics of populations. Some applied problems are highlighted in chapter 8: game cropping; conservation and management of whales; management of African elephants Loxodonta africana, feral cats Felis catus; rabies and fox Vulpes vulpes ecology; conservation of otters Lutra lutra in England; and rodents and human disease. -P.J.Jarvis",Article,Scopus,0.490340755,NA,NA,NA,NA,NA,,,45,NA
1,2-s2.0-0025591952,48,48,"HUNT G.L., JR.",7202673826;,The pelagic distribution of marine birds in a heterogeneous environment,1990,Polar Research,10.1111/j.1751-8369.1990.tb00374.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025591952&doi=10.1111%2fj.1751-8369.1990.tb00374.x&partnerID=40&md5=bb77ee447e2831d74f9f3b0207124a2b,"In this paper I review recent, small‐scale, process‐oriented studies of the pelagic distribution of marine birds. I examine the roles played by a variety of hydrographic features, including steep flow gradients (fronts) and water column stratification, in determining the abundance or availability of avian prey. The ice edge/marginal ice zone is a frontal area of particular interest in polar regions. In most oceanic systems we have examples of avian use of a feature, hut only poor information on the importance of the feature for supporting the population as a whole. I review recent studies of the spatial and numerical concordance of marine birds and their prey, and find that these studies have yielded mixed results, with correlations stronger for piscivorous birds, particularly murres foraging on capelin, than for planktivores. Review of investigations of multispecies interactions during foraging shows that flock foraging has both beneficial and negative aspects. Interspecific facilitation of foraging occurs in numerous interactions involving both other species of birds and marine mammals. However, co‐occurrence of predators may occur because both seek the same prey, and caution must be used in assessing mutualistic interactions between predatory species. Copyright © 1990, Wiley Blackwell. All rights reserved",Article,Scopus,0.47014141,NA,NA,NA,NA,NA,,,49,NA
37,2-s2.0-84856260379,49,49,"Cooke S.J., Iverson S.J., Stokesbury M.J.W., Hinch S.G., Fisk A.T., VanderZwaag D.L., Apostle R., Whoriskey F.",24320083600;7005601824;6506894233;7003310896;7006248240;6602241704;6506847587;7004395774;,Ocean tracking network Canada: A network approach to addressing critical issues in fisheries and resource management with implications for ocean governance [Red de Monitoreo Oceánico en Canadá: Un enfoque de redes para el estudio de temas críticos en pesquerías y manejo de recursos con implicaciones de gobernanza de los océanos],2011,Fisheries,10.1080/03632415.2011.633464,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856260379&doi=10.1080%2f03632415.2011.633464&partnerID=40&md5=1bf46aee06f38cb8140d092970adc701,"The Ocean Tracking Network (OTN) Canada is an integrative seven-year research program initiated in 2010 with academic, government, and industry partners. The team makes use of novel biotelemetry (primarily acoustic telemetry curtains), biologging, and oceanographic technologies to better understand changing ocean dynamics and their impact on ocean ecosystems, animal movements, and ecology and the dynamics of marine animal populations, many of which are commercially important. The network is organized around three ocean arenas (i.e., the Atlantic, Arctic, and Pacific) where specific research projects will occur. However, all projects will contribute toward addressing a single unifying national scale question-what are the movements of continental shelf marine animals, how do these movements affect species interactions, and what are the consequences of environmental variability/change and human activities on these species' distributions and abundance? Taxa that will be tracked include diadromous (e.g., salmon, eels, sturgeon) and marine (e.g., sharks, capelin, cod) fishes and a variety of marine mammals (e.g., grey seals, killer whales). Some of the common activities that occur in all arenas include measurements of oceanographic characteristics and variability at various spatial and temporal scales, movements of key species at several trophic levels, and use of key acoustic ""bioprobes"" (animals that carry tags that record locations visited, ocean conditions, and interactions with other tagged animals) and ""roboprobes"" (remotely controlled autonomous vehicles such as gliders that measure physical, biological, and chemical conditions) to complement measurements from fixed OTN acoustic telemetry curtains. Ultimately, scientific information generated will inform resource management, help formulate new socioeconomic policies, and provide some impetus to the reformulation of governance practices and legal standards.",Article,Scopus,0.458756288,NA,NA,NA,NA,NA,,,50,NA
34,2-s2.0-79961086221,17,17,"Schick R.S., Halpin P.N., Read A.J., Urban D.L., Best B.D., Good C.P., Roberts J.J., LaBrecque E.A., Dunn C., Garrison L.P., Hyrenbach K.D., McLellan W.A., Pabst D.A., Palka D.L., Stevick P.",22836020900;6603899068;7201726315;35568952900;25821669900;34974199300;7410322731;48661284000;26535631400;7005842962;6701617504;7004905380;7004612072;6602737907;6602319130;,Community structure in pelagic marine mammals at large spatial scales,2011,Marine Ecology Progress Series,10.3354/meps09183,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961086221&doi=10.3354%2fmeps09183&partnerID=40&md5=a766e3ecd61eacffc9e3516ac8c1be8f,"The understanding of a species' niche is fundamental to the concept of ecology, yet relatively little work has been done on niches in pelagic marine mammal communities. Data collection on the distribution and abundance of marine mammals is costly, time consuming and complicated by logistical difficulties. Here we take advantage of a data archive comprising many different datasets on the distribution and abundance of cetaceans from Nova Scotia through the Gulf of Mexico in an effort to uncover community structure at large spatial scales (1000s of km). We constructed a multivariate ordination of the species data, tested for group structure that might exist within the ordination space, and determined how these groups might differ in environmental space. We examined 3 biogeographic regions: the oceanic waters north and south of Cape Hatteras, NC, and the Gulf of Mexico. North of Hatteras, we found 2 main groups split along a temperature and chlorophyll gradient, with most piscivores being found in cooler, more productive waters of the continental shelf, and most teuthivores being found farther offshore in warmer, less productive waters at the shelf break (200 m isobath). South of Hatteras, we found 3 groups, with the largest group being in warmer, lower chlorophyll waters that are closest to shore. In the Gulf of Mexico, we found 7 groups arrayed along a bottom depth gradient. We also tested the effect of taxonomically lumping different beaked whale species on ordination results. Results showed that when beaked whales were identified to the species level, they clustered out into distinct niches that are separate from those of other Odontocete groups. These results add to an increasing understanding of wildlife habitat associations and niche partitionings in the community structure of pelagic species, and provide important baseline information for future population monitoring efforts. © Inter-Research 2011.",Article,Scopus,0.44883878,0,NA,NA,15,NA,,,18,NA
33,2-s2.0-79952699334,32,32,"Feder H.M., Iken K., Blanchard A.L., Jewett S.C., Schonberg S.",7102046491;6701791791;56240631400;6701700201;9841220500;,Benthic food web structure in the southeastern Chukchi Sea: An assessment using δ13C and δ15N analyses,2011,Polar Biology,10.1007/s00300-010-0906-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952699334&doi=10.1007%2fs00300-010-0906-9&partnerID=40&md5=b89d09bb48390f582732239863fa1709,"The benthos of the southeastern Chukchi Sea shelf is typified by high faunal abundance and biomass resulting from settlement of a large proportion of seasonal phytoplankton under highly nutritious offshore Bering Shelf Anadyr Water (BSAW). In contrast, inshore Alaska Coastal Water (ACW) is much less productive. Yet the Chukchi Bight and Kotzebue Sound, located under ACW in the southeastern Chukchi Sea, contain a substantial faunal abundance and biomass of invertebrates, fishes and marine mammals. We examined food web structure to gain an understanding of how a relatively rich benthic fauna with a high biomass can be supported under ACW with a supposedly low flux of carbon to the benthos. We measured stable isotope (δ13C and δ15N) values of selected organisms (from zooplankton to fishes) as markers of food sources and trophic position to compare fauna on the shelf under BSAW with that in the Chukchi Bight and Kotzebue Sound under ACW. Relative isotope position of organisms in all three regions was similar, even though some pelagic species within the Sound were depleted in δ13C compared to the other regions. We attribute the depletion to the influence of terrestrially derived carbon. We suggest that the hydrodynamics along an oceanic front between the Chukchi Shelf and the Chukchi Bight support the advection of nutrient-rich POC into the Bight and Sound as additional food sources to local production. We conclude that local conditions and multiple POC sources in the Bight and Sound support the substantial population of benthic invertebrates and the fishes, seabirds, and marine mammals that feed on them. © 2010 Springer-Verlag.",Article,Scopus,0.443149739,NA,NA,NA,NA,NA,,,33,NA
39,2-s2.0-84865420717,51,51,"Blass E., Bell M., Boissinot S.",55344570800;7401466618;6602432565;,Accumulation and rapid decay of non-LTR retrotransposons in the genome of the three-spine stickleback,2012,Genome Biology and Evolution,10.1093/gbe/evs044,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865420717&doi=10.1093%2fgbe%2fevs044&partnerID=40&md5=49967dd377ee156bedcfca040522fa3e,"The diversity and abundance of non-long terminal repeat (LTR) retrotransposons (nLTR-RT) differ drastically among vertebrate genomes. At one extreme, the genome of placental mammals is littered with hundreds of thousands of copies resulting from the activity of a single clade of nLTR-RT, the L1 clade. In contrast, fish genomes contain a much more diverse repertoire of nLTR-RT, represented by numerous active clades and families. Yet, the number of nLTR-RT copies in teleostean fish is two orders of magnitude smaller than in mammals. The vast majority of insertions appear to be very recent, suggesting that nLTRRT do not accumulate in fish genomes. This pattern had previously been explained by a high rate of turnover, in which the insertion of new elements is offset by the selective loss of deleterious inserts. The turnover model was proposed because of the similarity between fish and Drosophila genomes with regard to their nLTR-RT profile. However, it is unclear if this model applies to fish. In fact, a previous study performed on the puffer fish suggested that transposable element insertions behave as neutral alleles. Here we examined the dynamics of amplification of nLTR-RT in the three-spine stickleback (Gasterosteus aculeatus). In this species, the vast majority of nLTR-RT insertions are relatively young, as suggested by their low level of divergence. Contrary to expectations, a majority of these insertions are fixed in lake and oceanic populations; thus, nLTR-RT do indeed accumulate in the genome of their fish host. This is not to say that nLTR-RTs are fully neutral, as the lack of fixed long elements in this genome suggests a deleterious effect related to their length. This analysis does not support the turnover model and strongly suggests that a much higher rate of DNA loss in fish than in mammals is responsible for the relatively small number of nLTR-RT copies and for the scarcity of ancient elements in fish genomes. We further demonstrate that nLTR-RT decay in fish occurs mostly through large deletions and not by the accumulation of small deletions. © 2012 The Author(s).",Article,Scopus,0.386068672,NA,NA,NA,NA,NA,,,52,NA
23,2-s2.0-48449095346,25,25,"Kutty S.N., Philip R.",24484555000;56229378500;,Marine yeasts - A review,2008,Yeast,10.1002/yea.1599,https://www.scopus.com/inward/record.uri?eid=2-s2.0-48449095346&doi=10.1002%2fyea.1599&partnerID=40&md5=193d45e348623832cb299cd0a7f5f14e,"Yeasts are ubiquitous in their distribution and populations mainly depend on the type and concentration of organic materials. The distribution of species, as well as their numbers and metabolic characteristics were found to be governed by existing environmental conditions. Marine yeasts were first discovered from the Atlantic Ocean and following this discovery, yeasts were isolated from different sources, viz. seawater, marine deposits, seaweeds, fish, marine mammals and sea birds. Nearshore environments are usually inhabited by tens to thousands of cells per litre of water, whereas low organic surface to deep-sea oceanic regions contain 10 or fewer cells/litre. Aerobic forms are found more in clean waters and fermentative forms in polluted waters. Yeasts are more abundant in silty muds than in sandy sediments. The isolation frequency of yeasts fell as the depth of the sampling site is increased. Major genera isolated in this study were Candida, Cryptococcus, Debaryomyces and Rhodotorula. For biomass estimation ergosterol method was used. Classification and identification of yeasts were performed using different criteria, i.e. morphology, sexual reproduction and physiological/biochemical characteristics. Fatty acid profiling or molecular sequencing of the IGS and ITS regions and 28S gene rDNA ensured accurate identification. Copyright © 2008 John Wiley & Sons, Ltd.",Review,Scopus,0.300625909,NA,NA,NA,NA,NA,,,26,NA
