,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_std_mod,Timespan_std_mod,Scopus_index,Present_in_training_docs
26,2-s2.0-0033520727,123,123,"Watkins J.L., Murray A.W.A., Daly H.I.",7402110195;7401932787;7006457144;,Variation in the distribution of Antarctic krill Euphausia superba around South Georgia,1999,Marine Ecology Progress Series,10.3354/meps188149,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033520727&doi=10.3354%2fmeps188149&partnerID=40&md5=0fbe6ddb395eb1178d6626f894a0cd74,"There is considerable spatial structure within the South Georgia krill-based ecosystem in terms of predator demand, commercial fishery pressure and krill abundance. Here we investigate the hypothesis that there is also spatial structure in the krill population composition, finding differences in length-frequency histograms between the eastern and western ends of the island. Between 1981 and 1997 the British Antarctic Survey carried out 6 major cruises where krill were taken from both ends of South Georgia. Cluster analysis revealed that the length-frequency histograms could be grouped into 4 main types with relatively simple biological characteristics: Cluster 1 contained small krill (mean size 23.9 mm) up to 2 yr old (1 + yr class); Cluster 2 (mean size 31.1 mm) contained a mixture of 1+ with some 2+ and 3+ yr classes; Cluster 3 contained medium-sized krill (mean size 41.4 mm) probably 2+ and 3+ yr classes; Cluster 4 contained large krill (mean size 50.3 mm) likely to be 3+ or older. Principal components analysis (PCA) provided good separation of these clusters using the first 2 axes (80% of the total variance). There were no obvious differences in the length composition of krill sampled from different water depths, although there were some indications that differences did occur between different water masses. Detailed inspection of the individual cruises revealed that the length-frequency histograms at the western end of the island contained more large krill than those from the eastern end of the island and also that when Weddell Sea water was found within a cruise then this contained the smallest krill. We consider that such differences may arise not only because krill may experience different conditions at each end of the island but also may originate from 2 separate sources which may have different population structures.",Article,Scopus,0.500130761,NA,NA,NA,NA,NA,,,124,NA
153,2-s2.0-84963553267,83,83,"Kriwet J., Engelbrecht A., Mörs T., Reguero M., Pfaff C.",56058442900;57185198800;6602764526;6701828328;56688362700;,"Ultimate Eocene (Priabonian) chondrichthyans (Holocephali, Elasmobranchii) of Antarctica",2016,Journal of Vertebrate Paleontology,10.1080/02724634.2016.1160911,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963553267&doi=10.1080%2f02724634.2016.1160911&partnerID=40&md5=c35851f70d3a7a42b1fc6703a750d432,"ABSTRACT: The Eocene La Meseta Formation on Seymour Island, Antarctic Peninsula, is known for its remarkable wealth of fossil remains of chondrichthyans and teleosts. Chondrichthyans seemingly were dominant elements in the Antarctic Paleogene fish fauna, but decreased in abundance from middle to late Eocene, during which time remains of bony fishes increase. This decline of chondrichthyans at the end of the Eocene generally is related to sudden cooling of seawater, reduction in shelf area, and increasing shelf depth due to the onset of the Antarctic thermal isolation. The last chondrichthyan records known so far include a chimeroid tooth plate from TELM 6 (Lutetian) and a single pristiophorid rostral spine from TELM 7 (Priabonian). Here, we present new chondrichthyan records of Squalus, Squatina, Pristiophorus, Striatolamia, Palaeohypotodus, Carcharocles, and Ischyodus from the upper parts of TELM 7 (Priabonian), including the first record of Carcharocles sokolovi from Antarctica. This assemblage suggests that chondrichthyans persisted much longer in Antarctic waters despite rather cool sea surface temperatures of approximately 5°C. The final disappearance of chondrichthyans at the Eocene–Oligocene boundary concurs with abrupt ice sheet formation in Antarctica. Diversity patterns of chondrichthyans throughout the La Meseta Formation appear to be related to climatic conditions rather than plate tectonics. SUPPLEMENTAL DATA—Supplemental materials are available for this article for free at www.tandfonline.com/ujvp Citation for this article: Kriwet, J., A. Engelbrecht, T. Mörs, M. Reguero, and C. Pfaff. 2016. Ultimate Eocene (Priabonian) chondrichthyans (Holocephali, Elasmobranchii) of Antarctica. Journal of Vertebrate Paleontology. DOI: 10.1080/02724634.2016.1160911. © 2016, © by the Society of Vertebrate Paleontology.",Article,Scopus,0.497327631,NA,NA,NA,NA,NA,,,84,NA
98,2-s2.0-84855560444,158,158,"Butterworth D.S., Johnston S.J., Brandão A.",7005267306;7401781715;7005145996;,Pretesting the likely efficacy of suggested management approaches to data-poor fisheries,2010,Marine and Coastal Fisheries,10.1577/C08-038.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855560444&doi=10.1577%2fC08-038.1&partnerID=40&md5=5818438dcba21ac30c2d4b16d15cc018,"The thrust of this paper is that decision rules for the management of data-poor fisheries cannot be based on expert judgment alone. Such rules need to specifically link management responses to the values of the indicators available for the fishery and their trends. Prior simulation testing is needed to confirm that the application of any rules suggested is likely to achieve the objectives sought for the fishery. The management procedure (MP) approach (also called management strategy evaluation), which provides a framework for such testing, is summarized briefly. How this approach could be used to develop a decision rule for a fishery for which the only indicator available is the mean length of the catch is presented as an example. The extent to which the ability to meet management objectives could be improved if an unbiased index of relative abundance were available, and an MP based on a fitted population model applied, is illustrated. An MP developed for the fishery for Patagonian toothfish Dissotichus eleginoides off the sub-Antarctic Prince Edward Islands is summarized. This illustrates how the MP testing framework can be used in circumstances in which the available indicators conflict, leading to considerable uncertainty about the present resource status. The information content of indicators is closely related to the extent to which they vary about trends in the underlying resource attributes (e.g., catch per unit effort and underlying abundance). The compilation of lists of the statistical properties (such as the coefficients of variation and autocorrelations) of the residuals about detrended time series of the indicators, together with their likely relationships to the underlying attribute, for fisheries worldwide is suggested. This would provide a sound basis for specifying error structure in the simulation tests advocated for both generic and case-specific decision rules for data-poor fisheries. © American Fisheries Society 2010.",Article,Scopus,0.495698186,NA,NA,NA,NA,NA,,,159,NA
72,2-s2.0-73449090802,88,88,"Jagannathan S., Bertsatos I., Symonds D., Chen T., Nia H.T., Jain A.D., Andrews M., Gong Z., Nero R., Ngor L., Jech M., Godø O.R., Lee S., Ratilal P., Makris N.",12142280100;26424922300;8414498300;10140452100;56050542000;55471002300;7202479304;35334160700;6602988236;35734698600;35733952800;6701851477;8957759300;6602396554;7007013480;,Ocean acoustic waveguide remote sensing (OAWRS) of marine ecosystems,2009,Marine Ecology Progress Series,10.3354/meps08266,https://www.scopus.com/inward/record.uri?eid=2-s2.0-73449090802&doi=10.3354%2fmeps08266&partnerID=40&md5=5b2f4201c3e3700409612fcbd30b4cc7,"Ocean Acoustic Waveguide Remote Sensing (OAWRS) has recently been shown to be capable of instantaneously imaging and continuously monitoring fish populations over continental shelf-scale areas, covering thousands of km2. We show how OAWRS can be used in a variety of oceanic ecosystems to remotely assess populations and study the behavior of fish and other marine organisms, such as Antarctic krill, to help the study of marine ecology and the ecosystem-based approach to fisheries management. © Inter-Research 2009.",Article,Scopus,0.492131182,NA,NA,NA,NA,NA,,,89,NA
48,2-s2.0-2942718880,73,73,"Rotllant G., Company J.B., Busquets X., Buchholz F.",6602179795;6603686046;55968370000;56265307100;,"Synchronous moulting of krill, Euphausia superba, in the Bransfield Strait (Antarctica)",2004,Polar Biology,10.1007/s00300-004-0605-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942718880&doi=10.1007%2fs00300-004-0605-5&partnerID=40&md5=cf5071710821f6513acf9152b8d65fb4,"A large mass of cast exoskeletons of the Antarctic krill Euphausia superba was fished in February 2001 at one station in the Bransfield Strait between 411 and 153 m. We assume that the mass of cast exoskeletons originated from a synchronous moult of thousands of individuals. Depending on the size of the krill moulted, the amount of exoskeletons corresponded to a krill abundance of 1,480-48,000 individuals per 1,000 m3. © Springer-Verlag 2004.",Article,Scopus,0.491064268,NA,NA,NA,NA,NA,,,74,NA
40,2-s2.0-0043269824,146,146,"Alonzo S.H., Switzer P.V., Mangel M.",6603823213;7005679377;7006742732;,An ecosystem-based approach to management: Using individual behaviour to predict the indirect effects of Antarctic krill fisheries on penguin foraging,2003,Journal of Applied Ecology,10.1046/j.1365-2664.2003.00830.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0043269824&doi=10.1046%2fj.1365-2664.2003.00830.x&partnerID=40&md5=9ff235534456dbecd736a1d6728851dc,"1. Changes in species' abundance and distributions caused by human disturbances can have indirect effects on other species in a community. Although ecosystem approaches to management are becoming increasingly prevalent, they require a fuller understanding of how individual behaviour determines interactions within and between species. 2. Ecological interactions involving krill are of major importance to many species within the Antarctic. Despite extensive knowledge of the ecosystem that they occupy, there is still incomplete understanding of the links between species and the effect of environmental conditions on these interactions. In this study, we extended a behavioural model used previously to understand the interactions between penguins and krill to determine the indirect effect of krill fisheries on penguin foraging success and behaviour in adjacent breeding sites. 3. Increased fishing pressure offshore is predicted to reduce penguin food intake. Given the documented links between krill and penguins, this also leads to a prediction of decreased penguin survival and reproduction. Krill behaviour is predicted to cause stronger effects of krill fisheries than explained solely by the percentage of biomass removed. Environmental conditions that decrease krill growth rates or cause krill to spend time in deeper water are also predicted to increase the magnitude of the effect of fishing on penguin success. We show that changes in penguin foraging behaviour can be used to assess the impact of local fisheries on penguin reproductive success. 4. Synthesis and applications. These results demonstrate that an understanding of predator-prey interactions, indirect effects between species, and individual behaviour is imperative to our ability to manage populations. We describe a general method to use what is known about ecological and evolutionary processes with species-specific information to predict the response of organisms to novel situations. We further show how individual behaviour can be used to assess the impact of human disturbance on ecosystems.",Article,Scopus,0.485567796,NA,NA,NA,NA,NA,,,147,NA
74,2-s2.0-77649203681,103,103,"Taylor D.I., Schiel D.R.",55475222900;7003575234;,Algal populations controlled by fish herbivory across a wave exposure gradient on southern temperate shores,2010,Ecology,10.1890/08-1512.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649203681&doi=10.1890%2f08-1512.1&partnerID=40&md5=b81eac82f3010fffede454087fa063cd,"Consumers that forage across habitats can affect communities by altering the abundance and distribution of key species. In marine communities, studies of trophic interactions have generally focused on the effects of herbivorous and predatory invertebrates on benthic algae and mussel populations. However, large mobile consumers that move across habitats, such as fishes, can strongly affect community dynamics through consumption of habitat-dominating species, but their effects often vary over environmental gradients. On temperate rocky shores, herbivorous fishes are generally a small part of the fish fauna compared to the tropics, and there is sparse evidence that they play a major direct role in algal community dynamics, particularly of large brown algae that dominate many reefs. In New Zealand, however, a wide-ranging herbivorous fish, Odax pullus, feeds exclusively on macroalgae, including Durvillaea antarctica, a large low-intertidal fucoid reaching 10 m in length and 70 kg in mass. In four experiments we tested the extent of fish herbivory and how it was affected by algal canopy structure across a gradient of wave exposure at multiple sites. Exclusion experiments showed that fish impacts greatly reduced the cover and biomass of Durvillaea and that these effects decreased with increasing wave stress and algal canopy cover, effectively restricting the alga to exposed conditions. Almost all plants were entirely removed by fish where there was a sparse algal canopy in sheltered and semi-exposed sites, but there was significantly less grazing in exposed sites. Recruit Durvillaea beneath canopies were less affected by fish grazing, but they grew slowly. Successful natural recruitment, therefore, occurred almost exclusively on exposed shores outside canopies where many plants escaped severe grazing, and growth to maturity was far greater than elsewhere. Such large and direct impacts on the local and regional distribution of large brown algal populations by mobile vertebrate consumers are rare and were mediated by an environmental gradient and plant density, both of which interact with algal demographics. The study highlights that, even though herbivorous fish diversity may be low, the impacts of particular species may still be high, even in cool temperate waters where fish herbivory is usually considered to be minimal. © 2010 by the Ecological Society of America.",Article,Scopus,0.48427952,NA,NA,NA,NA,NA,,,104,NA
97,2-s2.0-81555216030,18,18,Rathod V.,15746607700;,"Phytoplankton species composition, abundance and distribution in fishing area 58 of Indian ocean sector of southern ocean",2011,Indian Journal of Marine Sciences,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-81555216030&partnerID=40&md5=9d379a2604e9fb7451776634fab6d74c,"Phytoplankton species composition, abundance and standing stocks investigations were carried out during the First Indian Antarctic Krill Expedition (FIKEX). Nitrate, phosphate and silicate were available in sufficiently higher concentrations at Polar Front zone. Nitrate and silicate, exhibited a marked boundaries between high values in the Sub Antarctic region. Diatom dominated the phytoplankton in the study region and their numbers generally increases southward with peaks of abundance in Sub Antarctic waters. Dinoflagellates, flagellates and ""monads"" occur in highest concentration north of the Polar Front zone. Various diatom assemblages are characteristics of different latitudinal zones. Vicinity of the Polar Front was found to be rich in Nitzschia, Pseudonitzschia group of species. South of Polar Front Nitzschia ""nana"" (Cells of both N. cylindrus and N. pseudonana) and Dactyliosolen tenuijunctus dominate. Diatoms viz. Fragilariopsis kerguelensis and Thalassionema nitzschioides; were reported earlier and present studies. Present study laso reveals that the diatom Pseudonitzschia spp. were numerous in numbers.",Article,Scopus,0.465694203,0,NA,NA,10,NA,0,10,19,NA
149,2-s2.0-84957591841,91,91,"Conlan K.E., Currie D.R., Dittmann S., Sorokin S.J., Hendrycks E.",6602916993;8081051100;7004752265;10043507800;6505935515;,"Macrofaunal patterns in and around du couedic and bonney submarine canyons, South Australia",2015,PLoS ONE,10.1371/journal.pone.0143921,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957591841&doi=10.1371%2fjournal.pone.0143921&partnerID=40&md5=d605b2327f05c665429be2eb551412c8,"Two South Australian canyons, one shelf-incising (du Couedic) and one slope-limited (Bonney) were compared for macrofaunal patterns on the shelf and slope that spanned three water masses. It was hypothesized that community structure would (H1) significantly differ by water mass, (H2) show significant regional differences and (H3) differ significantly between interior and exterior of each canyon. Five hundred and thirty-one species of macrofauna 1 mm were captured at 27 stations situated in depth stratified transects inside and outside the canyons from 100 to1500 m depth. The macrofauna showed a positive relationship to depth in abundance, biomass, species richness and community composition while taxonomic distinctness and evenness remained high at all depths. Biotic variation on the shelf was best defined by variation in bottom water primary production while sediment characteristics and bottom water oxygen, temperature and nutrients defined biotic variation at greater depth. Community structure differed significantly (p<0.01) among the three water masses (shelf-flowing South Australian current, upper slope Flinders current and lower slope Antarctic Intermediate Water) (H1). Although community differences between the du Couedic and Bonney regions were marginally above significance at p = 0.05 (H2), over half of the species captured were unique to each region. This supports the evidence from fish and megafaunal distributions that the du Couedic and Bonney areas are in different bioregions. Overall, the canyon interiors were not significantly different in community composition from the exterior (H3). However, both canyons had higher abundance and/or biomass, increased species dominance, different species composition and coarser sediments near the canyon heads compared to outside the canyons at the same depth (500 m), suggestive of heightened currents within the canyons that influence community composition there. At 1000-1500 m, the canyon interiors were depauperate, typical of V-shaped canyons elsewhere. The large number of species captured, given the relatively low sampling effort and focus on the larger macrofauna, support previous studies that identify the South Australian coast as a high biodiversity area. © 2015 Conlan et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",Article,Scopus,0.465351747,NA,NA,NA,NA,NA,,,92,NA
38,2-s2.0-0037040538,1,1,"Brierley A.S., Fernandes P.G., Brandon M.A., Armstrong F., Millard N.W., McPhail S.D., Stevenson P., Pebody M., Perrett J., Squires M., Bone D.G., Griffiths G.",7004643777;57196114776;7101626122;7102502307;35549670700;7004343566;7102758109;6603180935;35547912200;7004103580;7004616003;7202289183;,Antarctic krill under sea ice: Elevated abundance in a narrow band just south of ice edge,2002,Science,10.1126/science.1068574,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037040538&doi=10.1126%2fscience.1068574&partnerID=40&md5=20b53dc7f524d06265caab5fdac9d167,"We surveyed Antarctic krill (Euphausia superba) under sea ice using the autonomous underwater vehicle Autosub-2. Krill were concentrated within a band under ice between 1 and 13 kilometers south of the ice edge. Within this band, krill densities were fivefold greater than that of open water. The under-ice environment has long been considered an important habitat for krill, but sampling difficulties have previously prevented direct observations under ice over the scale necessary for robust krill density estimation. Autosub-2 enabled us to make continuous high-resolution measurements of krill density under ice reaching 27 kilometers beyond the ice edge.",Article,Scopus,0.463158973,0,NA,NA,5,NA,0,5,2,NA
75,2-s2.0-77949873399,13,13,"Nicol S., Brierley A.S.",7103154776;7004643777;,"Through a glass less darkly-New approaches for studying the distribution, abundance and biology of Euphausiids",2010,Deep-Sea Research Part II: Topical Studies in Oceanography,10.1016/j.dsr2.2009.10.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949873399&doi=10.1016%2fj.dsr2.2009.10.002&partnerID=40&md5=95ac2eb83b4955047167e4a937373156,"Euphausiids are vital components of many oceanic foodwebs. Due to their large size, they are key prey species for many vertebrates, and several species are subject to commercial fisheries. The best studied euphausiid species is Antarctic krill (Euphausia superba), and a considerable literature exists documenting its ecology. The abundance of Antarctic krill varies enormously over multiple time and space scales in the Southern Ocean. This variability is driven partly by physical processes, but also by the behaviour of the animals as individuals and as groups. It is likely that such variability also affects the populations of other large euphausiid species. In order to understand this variability, particularly in the context of rapid environmental change and expanding fisheries interests, we need to shift emphasis from conventional point- and transect-sampling conducted from brief research cruises-usually in summer-to basin-scale observations over extended time periods. Future studies of the large-scale biology of krill of all species will also need to consider how their growth, reproduction and behaviour might alter in response to predicted environmental changes such as decline in sea ice cover, rising temperature and acidification of the ocean. Paradoxically, to answer many outstanding questions in krill biology, there also needs to be a shift towards examining the three-dimensional dynamics of krill aggregations on very small space and timescales. This paper outlines some of the approaches that might enable us to make progress in understanding these key organisms at multiple spatial and temporal scales, approaches that in turn may leave us better able to manage krill populations into the future. Whilst the paper's focus is primarily on Antarctic krill, the findings are applicable generally to other large, schooling euphausiid species. Crown Copyright © 2009.",Article,Scopus,0.461251044,0,NA,NA,10,NA,0,5,14,NA
21,2-s2.0-0031929470,126,126,"Hofmann E.E., Powell T.M.",7102346496;7202012631;,Environmental variability effects on marine fisheries: Four case histories,1998,Ecological Applications,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031929470&partnerID=40&md5=2a10dec98a7968c9f210d0f88f50bd35,"The changing nature of marine fisheries requires management approaches that recognize and include ecosystem and environmental effects. Therefore, we review some examples of exploited fishery stocks in which environmental control is a major contributor to structuring the abundance and distribution of the stock. Four examples, taken from studies of northern cod (Gadus morhua), cod and haddock (Melanogrammus aeglefinus) larvae, the eastern oyster (Crassostrea virginica), and Antarctic krill (Euphausia superba), are given that clearly illustrate environmental control on the fishery. From these examples, we argue that future management strategies for exploited fisheries must include effects of environmental variability. In particular, management strategies must be flexible enough to include delayed responses to environmental variations that result from the transfer of perturbations from larger to smaller scales and vice versa. This capability requires an understanding of where linkages between the physical environment and the species of interest occur. Development of this knowledge requires input from a variety of disciplines, coordinated research programs, and considerable cooperation at national and international levels.",Review,Scopus,0.459404655,NA,NA,NA,NA,NA,,,127,NA
70,2-s2.0-70349286551,92,92,"Zhou M., Tande K.S., Zhu Y., Basedow S.",57202997717;7004052257;8971385900;6507719991;,"Productivity, trophic levels and size spectra of zooplankton in northern Norwegian shelf regions",2009,Deep-Sea Research Part II: Topical Studies in Oceanography,10.1016/j.dsr2.2008.11.018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349286551&doi=10.1016%2fj.dsr2.2008.11.018&partnerID=40&md5=039a15edb3618ed64bba2da2c794ee12,"Many studies have been conducted in northern Norwegian shelf regions to assess distributions and abundances of zooplankton in the last decade using towed Scanfish-conductivity, temperature and depth sensors (CTD)-optical plankton counter (OPC), and plankton nets. Significant progresses have been made in understanding dominant species, life histories and behavior, and in using size-structured data to identify dominant species in a certain size range. Using these Scanfish-CTD-OPC data, the analysis of zooplankton community size structures, compositions and their relationships with water types is made along the shelf region from Lofoten, North Cape to Varangerfjorden. From the relationships between the water types and zooplankton communities, the transports and exchanges of zooplankton communities between the Norwegian Coastal and Norwegian Atlantic Waters in regions near Malangsgrunnen and Nordvestbanken are examined. The biovolume (biomass) spectra are further analyzed for the productivity, trophic levels and seasonality of communities in these regions, indicating a steeper slope of the biovolume spectrum for a community dominated by herbivorous species in spring and a flatter slope for a community dominated by carnivorous-omnivorous species in winter. The comparison with the zooplankton biovolume spectra obtained in areas west of Antarctic Peninsula is made to examine and understand the differences in the zooplankton biovolume spectra, their trophic dynamics and potential human impacts between different regions.",Article,Scopus,0.443067219,NA,NA,NA,NA,NA,,,93,NA
39,2-s2.0-0042835655,5,5,"Okamura H., Kitakado T., Hiramatsu K., Mori M.",36879909700;14010144100;36084584800;8114928400;,Abundance estimation of diving animals by the double-platform line transect method,2003,Biometrics,10.1111/1541-0420.00061,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042835655&doi=10.1111%2f1541-0420.00061&partnerID=40&md5=718f2ec62bc06d89e26c4a16e61d0010,"In conventional line transect theory, it is assumed that all animals on the line are detected. This article introduces an extended and generalized hazard probability model without the need for such an assumption. The proposed method needs a survey design with independent observers having the same visual region and assumes an explicit distinction of simultaneous and delayed duplicates. It can take account of random heterogeneity caused by surfacing behavior as well as systematic heterogeneity by covariate effects. Furthermore, it can be easily extended to cases in which data from incompletely independent observers are available. The abundance estimate is based on the Horvitz-Thompson estimator in unequal detectability sampling scheme. Simulation studies suggest that the proposed method has good performance. The method is applied to a real data set on Antarctic minke whales in the illustration.",Article,Scopus,0.435916427,0,NA,"Mentions a data set concerning whales, no indication concerning its timespan",5,NA,0,5,6,NA
56,2-s2.0-39149112536,52,52,Rogers A.D.,7402815969;,Evolution and biodiversity of Antarctic organisms: A molecular perspective,2007,Philosophical Transactions of the Royal Society B: Biological Sciences,10.1098/rstb.2006.1948,https://www.scopus.com/inward/record.uri?eid=2-s2.0-39149112536&doi=10.1098%2frstb.2006.1948&partnerID=40&md5=7f35740bd41e4877d521cf8da48a41d9,"The Antarctic biota is highly endemic, and the diversity and abundance of taxonomic groups differ from elsewhere in the world. Such characteristics have resulted from evolution in isolation in an increasingly extreme environment over the last 100 Myr. Studies on Antarctic species represent some of the best examples of natural selection at the molecular, structural and physiological levels. Analyses of molecular genetics data are consistent with the diversity and distribution of marine and terrestrial taxa having been strongly influenced by geological and climatic cooling events over the last 70 Myr. Such events have resulted in vicariance driven by continental drift and thermal isolation of the Antarctic, and in pulses of species range contraction into refugia and subsequent expansion and secondary contact of genetically distinct populations or sister species during cycles of glaciation. Limited habitat availability has played a major role in structuring populations of species both in the past and in the present day. For these reasons, despite the apparent simplicity or homogeneity of Antarctic terrestrial and marine environments, populations of species are often geographically structured into genetically distinct lineages. In some cases, genetic studies have revealed that species defined by morphological characters are complexes of cryptic or sibling species. Climate change will cause changes in the distribution of many Antarctic and sub-Antarctic species through affecting population-level processes such as life history and dispersal. © 2007 The Royal Society.",Article,Scopus,0.426106804,NA,NA,NA,NA,NA,,,53,NA
131,2-s2.0-84908375464,132,132,"Pond D.W., Tarling G.A., Mayor D.J.",7006633740;6603871534;36801878300;,Hydrostatic pressure and temperature effects on the membranes of a seasonally migrating marine copepod,2014,PLoS ONE,10.1371/journal.pone.0111043,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908375464&doi=10.1371%2fjournal.pone.0111043&partnerID=40&md5=91a20c575697a6dec0a86e52d317a333,"Marine planktonic copepods of the order Calanoida are central to the ecology and productivity of high latitude ecosystems, representing the interface between primary producers and fish. These animals typically undertake a seasonal vertical migration into the deep sea, where they remain dormant for periods of between three and nine months. Descending copepods are subject to low temperatures and increased hydrostatic pressures. Nothing is known about how these organisms adapt their membranes to these environmental stressors. We collected copepods (Calanoides acutus) from the Southern Ocean at depth horizons ranging from surface waters down to 1000 m. Temperature and/or pressure both had significant, additive effects on the overall composition of the membrane phospholipid fatty acids (PLFAs) in C. acutus. The most prominent constituent of the PLFAs, the polyunsaturated fatty acid docosahexanoic acid [DHA - 22:6(n-3)], was affected by a significant interaction between temperature and pressure. This moiety increased with pressure, with the rate of increase being greater at colder temperatures. We suggest that DHA is key to the physiological adaptations of vertically migrating zooplankton, most likely because the biophysical properties of this compound are suited to maintaining membrane order in the cold, high pressure conditions that persist in the deep sea. As copepods cannot synthesise DHA and do not feed during dormancy, sufficient DHA must be accumulated through ingestion before migration is initiated. Climatedriven changes in the timing and abundance of the flagellated microplankton that supply DHA to copepods have major implications for the capacity of these animals to undertake their seasonal life cycle successfully. Copyright: © 2014 Pond et al.",Article,Scopus,0.421839257,NA,NA,NA,NA,NA,,,133,NA
173,2-s2.0-85056433030,166,166,"Lanfranchi A.L., Braicovich P.E., Cantatore D.M.P., Irigoitia M.M., Farber M.D., Taglioretti V., Timi J.T.",56270376700;8580037900;28367461100;56332957900;55615125500;23986077800;7003501148;,Influence of confluent marine currents in an ecotonal region of the South-West Atlantic on the distribution of larval anisakids (Nematoda: Anisakidae),2018,Parasites and Vectors,10.1186/s13071-018-3119-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056433030&doi=10.1186%2fs13071-018-3119-7&partnerID=40&md5=e0157226981413089bb3f4e2e4d2fa82,"Background: In the marine environment, transitional zones between major water masses harbour high biodiversity, mostly due to their productivity and by containing representatives of species characteristic of adjacent communities. With the aim of assessing the value of larval Anisakis as zoogeographical indicators in a transitional zone between subtropical and sub-Antarctic marine currents, larvae obtained from Zenopsis conchifer were genetically identified. Larvae from Pagrus pagrus and Merluccius hubbsi from two adjacent zoogeographical provinces were also sequenced. Results: Four species were genetically identified in the whole sample, including Anisakis typica, A. pegreffii, A. berlandi and a probably new species related to A. paggiae. Anisakis typica and A. pegreffii were identified as indicators of tropical/subtropical and sub-Antarctic waters, respectively, and their presence evidenced the transitional conditions of the region. Multivariate analyses on prevalence and mean abundance of Anisakis spp. of 18 samples represented by 9 fish species caught south of 35°S determined that host trophic level and locality of capture were the main drivers of the distribution of parasites across zoogeographical units in the South-West Atlantic. Conclusions: Most samples followed a clear zoogeographical pattern, but the sample of Z. conchifer, composed mostly of A. typica, was an exception. This finding suggests that population parameters of A. typica and A. pegreffii could differ enough to be considered as a surrogates of the identity of larvae parasitizing a given host population and, therefore, a step forward the validation of the use of larval Anisakis as biological indicators for studies on host zoogeography. © 2018 The Author(s).",Article,Scopus,0.415263617,NA,NA,NA,NA,NA,,,167,NA
136,2-s2.0-84925625136,150,150,"Fields L.G., DeVries A.L.",56572331800;7004771966;,Variation in blood serum antifreeze activity of Antarctic Trematomus fishes across habitat temperature and depth,2015,Comparative Biochemistry and Physiology -Part A : Molecular and Integrative Physiology,10.1016/j.cbpa.2015.03.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925625136&doi=10.1016%2fj.cbpa.2015.03.006&partnerID=40&md5=dd086fa782c831f865ac4a0cfffccd92,"High latitude waters in the Southern Ocean can be near their freezing point and remain ice-covered throughout the year whereas lower latitude Southern Ocean waters have seasonal ice coverage and comparatively large (6. °C) annual temperature changes. The genus Trematomus (suborder Notothenioidei) is regarded primarily as a high latitude group because of its abundance there, they also inhabit the warmer regions in smaller numbers. Freeze avoidance in the notothenioids is linked to the presence of two antifreeze proteins (AFPs); the antifreeze glycoproteins (AFGPs) and antifreeze potentiating protein (AFPP), both of which adsorb to internal ice crystals inhibiting growth. Both high and low latitude trematomids possess sufficient AFP to lower their blood freezing point below that of seawater (- 1.9. °C). We investigated the contributions of AFGPs and AFPP to the blood freezing point depression to determine how they varied with depth, water temperature, and the presence of ice. High latitude trematomids had lower blood freezing points than those inhabiting lower latitude waters indicating differences in their freeze avoidance capacities. Lower freezing points were associated with higher levels of antifreeze activity due to higher levels of both AFGP and AFPP. Populations of Trematomus hansoni and Trematomus bernacchii from shallow depths appear more freeze avoidant than populations inhabiting deep, ice-free water based on their lower freezing points and higher antifreeze activities. Gel electrophoresis of the trichloroacetic acid-soluble AFGPs indicates that only high molecular weight isoforms, which contribute more to AFGP activity, vary across species as well as between individuals of a species. © 2015 Elsevier Inc..",Article,Scopus,0.414564434,NA,NA,NA,NA,NA,,,151,NA
