,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_std_mod,Timespan_std_mod,Scopus_index,Present_in_training_docs
95,2-s2.0-50249185219,79,79,"Butler G.L., Rowland S.J.",24723434400;7103405917;,"Using traditional age and growth techniques in endangered species management: Eastern freshwater cod, Maccullochella ikei",2008,Marine and Freshwater Research,10.1071/MF07188,https://www.scopus.com/inward/record.uri?eid=2-s2.0-50249185219&doi=10.1071%2fMF07188&partnerID=40&md5=e6fcd27aa5241302792e3d14e769bff4,"Age and growth estimates can be difficult to obtain for endangered fishes owing to their relative low abundance and the ethics associated with sampling threatened populations. The eastern freshwater cod, Maccullochella ikei Rowland 1985, is an endangered freshwater fish endemic to the Clarence and Richmond Rivers of New South Wales, Australia. Bony parts were gathered from archival collections and hatcheries, as well as opportunistically from the wild, to determine age and growth. Examination of opercular bones and dorsal spine sections revealed no consistent annuli. Sectioned otoliths exhibited consistent bipartite rings throughout the structures and 106 otoliths were used to estimate the age of cod from 0+ to 15+ years. Edge increment analysis and known-age cod were used to validate the age estimates. The von Bertalanffy growth equation for M. ikei is Lt ≤ 704.9 (1-exp (-0.20 (t + 0.14))). A length-weight relationship of W ≤ 2.80 × 10-6 × L3.2467 was established from 372 cod collected using non-destructive techniques. Significant differences were found in the relative condition of cod in summer (Kn ≤ 0.999) and winter (Kn ≤ 1.026). The information presented in this paper will assist in the conservation of M. ikei and will provide a guide for future age and growth studies of threatened species. © CSIRO 2008.",Article,Scopus,0.567362282,NA,NA,NA,NA,NA,,,80,NA
25,2-s2.0-25144524598,95,95,"Fowler A.J., Gillanders B.M., Hall K.C.",7202264852;7003696779;7402946931;,"Relationship between elemental concentration and age from otoliths of adult snapper (Pagrus auratus, Sparidae): Implications for movement and stock structure",2005,Marine and Freshwater Research,10.1071/MF04157,https://www.scopus.com/inward/record.uri?eid=2-s2.0-25144524598&doi=10.1071%2fMF04157&partnerID=40&md5=651b7b078e62918c8b83d6722b98d2a1,"The present study investigated the stock structure of snapper (Pagrus auratus) in South Australia, and the extent to which this is influenced by adult movement. Fish from the 9+ age class were sampled from six different regions, encompassing &gt;2000 km of coastline and different habitat types. The chemistry of transverse sections of otoliths was sampled using laser ablation inductively coupled plasma-mass spectrometry, providing elemental profiles that were related to age for the first nine years of the fish's lives. The age-related annual averages for both 88Sr and 138Ba differed significantly between regions. They were, however, similar for the first three years, then diverged considerably between the ages of three to five years, and then remained consistently different through to the age of nine years. This suggests that all fish, regardless of where captured, originated from only one or two nursery areas, but dispersed throughout the different regions between the ages of three to five years, before becoming resident to their new regions of occupancy. Thus, this population of snapper represents a single, large, stock where the individuals have a common origin, but through age-related emigration ultimately disperse and supplement the low abundance populations in regional State waters. © CSIRO 2005.",Conference Paper,Scopus,0.566808458,NA,NA,NA,NA,NA,,,96,NA
91,2-s2.0-46549084455,29,29,"Hassell K.L., Coutin P.C., Nugegoda D.",15065427400;6506534113;6602080752;,Hypoxia impairs embryo development and survival in black bream (Acanthopagrus butcheri),2008,Marine Pollution Bulletin,10.1016/j.marpolbul.2008.02.045,https://www.scopus.com/inward/record.uri?eid=2-s2.0-46549084455&doi=10.1016%2fj.marpolbul.2008.02.045&partnerID=40&md5=a4d6d1790d1aadf339168169f39dd485,"Coastal environments are threatened by the increasing frequency, extent and severity of hypoxic events. Hypoxia affects vast areas around the world and often causes fish kills, reduced abundance, altered distribution, low benthic biomass and declines in fisheries. In Australia, many fisheries are based on sparid fishes and in the southern states black bream (Acanthopagrus butcheri) is important to both the recreational and commercial sectors. This species completes its entire life cycle in estuaries and annual recruitment is highly variable and very likely influenced by environmental conditions during the spawning season. In a laboratory-based experiment, fertilised black bream eggs (embryos) were exposed to five different levels of dissolved oxygen (DO). The DO levels were maintained in small test wells using nitrogen gas in a novel chamber design. Embryo development was assessed over a 2-day period and hatched larvae were observed until Day 2 post-hatch. Significant differences (p < 0.05) were observed in embryonic development and survival as a function of DO level. In severely hypoxic conditions (30% saturation) survival to 1 day was reduced and no hatching occurred. In moderately hypoxic conditions (45-55%S), both precocious and delayed hatching was observed and hatch rates were reduced, whilst the number of hatched larvae with deformities increased, resulting in reduced larval lengths. No larvae survived to Day 2 post-hatch when held in hypoxic conditions (<55%S). This study demonstrates the detrimental effect that severe hypoxia can have on the early development of black bream which could result in reduced recruitment and lowered abundance. Other species that share similar early life histories may also be at risk. © 2008 Elsevier Ltd. All rights reserved.",Article,Scopus,0.566598673,NA,NA,NA,NA,NA,,,30,NA
63,2-s2.0-33846508029,97,97,"Jelbart J.E., Ross P.M., Connolly R.M.",14628759500;7402412830;7101819604;,Fish assemblages in seagrass beds are influenced by the proximity of mangrove forests,2007,Marine Biology,10.1007/s00227-006-0419-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846508029&doi=10.1007%2fs00227-006-0419-9&partnerID=40&md5=8f60cde851cb3a9a2b38f92300016b9b,"Mangrove forests and seagrass beds frequently occur as adjacent habitats in the temperate waters of southeastern Australia. At low tide when fish cannot occupy mangroves they might utilise adjacent habitats, including seagrass. We first sampled small fish from seagrass beds close to and far from mangroves in the Pittwater estuary, NSW, Australia. Seagrass beds close to mangroves had a greater density of fish species than beds far from mangroves (close: mean 16.0 species net-1, SE 1.0; far: 13.2, 1.3; P &lt; 0.05). In particular, juvenile fish were in greater densities near to than far from mangroves (close: 5.3, 0.4; far: 3.1, 0.4; P &lt; 0.05). We then sampled the mangrove forests during the high tide and seagrass beds during the low tide, in beds along a continuum of distances from mangroves. Multivariate analysis showed that fish assemblages differed with distance from mangroves, and the differences were attributed to the composition of the fish assemblage (i.e. presence/absence of fish species), not the abundances of individual species. In particular, fish that utilise mangrove forests at high tide were found in greater species densities and species richness in seagrass nearer to mangroves. A negative relationship was found between the density of mangrove-utilising fish species and the distance of the bed from mangroves (R 2=0.37, P &lt; 0.05). This confirms the important connectivity between mangroves and seagrass for fish in temperate Australian waters. © 2006 Springer-Verlag.",Article,Scopus,0.566321215,NA,NA,NA,NA,NA,,,98,NA
43,2-s2.0-33745201881,115,115,"Langlois T.J., Anderson M.J., Brock M., Murman G.",56258294000;57203331728;14017777800;14018344900;,Importance of rock lobster size-structure for trophic interactions: Choice of soft-sediment bivalve prey,2006,Marine Biology,10.1007/s00227-005-0238-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745201881&doi=10.1007%2fs00227-005-0238-4&partnerID=40&md5=1bc906bb24d7876eb6e1b1e99503d0d9,"Ecologists are becoming increasingly interested in how variation in predator demographics influences prey communities. In northeastern New Zealand, the contrasting populations of previously exploited predators in highly protected marine reserves and fished areas have been used to investigate the effects of predation in soft-sediment habitats. However, these experiments have been unable to separate the role of predator size from that of density. This study provides evidence to support the model that foraging by different sizes of the rock lobster Jasus edwardsii affects soft-sediment bivalve populations in different ways. Feeding trials were conducted to investigate whether rock lobsters of different sizes vary in their choice of taxa and size of their bivalve prey. Trials with two morphologically similar species, Dosinia subrosea and Dosinia anus, indicated that lobsters of all sizes choose D. subrosea more frequently than the heavier shelled D. anus. Further results indicated that both large (>130 mm carapace length (CL)) and small (<100 mm CL) lobsters are capable of preying on a wide size range of D. subrosea (20-60 mm). However, small lobsters more frequently chose smaller shells (<30 mm) and large lobsters more frequently chose larger shells (>40 mm). Patterns in the abundance and size class distributions of these two bivalve species at protected and fished sites supported the feeding choices observed in the laboratory. These results suggest that populations of rock lobsters with large individuals inside reserves are capable of controlling the demography of bivalve populations in adjacent soft-sediment systems. © Springer-Verlag 2006.",Article,Scopus,0.56364663,NA,NA,NA,NA,NA,,,116,NA
18,2-s2.0-18044378197,81,81,"Butcher A., Mayer D., Smallwood D., Johnston M.",8357640400;7202303980;7003882617;7402060236;,"A comparison of the relative efficiency of ring, fyke, fence nets and beam trawling for estimating key estuarine fishery populations",2005,Fisheries Research,10.1016/j.fishres.2005.01.014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-18044378197&doi=10.1016%2fj.fishres.2005.01.014&partnerID=40&md5=dabf3f9f81ff78883961068b7ba9c519,"We compared the relative capture efficiency of four commonly-used gear types; ring, fence, fyke nets and beam trawls, for estimating the abundance of sand whiting, Sillago ciliata, and dusky flathead, Platycephalus fuscus, in a southeast Queensland estuary. Our overall estimates of relative efficiency were based on an intensive time-replicated Latin-square experiment with all four gear types, combined with sampling at three sites, using different paired gear combinations, between January 1996 and December 1998. We found that ring and fyke nets were most effective (95%) in capturing a representative size-range of S. ciliata and P. fuscus, compared to fence nets (80 and 60%, respectively) and beam trawls (35 and 6%, respectively). However, to obtain an overall estimate of population abundances of either species, all four gear types were necessary to sample the range of habitat types found in the estuary. © 2005 Elsevier B.V. All rights reserved.",Article,Scopus,0.559735329,NA,NA,NA,NA,NA,,,82,NA
54,2-s2.0-33750543604,16,16,"West D.W., Ling N., Hicks B.J., Tremblay L.A., Kim N.D., Van Den Heuvel M.R.",7401998457;55170662000;7103009068;7006099875;7403397093;7005177556;,"Cumulative impacts assessment along a large river, using brown bullhead catfish (Ameiurus nebulosus) populations",2006,Environmental Toxicology and Chemistry,10.1897/05-315R.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750543604&doi=10.1897%2f05-315R.1&partnerID=40&md5=ca19ff1b1eb20baa2fd8b4d2fb28aa48,"The effects of point-source and diffuse discharges on resident populations of brown bullhead catfish (Ameiurus nebulosus (LeSueur, 1819)) in the Waikato River (New Zealand) were assessed at sites both upstream and downstream of point-source discharges. At each site, the population parameters, relative abundance, age structure, and individual indices, such as condition factor, organ (gonad, liver, and spleen) to somatic weight ratios, and number and size of follicles per female, were assessed. Physiological (blood), biochemical (hepatic ethoxyresorufin-O-deethylase [EROD] and plasma steroids), and other indicators (bile chemistry and liver metals) of exposure or response also were measured. No impacts on brown bullhead health were obvious at individual geothermal, municipal sewage, or thermal discharge sites or cumulatively along the river. Brown bullhead from the bleached kraft mill effluent site showed elevated levels of EROD, decreased numbers of red blood cells, increased numbers of white blood cells, and depressed levels of sex steroids. However, growth rates, condition factor, age structure, and gonadosomatic index suggest that discharges with significant heat or nutrients benefit catfish despite physiological impairment at one site. Consideration of brown bullhead population-level responses to discharges in a monitoring framework revealed three different population-level response patterns resulting from the point-source discharges. © 2006 SETAC.",Article,Scopus,0.558974807,0,NA,NA,15,NA,0,10,17,NA
40,2-s2.0-33646131200,85,85,"Rilov G., Schiel D.R.",6602483947;7003575234;,Seascape-dependent subtidal-intertidal trophic linkages,2006,Ecology,10.1890/04-1853,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646131200&doi=10.1890%2f04-1853&partnerID=40&md5=9bc62a424082668f47ce2816322a8000,"In this study, we test in southern New Zealand a conceptual model of food web linkage that is seascape dependent, which can explain some of the variability in rocky shore community structure among sites and coasts. Using a comparative-experimental approach at local and distant sites we demonstrate that mobile subtidal predators (fish and crabs) can exert strong predation pressure on small mussels in the low tidal zone, but only in sites where the seascape includes subtidal reefs. On intertidal benches with adjacent subtidal reefs (1SR), 60-100% of small (5-15 mm) transplanted mussels were removed within a day from experimental tiles on the low shore when unprotected from predation, compared to fully caged controls that had approximately 100% survival over several months. In partial cages that exclude fish but not crabs, survivorship was intermediate. In contrast, on benches without subtidal reefs (2SR) 40-100% of mussels survived for months, even if unprotected. This difference is expressed in lower cover (0-60%) of mussels on rocks at 1SR benches compared to 2SR benches (70-99%). The central to northern west coast of the South Island is composed mostly of 2SR benches, and predation on small mussels there was low and similar to the 2SR benches on the east coast, whereas the 1SR benches on the east coast had much greater predation. This contrasts to other studies in New Zealand that examined only predation on larger mussels by seastars and concluded that predation is strong on the west coast and weak on the east coast. Excluding large predators from low-shore areas with new recruits for a year in one 1SR site showed longer-term predation effects on their abundance and cover. Short-term sampling at the east coast sites showed that mussel settlement was greater in 2SR compared to 1SR sites, providing some evidence that seascapes may also affect settlement. Overall, predation depended on the local seascape and ultimately affected community structure via suppression of effective recruitment rates. This study emphasizes the importance of predation on early life stages of basal species and the influence of seascapes on top-down interactions between subtidal predators and their intertidal prey. © 2006 by the Ecological Society of America.",Article,Scopus,0.554475759,NA,NA,NA,NA,NA,,,86,NA
114,2-s2.0-65949088597,50,50,"González-Cabello A., Bellwood D.R.",14035457200;7003667955;,Local ecological impacts of regional biodiversity on reef fish assemblages,2009,Journal of Biogeography,10.1111/j.1365-2699.2008.02065.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-65949088597&doi=10.1111%2fj.1365-2699.2008.02065.x&partnerID=40&md5=75791a1ccabe356781fe7a936a9a0548,"Aim We examined comparative data for cryptobenthic reef fishes to determine how variation in regional species richness relates to local species richness, abundance, and taxonomic and trophic composition, and to test whether systems with higher species richness exhibit finer habitat partitioning. Locations Lizard Island, Great Barrier Reef (GBR), Australia; Bahía de Loreto, Gulf of California (GoC), Mexico. Methods Cryptobenthic reef fish assemblages from four habitats (coral heads, rubble, and horizontal and vertical surfaces of boulders) were collected using clove oil. Differences in density, species richness and biomass were examined between regions and among habitats. Habitat associations were identified for each habitat/location based on multivariate ordination, and the statistical significance of patterns was tested using analysis of similarity (ANOSIM). In addition, the trophic group composition of the assemblages for both regions was examined. Results A total of 91 species in 20 families were recorded (GBR, 66 species; GoC, 25 species). Total and habitat species richness were higher on the GBR, whereas biomass was higher in the GoC. No difference in fish density between regions was found. Habitat division among assemblages was greater in the depauperate GoC. Only coral head associations proved to be distinctive on the GBR, whereas three sample groups were found in the GoC (coral heads, horizontal boulders and vertical boulders/rubble). Trophic composition in the two regions was markedly different, with omnivores dominating the GBR fauna and planktivores the GoC. Main conclusions A positive regional-local relationship in fish diversity was found between regions, but fish abundance in both regions remained similar. Contrary to expectations, habitat partitioning, at a community level, was greater in the depauperate GoC. Differences in trophic composition and patterns of habitat use appear to reflect the disparate history of the regions, whereas patterns of abundance may reflect the influence of fundamental relationships between size and abundance in communities. This study highlights the potential of reef faunas to conform to universal numerical trends while maintaining an ability to respond ecologically to local/evolutionary influences. The GoC fauna appears to be exceptionally vulnerable to natural and anthropogenic disturbance owing to the high numerical dominance of habitat-specific species and to the limited potential for functional redundancy within the system. © 2009 Blackwell Publishing Ltd.",Article,Scopus,0.549198596,NA,NA,NA,NA,NA,,,51,NA
97,2-s2.0-5344227027,130,130,"Kingsford R.T., Jenkins K.M., Porter J.L.",7004732176;7103360833;7403426570;,Imposed hydrological stability on lakes in arid Australia and effects on waterbirds,2004,Ecology,10.1890/03-0470,https://www.scopus.com/inward/record.uri?eid=2-s2.0-5344227027&doi=10.1890%2f03-0470&partnerID=40&md5=f80631f970e998bdf46dc49d617c47f9,"Hydrological disturbances, usually floods and drying, govern the distribution and abundance of biota and ecological processes in freshwater ecosystems. Reducing hydrological variability should reduce biodiversity and affect ecological processes. Many of Australia's rivers have reduced variability with river regulation, but some remain free flowing. We tested the variability hypothesis using waterbird communities on 12 floodplain lakes, paired into six systems distributed across half of the continent, over the period from 1983 to 2001. Half of the floodplain lakes were regulated (reservoirs) with stable water levels, while the remainder had unaltered hydrology. We analyzed in more detail the waterbird community within the Menindee system, using eight floodplain lakes, paired into four groups of flow regimes. Similar but less marked patterns occurred within the Menindee system. Overall, mean density (±1 SE) on unregulated floodplain lakes was significantly higher (6.04 ± 1.64 waterbirds/ha), compared with regulated floodplain lakes (0.66 ± 0.22 waterbirds/ha). The mean number of species on floodplain lakes was significantly higher on unregulated lakes (17.21 ± 0.95, n = 19), compared with regulated floodplain lakes (9.32 ± 0.56, n = 19). Numbers of waterbird species were significantly higher on unregulated lakes compared with regulated lakes, reaching a higher mean accumulation value over time. High diversity was observed in three of the five functional feeding groups that feed on invertebrate populations and aquatic vegetation. The other two feeding groups (piscivores and large wading species) were similar in number and density between regulated and unregulated lakes, possibly because exotic fish species thrived in regulated lakes. Ordination analyses supported these observations, clearly separating unregulated lakes and flow-regulated lakes. Reduction of hydrological variability, particularly removal of natural drying periods, affected the ecology of regulated floodplain lakes. High waterbird biodiversity requires natural flooding and drying disturbance on lowland rivers, where extensive floods are punctuated by drying periods.",Article,Scopus,0.547667761,NA,NA,NA,NA,NA,,,131,NA
112,2-s2.0-65649111537,70,70,"Jack L., Wing S.R., McLeod R.J.",15754108600;7103353509;16239265900;,Prey base shifts in red rock lobster Jasus edwardsii in response to habitat conversion in Fiordland marine reserves: Implications for effective spatial management,2009,Marine Ecology Progress Series,10.3354/meps07971,https://www.scopus.com/inward/record.uri?eid=2-s2.0-65649111537&doi=10.3354%2fmeps07971&partnerID=40&md5=dc651cd9130c9cedc62ec78e5c422d4a,"Persistence of subpopulations dispersed among spatial management units, such as marine reserves, relies heavily upon the quality of local habitat, as well as size and connectivity of habitat patches. We examined the relative abundance of the red rock lobster Jasus edwardsii and its primary bivalve food resources within 3 marine reserves in the Doubtful-Bradshaw Sound complex in Fiordland, New Zealand. We used stable isotope analysis (δ13C, δ15N and δ34S) to resolve differences in the carbon sources to food webs supporting J. edwardsii inhabiting these regions. Furthermore, we examined patterns in the relative concentration and δ13C signature of specific fatty acid biomarkers as an independent test of the carbon sources to each population. We found distinctive patterns in the relative abundance of red rock lobsters, with significantly more animals in the marine reserves at Te Awaatu Channel and Kutu Parera than in the surrounding open fishing areas and within the reserve at Taipari Roa. Taipari Roa Reserve is distinctive in that bivalve abundance is extremely low due to freshwater input from the Manapouri hydroelectric power plant. Analysis of δ13C, δ15N and δ34S of red rock lobster muscle tissue as well as δ13C of 16:1ω7 and 18:1ω7 indicated that, in those areas where heterotrophic bivalves are rare, red rock lobsters rely more on recycled carbon made available by chemoautotrophs. These findings suggest that efficacy of the new marine reserves is influenced by habitat quality in terms of the availability and abundance of food resources for red rock lobsters. We highlight the importance of considering habitat quality for effective implementation of marine reserves. © 2009 Inter-Research.",Article,Scopus,0.542391943,NA,NA,NA,NA,NA,,,71,NA
123,2-s2.0-70350426946,34,34,"Vaudo J.J., Heithaus M.R.",6504184780;6701572403;,"Spatiotemporal variability in a sandflat elasmobranch fauna in Shark Bay, Australia",2009,Marine Biology,10.1007/s00227-009-1282-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350426946&doi=10.1007%2fs00227-009-1282-2&partnerID=40&md5=1ae1654d3920d1ad1117c27c84569225,"Dramatic declines in populations of large elasmobranchs, as well as the potential release of elasmobranch mesopredators, have led to interest in the ecological role of this group of fishes. The first step to elucidating their ecological importance, however, is an understanding of elasmobranch community structure. Such studies are relatively uncommon, especially in communities where human impacts are thought to be low. We used visual surveys and a variety of capture methods to determine spatial and temporal variation in the species composition of a sandflat elasmobranch community in the relatively pristine ecosystem of Shark Bay, Australia. Overall, juvenile batoids dominated the community. Eleven elasmobranch species (10 batoids, 1 shark) were found to inhabit the sandflats during the cold season (June-August) and 21 species (12 batoids, 9 sharks) were recorded during the warm season. The overall density of elasmobranchs occupying the sandflat was also higher during the warm season. Nearshore areas, especially during the warm season, supported the highest densities of elasmobranchs overall as well as the dominant species (giant shovelnose ray, Glaucostegus typus, and reticulate whipray, Himantura uarnak). Such high elasmobranch abundance may be driven by a combination of factors including prey availability, predator avoidance, and behavioral thermoregulation. The high species richness and density of elasmobranchs in such a restricted area suggest that elasmobranch mesopredators could exert strong top-down impacts in nearshore environments in the absence of human impacts, but raises questions of how resources are partitioned among apparently similar species in this system. © Springer-Verlag 2009.",Article,Scopus,0.540161601,NA,NA,NA,NA,NA,,,35,NA
57,2-s2.0-33750596879,78,78,"Finlayson C.M., Lowry J., Bellio M.G., Nou S., Pidgeon R., Walden D., Humphrey C., Fox G.",7005256846;8601438000;36885810900;36868369000;56343757700;7006219197;7102630679;15051730900;,"Biodiversity of the wetlands of the Kakadu Region, northern Australia",2006,Aquatic Sciences,10.1007/s00027-006-0852-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750596879&doi=10.1007%2fs00027-006-0852-3&partnerID=40&md5=65f8cd5fea502f0424134b475f30f642,"The biodiversity values of the wetlands in the Kakadu Region of northern Australia have been recognised as being of national and international significance, as demonstrated through their listing by the Ramsar Convention on Wetlands. Analyses of the wetland biodiversity have resulted in the production of species list for many taxa, and some population and community-level analyses of biomass and abundance, and the mapping of habitats at multiple scales. Wetland habitats include inter-tidal mud-flats, mangroves, hyper-saline flats, freshwater flood plains and streams. The tidal influence on the saline wetlands is pronounced, as is the influence of the annual wet-dry cycle of the monsoonal climate on the flood plains and streams. The vegetation is diverse and highly dynamic with rapid turnover of organic material and nutrients. The fauna is abundant with endemism being high in some habitats. Most fauna analyses have focussed on vertebrates with a large amount of information on waterbirds and fish in particular. However, despite extensive effort over the past two decades much is still unknown about the biota. While the invertebrate fauna in the streams has received some attention, a large taxonomic classification effort is required. The functional inter-relationships between habitats and species have largely not been assessed. Further, the ecology of many species is only cursorily known. At the same time there has been increased attention to pressures on the wetlands, such as weeds and feral animals, water pollution, and the potential impact of climate change and salinisation of freshwater habitats. Importantly, given the social context of the region, increased attention is being directed towards traditional use and management of the wetlands. © Eawag, 2006.",Conference Paper,Scopus,0.538222714,NA,NA,NA,NA,NA,,,79,NA
73,2-s2.0-34547789901,55,55,"James P.J., Heath P., Unwin M.J.",7402640815;18437316400;56229278800;,"The effects of season, temperature and initial gonad condition on roe enhancement of the sea urchin Evechinus chloroticus",2007,Aquaculture,10.1016/j.aquaculture.2007.03.011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547789901&doi=10.1016%2fj.aquaculture.2007.03.011&partnerID=40&md5=d7aea07e104aff955eed0bfea4148611,"A series of 10-week experiments were repeated during the austral autumn, winter, spring and summer to investigate the seasonal effects, independent of seasonal temperature variation, on roe development (enhancement) of Evechinus chloroticus over a 12-month period and whether this differed among urchins with different initial gonad index (GI) values. E. chloroticus collected from wild populations with high and low initial GI values were caught and held in either ambient or constant (∼ 14.7 °C) seawater temperatures. The study has shown that, given a suitable roe enhancement diet, it is possible to significantly increase the GI of urchins throughout the year and that a seasonal effect on both the final GI and increase in GI, is primarily caused by seasonal variation in temperature. There are also significant effects from other factors, such as the initial condition of the animals prior to the trial and the reproductive stage of the urchins, but these are not as significant as the effects of temperature. The results indicate that it would be possible to increase the productivity of sea urchins by capturing them in cooler water and enhancing them at a site with relatively warmer water. The initial condition (GI) of the urchins plays an important role in gonad production with animals taken in low initial GI condition producing significantly larger increases in GI throughout each of the four seasons, than those with a high initial GI value. The urchins from the two populations developed through the stages of the reproductive cycle at a similar rate despite different final GI values and rates of increase in GI in both the temperature and population treatments, indicating that the differences in gonad production are related to environmental effects rather than the reproductive stage of the urchins. The exception to this occurred in the autumn samples where lower GI values and increase in GI were found during this season compared to in other seasons for the constant temperature treatment. There is an overabundance of low GI urchins in the coastal waters of New Zealand and these animals are relatively easily found and fished on snorkel compared to high GI animals for which fishing pressure is much higher. It would appear to be more economic to fish and enhance low GI animals in New Zealand due to their relative abundance, ease of access and higher productivity during enhancement. © 2007 Elsevier B.V. All rights reserved.",Article,Scopus,0.537769545,NA,NA,NA,NA,NA,,,56,NA
69,2-s2.0-34248593057,82,82,"Sherman B., Todd C.R., Koehn J.D., Ryan T.",7103246871;7102091043;7004466592;9437441900;,"Modelling the impact and potential mitigation of cold water pollution on Murray cod populations downstream of Hume Dam, Australia",2007,River Research and Applications,10.1002/rra.994,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248593057&doi=10.1002%2frra.994&partnerID=40&md5=8e89db2b2c8c0f467f55b1970322fe19,"A one-dimensional hydrodynamic reservoir model is coupled with a stochastic fish population model to examine the impacts of cold water pollution (CWP) on the Australian freshwater fish, Murray cod, downstream of Hume Dam, Australia. Mitigation of CWP through the introduction of selective withdrawal capabilities to access near-surface water is predicted to increase discharge temperatures during the crucial spring-early summer post-spawning period by 4-6°C for normal operating conditions, that is, a full reservoir in early spring. No improvement in discharge temperature was predicted for drought conditions characterized by relatively low storage levels in early spring. The predicted temperature increase using selective withdrawal increased the predicted average minimum female population abundance by 30-300% depending on the assumed spawning behaviour. Increased discharge temperatures appear to be achievable and are expected to reduce the stress currently impacting Murray cod populations due to CWP during crucial post-spawning periods. This provides evidence that mitigation of this problem may assist in rehabilitating Murray cod populations in the Murray River downstream of Hume Dam. Copyright © 2007 John Wiley & Sons, Ltd.",Article,Scopus,0.536065822,NA,NA,NA,NA,NA,,,83,NA
1,2-s2.0-0027870871,127,127,Costello M.J.,26643269600;,"Biogeography of alien amphipods occurring in Ireland, and interactions with native species",1993,Crustaceana,10.1163/156854093X00720,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027870871&doi=10.1163%2f156854093X00720&partnerID=40&md5=328b983e491b5a914b3b875a544ef7da,"Five alien species of amphipod Crustacea have arrived in Ireland this century. The terrestrial Arcitalitrus dorrieni (originally Australasian) and freshwater Crangonyx pseudogracilis (North American) were probably accidentally introduced with garden and garden-pond plants respectively. They had arrived in 1936 and 1969 (respectively), but have had very limited expansion of their ranges since then. The marine Corophium sextonae (originally from New Zealand) arrived by 1982, probably by natural means, from SW Britain. The freshwater Gammarus pulex was deliberately introduced from Britain in the 1950s to enhance fisheries. G. tigrinus was probably introduced accidentally from North America by ships during World War I. These species are replacing the native G. duebenii celticus and G. lacustris, perhaps through a combination of interspecific and intraspecific predation, and greater population growth in certain biotopes. Despite its former abundance and ubiquity in Ireland, the long-term survival of G.d. celticus (a subspecies rare outside Ireland) appears threatened. The only other freshwater amphipod in Ireland, the subterranean Niphargus kochianus irlandicus is unique to Ireland, but too little is known of its biology and ecology to assess its status. -from Author",Article,Scopus,0.532547564,NA,NA,NA,NA,NA,,,128,NA
70,2-s2.0-34249929831,11,11,"Carleton J.H., Hamner W.M.",7006703653;6603682154;,"The hyperbenthic plankton community: Composition, distribution, and abundance in a coral reef lagoon",2007,Marine Ecology Progress Series,10.3354/meps336077,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249929831&doi=10.3354%2fmeps336077&partnerID=40&md5=fa01681b01773af57e66cd5f4dcdd55a,"Seasonal and diel variations in community structure and abundance of the lagoon hyperbenthic community were examined at Davies Reef, Great Barrier Reef. The lagoon floor community differed from that in the overlying water, it was faunistically more uniform, and it was assembled into statistically distinct seasonal and diel groupings. The lagoon floor community was characterized by reef-associated mysids, gammarids, calanoids, ostracods, harpacticoids, cyclopoids, nematodes, caprellids, and cumaceans. The community was most distinctive in October. The water column community had greater diel than seasonal variability. The nocturnal water column community was characterized by decapod larvae, zoea, larvaceans, fish larvae, gastropod larvae, and nauplii, but was dominated numerically by calanoid copepods (&gt;60%). Catches on the lagoon floor ranged from 750 to 3330 ind. m-3, with peak abundance in October, while water column catches were lower (25 to 2500 ind. m -3), with peak nocturnal abundance in February. Most species in the hyperbenthic community do not migrate into the water column at night, but instead remain concentrated near the lagoon floor. Only the mysid Anisomysis laticauda, the copepod Acartia australis, and the ostracod Cypridina sp. A were consistently captured on the lagoon floor by day and in surface waters at night. The lagoon hyperbenthic community probably contributes to coral reef ecosystems through the remineralization of organic detritus. Given the high abundance of relatively large individuals, the contribution of the resident, lagoon floor community to coral reef ecosystems must be substantial. © Inter-Research 2007.",Article,Scopus,0.530038417,0,NA,NA,10,NA,0,10,12,NA
