,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_std_mod,Timespan_std_mod,Scopus_index,Present_in_training_docs
37,2-s2.0-84890003616,49,49,"Lyons W.B., Laybourn-Parry J., Welch K.A., Priscu J.C.",7103100591;7005161806;7201515319;7006823846;,Antarctic lake systems and climate change,2006,Trends in Antarctic Terrestrial and Limnetic Ecosystems: Antarctica as a Global Indicator,10.1007/1-4020-5277-4_13,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890003616&doi=10.1007%2f1-4020-5277-4_13&partnerID=40&md5=abb9c17d998df5265e970dc91d2cac63,"Approximately 98% of the Antarctic continent is currently ice-covered and, except for subglacial lakes (Priscu and Christner 2004), possesses no liquid water environments. In contrast, the other 2% contains an extraordinary array of aquatic environments including ice-covered freshwater and saline lakes and ephemeral streams. Lakes are found mostly in coastal, ice marginal regions in the Antarctic (Doran et al. 1994). Because of the great differences in mean-annual temperature related to the locations of these aquatic systems (Fig. 1), the temporal extent of ice covers on the lakes varies greatly. There are lakes that are ice-covered for part of each year, while there are perennially ice-covered systems in the dry valleys region of Southern Victoria Land where only 'moats' (ie ice-free littoral zones) form during the warmest summers. Because ice cover greatly influences both the physical and biological processes occurring within lakes, the extent and thickness of ice cover is an extremely important parameter in the biogeochemistry of Antarctic lakes (Wharton et al. 1993, Fritsen and Priscu 1999). Paleolimnological investigations demonstrate that climate variations have greatly impacted the extent of ice cover, in addition to the overall hydrology of Antarctic lakes throughout the Holocene back into the Last Glacial Maximum (LGM) (Wilson 1964, Bird et al. 1991, Bjorck et al. 1996, Fulford-Smith and Sikes 1996, Gore et al. 1996, Lyons et al. 1998b, Hendy 2000). Much of the paleolimnological work from Antarctic lakes has recently been summarized by Hodgson et al. (2004) and Doran et al. (2004) and will not be repeated here. Some of the earlier work on Antarctic lakes illustrated its value in delineating changes in the hydrologic response to climate (Wilson 1964). The integration of paleolimnological data with more recent observations has provided important insights into how these lakes respond to climate change (eg Gibson and Burton 1996, allied with the work of Roberts et al. 2001 in the Vestfold Hills and Poreda et al. 2004, allied with Hendy 2000 in Taylor Valley, Victoria Land). Understanding the impact of climate on the hydrologic balance of Antarctic lakes, and in turn, the influence of hydrologic changes on the overall ecology of these systems is a major challenge to Antarctic limnologists. This will be especially true in the future period of anthropogenically-induced climate change. Kejna (2003) has recently reviewed the air temperature records from 34 stations around the Antarctic continent. The data span from 1958-2000 for 21 stations and for 1981-2000 for all the stations. In general, warming has occurred on the Antarctic Peninsula and in interior West Antarctica, with Faraday Station, on the west coast of the Peninsula having increased at a rate of 0.67°C per decade over the period 1958- 2000. Many of the coastal stations in East Antarctica also demonstrated an increase in temperature over the longer time interval. However, since 1981, many regions of the continent, especially in East Antarctica, have shown a cooling. For example, Casey shows a 0.82°C per decade decrease (Kejna 2003). There has also been a weakening of the warming rate on the Peninsula during the last 20 years. Because Antarctic lakes are so sensitive to both increases and decreases in temperature (ie Wilson 1964, Gibson and Barton 1996, Foreman et al. 2004), the direct monitoring of Antarctic lakes provides an excellent sentinel of climate change, especially as climate impacts the local hydrologic cycle. Climate variation and change are not the only factors affecting Antarctic lakes. The activities of mammal and bird populations also exert considerable influence on the physical, chemical and biological evolution of many Antarctic limnetic systems. Human activities can also be important in certain situations. For example, Heywood Lake, on Signy Island, has undergone eutrophication in the last 30 years because of input of nutrients from an expanding fur seal population within the catchment (Butler 1999). This has led to increased microbial abundance and changes in the structure of the ecosystem, with phytoplankton taxa more typical of polluted waters, as opposed to the more oligotrophic waters that existed in the 1970s and early 1980s (Butler 1999) before the fur seal population explosion. Eutrophication has led to longer periods of lake anoxia during winter thermal stratification and changes in seasonal biological patterns within the lake. Recent work in the Larsemann Hills has demonstrated that lakes impacted by human activities such as grey water and human waste discharge and even rock crushing by tracked vehicles have enhanced nutrient and total dissolved solid loads (Kaup and Burgess 2002). A comparison of human impacted catchments with catchments with little direct human activity indicates that the levels of dissolved nitrogen compounds were generally much higher in the human-influenced catchments. Salinities were also up to an order of magnitude higher in the human impacted catchments (Kaup and Burgess 2002). Monitoring the response of lake dynamics to changing climate has long been recognized as an important task (Wilson 1981). The linkage between changing climate and lake dynamics becomes even more complicated in lakes that are influenced by direct human impacts. Most investigations of Antarctic lakes have been conducted over limited time periods (1-3 years). Although these short-term studies have been extremely important in establishing base-line conditions, determining the taxa that are present, and understanding biogeochemical processes in the lakes, they are not conducive to establishing long-term limnological trends. Our paper focuses on studies resulting in long-term data comparisons that have produced information about biological and/or physical and chemical trends thought to be driven by changing climatic parameters. This focus greatly limits the resources available to compare long-term trends that do exist and historic information on Antarctic limnology because it eliminates numerous one-time studies of specific limnetic systems in various parts of the continent. (We differentiate between longterm and historic data by defining 'long-term' as relatively continuous records through time and 'historic' as data collected with time gaps between collections). In addition, this paper will not address trends in the epishelf lakes that exist on the continent especially in the Bunger Hills and Schirmacher Oasis regions (Bormann and Fritzsche 1995, Doran et al. 2000, Gibson and Andersen 2002). For information on epishelf lakes, see Gibson et al. this volume. Because of the important differences in the climate regimes within the Antarctic, we have separated our discussion into geographic regimes that have been used previously (Convey 2001). © 2006 Springer.",Book Chapter,Scopus,0.583347875,NA,NA,NA,NA,NA,,,50,NA
1,2-s2.0-0000279049,35,35,"Oliver J.S., Slattery P.N.",7401628538;7004922889;,"Effects of crustacean predators on species composition and population structure of soft-bodied infauna from mcmurdo sound, antarctica",1985,Ophelia,10.1080/00785326.1985.10429725,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000279049&doi=10.1080%2f00785326.1985.10429725&partnerID=40&md5=39258fb5b841c498d145d36b27e21067,"A tanaid crustacean (Nototanais), and especially a phoxocephalid amphipod (Heterophoxus), regulate the species composition and population-sizc structure of soft-bodicd infauna (primarily polychaete worms) by preying on small species and small individuals of large species. Small individuals of soft- bodied infauna are rare in this dense infaunal assemblage (over 100000/m2) from Antarctica. The evidence for the regulatory role of the peracarid crustaceans comes from gut contents; from laboratory experiments where the crustaceans consume spionid larvae or juveniles and small polychaete species; from field experiments where the abundances of crustaceans and small polychaetes are negatively correlated after the colonization of defaunated sediments; from exploring the role of depth refuges in the sediment; and from community patterns along a gradient in water depth where crustacean abundance is negatively correlated with the abundance of small species and small individuals of large polychaete species. Because most of the soft-bodied species have a size refuge from crustaceans, the dense assemblage is dominated by large and relatively long-lived forms. The persistence of the dense infaunal assemblage undoubtedly is related to the absence of groveling or disruptive bottom-feeding fishes and mammals in Antarctica. © 1985 Taylor &amp; Francis Group, LLC.",Article,Scopus,0.583333343,NA,NA,NA,NA,NA,,,36,NA
19,2-s2.0-3943082808,5,5,"Southwell C., De La Mare B., Borchers D., Burt L.",6701777858;7801344151;6701580345;8747206800;,Shipboard line transect surveys of crabeater seal abundance in the pack-ice off east Antarctica: Evaluation of assumptions,2004,Marine Mammal Science,10.1111/j.1748-7692.2004.tb01182.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3943082808&doi=10.1111%2fj.1748-7692.2004.tb01182.x&partnerID=40&md5=b8a98bcbe028257b9fe823a08bc9c7bf,"We examine the extent to which the assumptions underlying line transect sampling are satisfied in shipboard surveys of crabeater seals (Lobodon carcinophaga) hauled out on the Antarctic pack-ice. Measurement of the perpendicular distance of seal groups from the ship with an electronic inclinometer fitted to a rifle stock was unbiased. Crabeater seals showed little movement in response to the approaching ship. Movement away from the ship by seals close to the ship's track was partially responsible for a relative lack of sightings close to the transect-line, but otherwise had little effect on the sighting histogram. Minor deviations from the transect direction to avoid running over seals violated the assumption of uniform distribution of groups, and contributed to a relative lack in sightings close to (<40 m) the transect-line. We estimate that 5%-10% of seal groups close to the transect-line were not sighted by bridge observers prior to passing abeam of the ship, but most of these missed groups were likely to have been sighted some distance behind-abeam. Shipboard transects provided a biased sample of four environmental features known to be related to crabeater seal abundance because of logistical difficulties in the ship traversing along straight transects through thick ice. Calculation of transect length L from successive GPS locations was mildly sensitive to the frequency of locations. We provide analytical recommendations to reduce or eliminate the effect of assumption violation when present and hence minimize bias in abundance estimation.",Review,Scopus,0.579635476,0,NA,NA,5,NA,0,5,6,NA
15,2-s2.0-34249656781,36,36,"Proffitt K.M., Garrott R.A., Rotella J.J., Siniff D.B., Testa J.W.",15760711100;7003834486;6603709395;7003874433;7102525627;,Exploring linkages between abiotic oceanographic processes and a top-trophic predator in an Antarctic ecosystem,2007,Ecosystems,10.1007/s10021-006-9003-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249656781&doi=10.1007%2fs10021-006-9003-x&partnerID=40&md5=985a4777d62bf62cdd430c9447491a11,"Climatic variation affects the physical and biological components of ecosystems, and global-climate models predict enhanced sensitivity in polar regions, raising concern for Antarctic animal populations that may show direct responses to changes in sea-ice distribution and extent, or indirect responses to changes in prey distribution and abundance. Here, we show that over a 30-year period in the Ross Sea, average weaning masses of Weddell seals, Leptonychotes weddellii, varied strongly among years and were correlated to large-scale climatic and oceanographic variations. Foraging success of pregnant seals (reflected by weaning mass the following pupping season) increased during summers characterized by reduced sea-ice cover and positive phases of the southern oscillation. These results demonstrate a correlation between environmental variation and an important life history characteristic (weaning mass) of an Antarctic marine mammal. Understanding the mechanisms that link climatic variation and animal life history characteristics will contribute to understanding both population dynamics and global climatic processes. For the world's most southerly distributed mammal species, the projected trend of increasing global climate change raises concern because increasing sea-ice trends in the Ross Sea sector of Antarctica will likely reduce populations due to reduced access to prey as expressed through declines in body condition and reproductive performance. © 2007 Springer Science+Business Media, LLC.",Article,Scopus,0.576027583,NA,NA,NA,NA,NA,,,37,NA
17,2-s2.0-36849007105,20,20,"Murphy E.J., Trathan P.N., Watkins J.L., Reid K., Meredith M.P., Forcada J., Thorpe S.E., Johnston N.M., Rothery P.",7401684007;7003343692;7402110195;7202780677;7103271119;7004397268;55598141500;7102687133;36952564400;,Climatically driven fluctuations in Southern Ocean ecosystems,2007,Proceedings of the Royal Society B: Biological Sciences,10.1098/rspb.2007.1180,https://www.scopus.com/inward/record.uri?eid=2-s2.0-36849007105&doi=10.1098%2frspb.2007.1180&partnerID=40&md5=0f52853402609d35b22653e2a2857c5f,"Determining how climate fluctuations affect ocean ecosystems requires an understanding of how biological and physical processes interact across a wide range of scales. Here we examine the role of physical and biological processes in generating fluctuations in the ecosystem around South Georgia in the South Atlantic sector of the Southern Ocean. Anomalies in sea surface temperature (SST) in the South Pacific sector of the Southern Ocean have previously been shown to be generated through atmospheric teleconnections with El Niño Southern Oscillation (ENSO)-related processes. These SST anomalies are propagated via the Antarctic Circumpolar Current into the South Atlantic (on time scales of more than 1 year), where ENSO and Southern Annular Mode-related atmospheric processes have a direct influence on short (less than six months) time scales. We find that across the South Atlantic sector, these changes in SST, and related fluctuations in winter sea ice extent, affect the recruitment and dispersal of Antarctic krill. This oceanographically driven variation in krill population dynamics and abundance in turn affects the breeding success of seabird and marine mammal predators that depend on krill as food. Such propagating anomalies, mediated through physical and trophic interactions, are likely to be an important component of variation in ocean ecosystems and affect responses to longer term change. Population models derived on the basis of these oceanic fluctuations indicate that plausible rates of regional warming of 1°C over the next 100 years could lead to more than a 95% reduction in the biomass and abundance of krill across the Scotia Sea by the end of the century. © 2007 The Royal Society.",Article,Scopus,0.568473559,0,NA,NA,15,NA,0,15,21,NA
38,2-s2.0-84897612658,18,18,"Jaquemet S., Ternon J.F., Kaehler S., Thiebot J.B., Dyer B., Bemanaja E., Marteau C., Le Corre M.",6508312444;6603186931;7004262046;35199127600;7006602012;36086051100;56734299900;7003495178;,Contrasted structuring effects of mesoscale features on the seabird community in the Mozambique Channel,2014,Deep-Sea Research Part II: Topical Studies in Oceanography,10.1016/j.dsr2.2013.10.027,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897612658&doi=10.1016%2fj.dsr2.2013.10.027&partnerID=40&md5=8952485b279db2d8cf94e86a25e32f5c,"The Mozambique Channel (western Indian Ocean) is a dynamic environment characterised by strong mesoscale features, which influence all biological components of the pelagic ecosystem. We investigated the distribution, abundance and feeding behaviour of seabirds in the Mozambique Channel in relation to physical and biological environmental variables, with a specific interest in mesoscale features. Seabird censuses were conducted in summer and winter during 7 cruises in the southern and northern Mozambique Channel. Tropical species accounted for 49% of the 37 species identified and 97% of the individuals, and species from the sub-Antarctic region constituted 30% of the identifications. The typically tropical sooty tern (Onychoprion fuscata) was the dominant species during all cruises, and overall accounted for 74% of the species observations and 85% of counted birds. Outputs of Generalised Linear Models at the scale of the Mozambique Channel suggested that higher densities of flying and feeding birds occurred in areas with lower sea surface temperatures and lower surface chlorophyll a concentrations. Most of the flocks of feeding birds did not associate with surface schools of fish or marine mammals, but when they did, these flocks were larger, especially when associated with tuna. While tropical species seemed to favour cyclonic eddies, frontal and divergence zones, non-tropical species were more frequently recorded over shelf waters. Sooty terns foraged preferentially in cyclonic eddies where zooplankton, micronekton and tuna schools were abundant. Among other major tropical species, frigatebirds (Fregata spp.) predominated in frontal zones between eddies, where tuna schools also frequently occurred and where geostrophic currents were the strongest. Red-footed boobies (Sula sula) concentrated in divergence zones characterised by low sea level anomalies, low geostrophic currents, and high zooplankton biomass close to the surface. Our results highlight the importance of mescoscale features in structuring the tropical seabird community in the Mozambique Channel, in addition to segregating tropical and non-tropical species. The mechanisms underlying the segregation of tropical seabirds seem to partially differ from that of other tropical regions, and this may be a consequence of the strong local mesoscale activity, affecting prey size and availability schemes. Beyond characterising the foraging habitats of the seabird community of the Mozambique Channel, this study highlights the importance of this region as a hot spot for seabirds; especially the southern part, where several endangered sub-Antarctic species over-winter. © 2013 Elsevier Ltd.",Article,Scopus,0.566237441,0,NA,NA,15,NA,0,15,19,NA
45,2-s2.0-84956826684,22,22,Santora J.A.,25924030000;,Environmental determinants of top predator distribution within the dynamic winter pack ice zone of the northern Antarctic Peninsula,2014,Polar Biology,10.1007/s00300-014-1502-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956826684&doi=10.1007%2fs00300-014-1502-1&partnerID=40&md5=bc154d933ac960422f1bd4504231d5f0,"Global warming is predicted to reduce the amount of sea ice concentration in polar environments, thus presenting profound changes for populations of seabirds and marine mammals dependent on sea ice. Using data from a shipboard survey during August 2012, I test the hypothesis that relative abundance of seabird and marine mammals reflects environmental variability associated with the dynamic pack ice zone. Using environmental data and observations of sea ice concentration, I quantified an environmental gradient that describes the spatial organization of the dynamic pack ice zone. The relationship of top predators to this environmental gradient revealed three important aspects: (1) an open water and pack ice community is present with some top predator species exhibiting higher abundance associated with moderate sea ice concentration (40–60 %) as opposed to the pack ice edge (10 %), (2) Antarctic fur seals (Arctocephalus gazella) were the most abundant pinniped and they were observed resting on ice floes and foraging within leads and polynyas, and (3) for the most abundant species, spatial regression models indicate that latitude and sea ice concentration (a principal north/south gradient) are the most important environmental determinants. Winter ocean conditions may strongly influence population dynamics of top predators; therefore, information regarding their habitat use during winter is needed for understanding ecosystem dynamics. © 2014, Springer-Verlag Berlin Heidelberg.",Article,Scopus,0.550685256,0,NA,NA,15,NA,0,15,23,NA
29,2-s2.0-80255132115,16,16,"Santora J.A., Reiss C.S.",25924030000;7101708474;,Geospatial variability of krill and top predators within an Antarctic submarine canyon system,2011,Marine Biology,10.1007/s00227-011-1753-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80255132115&doi=10.1007%2fs00227-011-1753-0&partnerID=40&md5=ac13ece537c902e1372de2b1db4ab8da,"The spatial distribution patterns of krill, seabirds (penguin, petrel and albatross), fur seals and baleen whales were mapped in nearshore waters (<50 km from land) to investigate their habitat selection within two adjacent submarine canyons near Livingston Island, Antarctica. Three shipboard surveys were conducted (February 2005-2007), and an echosounder was used to measure the distribution and abundance of krill while simultaneously conducting visual surveys to map seabird and marine mammals. Using a multispecies approach, we test the hypothesis that spatial organization of krill and top predators co-vary according to fine-scale changes in bathymetry in the nearshore marine environment. GAMs are used to examine the effect of sea depth, slope and distance to isobaths on the spatial distribution and abundance of krill and predators. Spatial distribution patterns of krill and predators relate to fine-scale (1-10 km) changes in bathymetry and exhibit cross-shelf gradients in abundance. Krill were concentrated along the shelf-break and abundant within both submarine canyons. Predators exhibited different preferences for locations within the submarine canyon system that relates to their foraging behavior. Penguins concentrated closer to shore and within the head of the east submarine canyon immediately adjacent to a breeding colony. Whales were also concentrated over the head of the east canyon (overlapping with penguins), whereas albatrosses and fur seals were concentrated in the west canyon. Fur seals also showed preference for steep slopes and were concentrated along the shelf-break. Petrels exhibited peaks in abundance throughout both submarine canyons. Owing to their orientation, size and proximity to the coastline, submarine canyons provide important habitat heterogeneity for krill and a variety of predators. This study highlights the multispecies approach for studying spatial ecology of top predators and krill and has implications for marine spatial management of the Scotia Sea. © 2011 Springer-Verlag.",Article,Scopus,0.540603843,1,NA,NA,15,NA,1,10,17,NA
27,2-s2.0-79958002368,24,24,"Marrari M., Daly K.L., Timonin A., Semenova T.",15069474100;7102602207;7004592615;7102355111;,"The zooplankton of Marguerite Bay, western Antarctic Peninsula-Part II: Vertical distributions and habitat partitioning",2011,Deep-Sea Research Part II: Topical Studies in Oceanography,10.1016/j.dsr2.2010.12.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958002368&doi=10.1016%2fj.dsr2.2010.12.006&partnerID=40&md5=d6fce05a506175d85e34c9bae7bd872e,"The vertical distribution patterns of the dominant zooplankton in the vicinity of Marguerite Bay on the west side of the Antarctic Peninsula were studied during austral fall of 2001 and 2002, using net and concurrent environmental data. Vertical distributions of zooplankton usually were similar to those reported for other Antarctic regions. Maximum abundances of the copepods Ctenocalanus spp. and Calanus propinquus, the euphausiids Euphausia superba, Euphausia crystallorophias, and Thysanoessa macrura, and appendicularians primarily occurred in shallow Antarctic Surface Water (<100. m) or the upper pycnocline. The copepod, Oncaea spp., mysids, and ostracods had the deepest distributions (>250. m), in warmer modified Circumpolar Deep Water. Other dominant copepods (. Calanoides acutus, Metridia gerlachei, Oithona spp., Paraeuchaeta spp., and Rhincalanus gigas), pteropods, and chaetognaths had depths of maximum abundance within the pycnocline or in deeper warmer waters. Overlapping depth distributions suggest that E. superba would have the highest prey encounter rates with M. gerlachei, Ctenocalanus spp., C. propinquus, and Oithona spp. during fall, although most of the copepod community was deeper than the euphausiid community. Even though the three euphausiid species occupied similar depth ranges on average, at any given location E. superba, E. crystallorophias, and T. macrura depths of maximum abundance often did not overlap, suggesting vertical habitat partitioning behavior. The vertical patterns of copepods, euphausiids, amphipods, and mysids did not have a consistent association with the distributions of pigments, temperature, salinity, or density. Instead, the observed vertical distributions are mainly attributed to different behaviors, including seasonal vertical migration to deeper water for overwintering (i.e., C. acutus, R. gigas, ostracods, chaetognaths, pteropods) and vertical habitat partitioning to reduce competition (i.e., euphausiids). Migration into deep water and aggregation behavior (i.e., euphausiids) also reduce the risk of predation. © 2010 Elsevier Ltd.",Article,Scopus,0.476441228,NA,NA,NA,NA,NA,,,25,NA
43,2-s2.0-84941996282,45,45,"Arrigo K.R., Van Dijken G.L., Strong A.L.",7004155828;6506169205;56583656500;,Environmental controls of marine productivity hot spots around Antarctica,2015,Journal of Geophysical Research: Oceans,10.1002/2015JC010888,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941996282&doi=10.1002%2f2015JC010888&partnerID=40&md5=f1c79b2739eabc0d39654f1d1e583587,"Antarctic coastal polynyas are biologically rich ecosystems that support large populations of mammals and birds and are globally significant sinks of atmospheric carbon dioxide. To support local phytoplankton blooms, these highly productive ecosystems require a large input of iron (Fe), the sources of which are poorly known. Here we assess the relative importance of six different environmental factors in controlling the amount of phytoplankton biomass and rates of net primary production (NPP) in 46 coastal polynyas around Antarctica. Data presented here suggest that melting ice shelves are a primary supplier of Fe to coastal polynyas, with basal melt rates explaining 59% of the between-polynya variance in mean chlorophyll a (Chl a) concentration. In a multiple regression analysis, which explained 78% of the variance in chlorophyll a (Chl a) between polynyas, basal melt rate explained twice as much of the variance as the next most important variable. Fe upwelled from sediments, which is partly controlled by continental shelf width, was also important in some polynyas. Of secondary importance to phytoplankton abundance and NPP were sea surface temperature and polynya size. Surprisingly, differences in light availability and the length of the open water season explained little or none of the variance in either Chl a or NPP between polynyas. If the productivity of coastal polynyas is indeed sensitive to the release of Fe from melting ice shelves, future changes in ice shelf melt rates could dramatically influence Antarctic coastal ecosystems and the ability of continental shelf waters to sequester atmospheric carbon dioxide. © 2015. American Geophysical Union. All Rights Reserved.",Article,Scopus,0.414980578,NA,NA,NA,NA,NA,,,46,NA
11,2-s2.0-20344397713,50,50,"Rupprecht C.E., Hanlon C.A., Slate D.",17435707700;7102714836;12760940600;,Oral vaccination of wildlife against rabies: Opportunities and challenges in prevention and control,2005,Developments in Biologicals,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-20344397713&partnerID=40&md5=0adcd3e39cb41f9947ddfad7bec45286,"Rabies is an acute, progressive, fatal encephalitis caused by viruses in the Family Rhabdoviridae, Genus Lyssavirus. Rabies virus is the representative member of the group. Warm-blooded vertebrates are susceptible to experimental infection, but major primary hosts for disease perpetuation encompass bats and mammalian carnivores. The dog is the global reservoir, and important wild carnivores include foxes, raccoons, skunks, and mongoose, among others. Traditionally, reliance upon long-term, widespread, government-supported programmes aimed at population reduction of animals at risk has been unsuccessful as the sole means of rabies control, based in part upon economical, ecological and ethical grounds. In contrast, immunization of domestic dogs with traditional veterinary vaccines by the parenteral route led to the virtual extinction of canine-transmitted rabies in developed countries. Taken from this basic concept of applied herd immunity, the idea of wildlife vaccination was conceived during the 1960s, and modified-live rabies viruses were used for the experimental oral vaccination of carnivores by the 1970s. The development of safe and effective rabies virus vaccines applied in attractive baits resulted in the first field trials in Switzerland in 1978. Thereafter, technical improvements occurred in vaccine quality and production, including the design of recombinant viruses, as well as in the ease of mass distribution of millions of edible baits over large geographical areas. Over the past few decades, extensive oral vaccination programmes focusing upon the red fox, using hand and aerial distribution of vaccine-laden baits, have resulted in the virtual disappearance of rabies in Western Europe. The same dramatic observation held true for southern Ontario. During the 1990s in the United States, oral vaccination programmes concentrated upon raccoons, grey foxes, and coyotes, with similar success. For example, raccoon rabies has not spread west of the current focus in the eastern states, grey fox rabies is contained in west central Texas, and no recent cases of rabies have been reported from coyotes away from the Mexican border for several years. Despite the progress observed and the absence of substantive adverse environmental or health effects, oral vaccination is not a panacea, and should be viewed as an important adjunct to traditional prevention and control techniques in human and veterinary medicine. Local outbreak suppression of rabies among free-ranging wildlife is documented, and regional elimination of particular virus variants among specific, targeted carnivore hosts is demonstrable, but true disease eradication is not achievable at the present time by current techniques. For example, no practical vaccination methods have been designed for bats. Although lyssaviruses appear in relative compartmentalization between the Chiroptera and Carnivora, major spillover events have been detected from bats to carnivores, and phylogenetic analyses suggest a historical basis for extant viral origins due to interactions between these taxa. Thus, bio-political considerations aside, the possibility for pathogen emergence resulting from transmission by rabid bats with subsequent perpetuation among other animals cannot be discounted easily on any continent, with the possible exception of Antarctica. Clearly, given their biodiversity, distribution, and abundance, novel methods would be necessary to consider meaningful control of rabies in these unique volant mammals. Newer approaches in biotechnology may be envisaged some day for eventual extension to bats, as well as more widespread application to global canine rabies remediation in developing countries.",Conference Paper,Scopus,0.387906995,NA,NA,NA,NA,NA,,,51,NA
