"","EID","X__1","Unnamed: 0","Authors","Author(s) ID","Title","Year","Source title","DOI","Link","Abstract","Document Type","Source","p","Relevance_std","Relevance_ranked","X__2","Timespan_std","Timespan_ranked","Scopus_index","Present_in_training_docs"
"45","2-s2.0-84907373641",6,6,"Novaes J.L.C., Moreira S.I.L., Freire C.E.C., Sousa M.M.O., Costa R.S.","16053040100;56367113400;56367695600;56367705800;56151683600;","Fish assemblage in a semi-arid Neotropical reservoir: Composition, structure and patterns of diversity and abundance [Assembleia de peixes de um reservatório no semiárido Neotropical: Composição, estrutura e padrões de diversidade e abundância]",2014,"Brazilian Journal of Biology","10.1590/1519-6984.14712","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907373641&doi=10.1590%2f1519-6984.14712&partnerID=40&md5=6b55acaee7394d0a44aebbc6980bf2f1","The aim of this study was to analyse the composition, structure and spatial and temporal patterns of diversity and abundance of the ichthyofauna of the Santa Cruz Reservoir in semi-arid Brazil. Data were collected quarterly at eight sampling locations on the reservoir between February 2010 and November 2011 using gillnets from 12-to 70-mm mesh that were left in the water for 12h00min during the night. We evaluated the composition, structure and assemblage descriptors (Shannon-Wiener diversity index and equitability, respectively) and catch per unit effort by the number (CPUEn) and biomass (CPUEb) of the ichthyofauna. The 6,047 individuals (399,211.6 g) captured represented three orders, ten families and 20 species, of which four belonged to introduced species. The family Characidae was the most abundant with a total of 2,772 (45.8%) individuals captured. The species-abundance curve fit the log-normal model. In the spatial analysis of diversity, there were significant differences between sampling sites in the lacustrine and fluvial regions, and the highest values were found in the lacustrine region. In the temporal analysis of diversity, significant differences were also observed between the rainy and dry seasons, and the higher values were found during the dry season. Equitability followed the same spatiotemporal pattern as diversity. The Spearman correlation was significantly negative between diversity and rainfall. A cluster analysis spatially separated the ichthyofauna into two groups: one group formed by sampling sites in the fluvial region and another group formed by the remainder of the points in the lacustrine region. Both the CPUEn and CPUEb values were higher at point 8 (fluvial region) and during the rainy season. A two-way ANOVA showed that the CPUEn and CPUEb values were spatially and temporally significant. We conclude that the spatial and temporal trends of diversity in the Santa Cruz reservoir differ from those of other Brazilian reservoirs but that the fish community composition and spatiotemporal patterns of abundance were similar.","Article","Scopus",0.571525289634504,1,NA,NA,5,NA,7,NA
"46","2-s2.0-84910094380",56,56,"Zurano J.P., Ojeda D.S., Bidau C.J., Molina W.F., Ledesma M.A., Martinez P.A.","55855344800;57198006945;6701367578;6602902653;24490656800;36165843700;","A comparison of heterochromatic regions in three species of neotropical canids",2015,"Zoologischer Anzeiger","10.1016/j.jcz.2014.07.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910094380&doi=10.1016%2fj.jcz.2014.07.004&partnerID=40&md5=623c6fe409e655f6825bb8af8e27c4c3","Repetitive DNA varies in nature and abundance, and has had an important role in genome evolution of higher eukaryotes. In the present study we analyzed the dynamics of heterochromatic regions and telomeric sequences in three endemic South American canid species, Chrysocyon brachyurus, Lycalopex gymnocercus, and two subspecies of Cerdocyon thous by means of C-banding and fluorescence in situ hybridization (FISH) with telomeric probes. The three species revealed different banding patterns evidencing amplifications of centromeric heterochromatic and telomeric regions co-localized with telomeric sequences in L. gymnocercus and C. thous, and the presence of a heterochromatic terminal block in the Y chromosome of C. brachyurus. Additionally, an unusual heteromorphism of chromosome pair 1 was observed in the subspecies Cerdocyon thous entrerrianus. Our work emphasizes the importance of cytogenetic studies at the population level comprising the largest possible area of the geographic distribution of the species. © 2014 Elsevier GmbH.","Article","Scopus",0.407256225586058,NA,NA,NA,NA,NA,57,NA
"47","2-s2.0-84913555965",40,40,"Winemiller K.O., Montaña C.G., Roelke D.L., Cotner J.B., Montoya J.V., Sanchez L., Castillo M.M., Layman C.A.","7003495043;24759211300;6602171676;6701321646;7101654821;57196702290;7202200847;6601999841;","Pulsing hydrology determines top-down control of basal resources in a tropical river-floodplain ecosystem",2014,"Ecological Monographs","10.1890/13-1822.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84913555965&doi=10.1890%2f13-1822.1&partnerID=40&md5=e5601a3042315f2a3e277a465b40a03e","Variable hydrology of rivers strongly affects biophysical factors that influence primary production and population densities, thereby affecting the relative influence of bottom-up and top-down processes in trophic networks. Many tropical floodplain rivers have sustained seasonal flood pulses driven by precipitation patterns of the Intertropical Convergence Zone. These changes in flow alter concentrations of dissolved nutrients, aquatic primary productivity, and per-unit-area densities of aquatic organisms. Therefore, one would predict that the strength of top-down effects of animals on basal resources should shift as the annual flood pulse progresses. We conducted a series of field experiments in a Neotropical lowland river to test for effects of hydrologic phase, habitat (in-channel vs. floodplain aquatic habitat), and benthic-feeding fish and meiofauna on particulate organic matter, chlorophyll, and benthic microalgae. Net ecosystem productivity of this oligotrophic river is higher during the low phase of the annual flood cycle, which is also when resident fishes are at highest densities and there is a seasonal influx of migratory benthic-feeding fish. We therefore hypothesized that top-down effects of benthic-feeding fish would fluctuate temporally, with strongest effects during low water levels. We found that fish controlled the abundance of particulate organic matter and algae on solid substrates, but not on sand, during falling- and low-water phases within both channel and floodplain habitats. Except for diatom assemblages, which responded to fish exclusion, the taxonomic structure of algal and meiofauna assemblages was not significantly influenced by fish-exclusion treatments, but varied in relation to habitat type and hydrologic phase. Meiofauna densities were highest during the low-water period; experimental exclusion of meiofauna during this period had a significant effect on accumulation of particulate organic matter in sand. By controlling abundance of important basal resources, fishes and meiofauna have a large potential to influence other components of this tropical ecosystem. Our findings emphasize the predictable, gradual, changes in consumer-resource interactions associated with the seasonal flood pulse in tropical river systems. © 2014 by the Ecological Society of America.","Article","Scopus",0.553140808676828,NA,NA,NA,NA,NA,41,NA
"48","2-s2.0-84928809947",59,59,"Acosta A.A., Queiroz J., Brandão H., Silva R.J.","55967796100;55967279100;36026687500;56729773100;","Helminth fauna of Astyanax fasciatus Cuvier, 1819, in two distinct sites of the Taquari River, São Paulo State, Brazil [Fauna de helmintos de Astyanax fasciatus Cuvier, 1819, em dois locais distintos do rio Taquari, estado de São Paulo, Brasil]",2015,"Brazilian Journal of Biology","10.1590/1519-6984.15113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928809947&doi=10.1590%2f1519-6984.15113&partnerID=40&md5=c97bb41f0ed7d65c95270959f6974425","This study assessed the helminth fauna of Astyanax fasciatus in two distinct sites of the Taquari River, São Paulo State, with 30 individuals sampled in a lotic site and 30 in a lentic site, recording the monogeneans: Cacatuocotyle paranaensis, Characithecium costaricensis, Diaphorocleidus kabatai, Jainus sp., Notozothecium sp. and Gyrodactylus sp., the digenean Antorchis lintoni and no-identified metacercariae; the nematode Procamallanus (Spirocamallanus) inopinatus and noidentified larvae. The mean abundances of total monogeneans (U = 1053; p = 0.042) and C. costaricensis (U = 1107; p = 0.005) were higher in the lotic site. This difference may be due to the higher density of the host population in the lotic site, and the water transparence in lentic environments that prevents A. fasciatus to form shoals, precluding the exchange of parasites with direct cycle within a host population. This study is the first report of the helminth fauna of A. fasciatus in the Taquari River, with ten taxa recorded, and reports A. fasciatus as a new host for Notozothecium sp. and C. paranaensis. © 2015 Instituto Internacional de Ecologia. All Right reserved.","Article","Scopus",0.500096472858986,NA,NA,NA,NA,NA,60,NA
"49","2-s2.0-84942433549",63,63,"Gallas M., Calegaro-Marques C., Bencke-Amato S.","42161257800;6506158100;56872984200;","Supplemental observations on the morphology of Procamallanus (Spirocamallanus) hilarii (Nematoda: Camallanidae) parasitizing two species of Astyanax (Characiformes: Characidae) and ecological analyses",2015,"Revista Mexicana de Biodiversidad","10.1016/j.rmb.2015.07.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942433549&doi=10.1016%2fj.rmb.2015.07.005&partnerID=40&md5=14c0db2727b1defd1c596fe86665432d","Procamallanus (Spirocamallanus) hilarii parasitizes several fish species but only few studies on morphology and ecology have been published. In this study we describe the morphology of P. (S.) hilarii parasitizing Astyanax aff. fasciatus and Astyanax jacuhiensis, and compare ecological parameters of their populations. Seventy A. aff. fasciatus and 60 A. jacuhiensis individuals were captured in Lake Guaiba, Rio Grande do Sul State, Brazil, between March 2012 and December 2013. The specimens of P. (S.) hilarii presented an oval oral opening with 6 cuticular elevations and 2 groups of papillae (one internal and one external) in the anterior region of the body. Males have 8 pairs of sessile caudal papillae (4 pre-cloacal and 4 post-cloacal), spicules with distal bifurcation and lack caudal alae. The prevalence of P. (S.) hilarii was higher in A. aff. fasciatus (69%) than in A. jacuhiensis (18%), whereas there was no difference in mean intensity (respectively, 2 and 5) and mean abundance (respectively, 1.6 and 0.9) of infection between the 2 host species. We suggest that the consumption of copepods, intermediate hosts of P. (S.) hilarii, may explain this difference. © 2015 Universidad Nacional Autónoma de México, Instituto de Biología.","Article","Scopus",0.419021853367659,NA,NA,NA,NA,NA,64,NA
"50","2-s2.0-84945206992",4,4,"Lima A.C., Agostinho C.S., Soares A.M.V.M., Monaghan K.A.","56146490700;6602988079;55880888700;23978467100;","Alternative ways to measure impacts of dam closure to the structure of fish communities of a neotropical river",2016,"Ecohydrology","10.1002/eco.1688","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945206992&doi=10.1002%2feco.1688&partnerID=40&md5=ce5665a153666ac5105b62a816896ef8","Neotropical freshwaters host some of the most biodiverse ecosystems in the world and are among the most threatened by habitat alterations. The high number of species and lack of basic ecological knowledge provide a major obstacle to understanding the effects of environmental change. We assessed the impact of dam closure on the fish communities of a neotropical river by applying simple descriptions of community organizations: species abundance distribution and abundance biomass comparison curves. Fish data were collected using gillnets during three distinct time periods (1 year before, 1 year after and 5 years after dam closure), at eight sites located downstream of the dam, in the reservoir, transition zone and upstream. A total of 69 343 individuals representing 260 species were recorded. Dam closure was associated with changes in the organization of fish communities at all sites. Species richness tended to increase immediately after dam closure while evenness decreased. Changes in taxonomic structure (richness and evenness) were accompanied by a change in the distribution of biomass with the proportionate contribution by smaller individuals significantly increased relative to larger individuals. Five years on, richness had fallen to below pre-closure levels at all sites, while the comparative stability of assemblages in the transformed habitats was reflected by biomass-abundance distribution patterns that approximated pre-disturbance ratios. This simplistic analysis provided a sensitive and informative assessment of ecological conditions, which highlights the impact to ecosystem process and ecological networks and has particular value in regions where a lack of detailed ecological knowledge precludes the application of traditional bioassessment methods. Copyright © 2015 John Wiley & Sons, Ltd. Copyright © 2015 John Wiley & Sons, Ltd.","Article","Scopus",0.614042148685973,1,1,"damn effect",5,15,5,NA
"51","2-s2.0-84948576152",30,30,"Lima A.C., Agostinho C.S., Sayanda D., Pelicice F.M., Soares A.M.V.M., Monaghan K.A.","56146490700;57201169920;9249301800;14042332200;55880888700;23978467100;","The rise and fall of fish diversity in a neotropical river after impoundment",2016,"Hydrobiologia","10.1007/s10750-015-2377-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948576152&doi=10.1007%2fs10750-015-2377-z&partnerID=40&md5=d360f5cea8b28ea77b95031ea09b7f3f","In contrast to the fast-paced dam construction and river ecosystem alteration which is taking place in the neotropics, ecological knowledge about the effects on fish fauna are still scarce. To contribute with knowledge on the effects of damming on fish fauna, we assessed the response of fish assemblages to the construction of a run-of-the-river dam in an Amazonian river by selecting eight sampling sites along a longitudinal gradient in the vicinity of a new hydroelectric dam. Sites were sampled monthly through a 1-year period before dam closure (2004–2005), 1 year after closure (2006–2007), and 5 years after closure (2011–2012). Following dam closure, there was an initial overall increase in fish abundance and richness across sites. However, despite the initial upsurge, after 5 years, populations were reduced and communities contracted to a level of diversity below that observed prior to dam closure. Respective sites demonstrated distinct ecological responses that were related to the environmental characteristics of their transformed habitats. Important changes in fish assemblages were visible in a short-term period of 5 years after dam closure. Therefore, monitoring fish species assemblages in a longer term is important to assess the consequences of a decrease in diversity. © 2015, Springer International Publishing Switzerland.","Article","Scopus",0.677633147421399,NA,1,"damn effect",NA,10,31,NA
"52","2-s2.0-84949624933",10,10,"Lobon-Cervia J., Mazzoni R., Iglesias-Rios R., Caramaschi E.P.","55931951900;7004871178;6506898792;8615960100;","Persistence and instability typify the fish assemblage structure of Rio Ubatiba, a Neotropical stream of South-east Brazil",2015,"Environmental Biology of Fishes","10.1007/s10641-015-0450-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949624933&doi=10.1007%2fs10641-015-0450-0&partnerID=40&md5=bcc86f6d459a3a112b235a67f6139ac9","The objective was to explore levels of persistence and stability of a Neotropical fish assemblage in a typical Serra do Mar stream (Southeast Brazil) over 1994–2008 with 90 quantitative samples in total. All along the stream gradient, the fish assemblage was composed of small-sized, short living species including benthic and water column species. Only four species occurred at the uppermost site (i.e., S1) whereas these four species plus eight species occurred at all other sites. In regards to species presence-absence, all species were temporally persistent at all sites over the study years. Overall, all species were abundant across scales of space and time with only three out of 14 species showing consistently low densities along the stream across years. Nevertheless, as indicated by the temporal variations in the Coefficients of Variation (CV%), the fish assemblages were highly unstable at all sites over time. At all sites the CV% varied widely and increased significantly over the years. No consistent density-dependence was elucidated nor any significant correlation among environmental variables and assemblage attributes were detected. The only consistent relationship elucidated relates the CV% of assemblage variability over time and the CV% of the ratio between stream discharge in the two major seasons, May and November. © 2015, Springer Science+Business Media Dordrecht.","Article","Scopus",0.662304673639544,1,1,NA,10,10,11,NA
"53","2-s2.0-84950296879",27,27,"Ruaro R., Gubiani É.A., Cunico A.M., Moretto Y., Piana P.A.","55566536000;16306846700;6506743330;8535022700;12042299700;","Comparison of fish and macroinvertebrates as bioindicators of Neotropical streams",2016,"Environmental Monitoring and Assessment","10.1007/s10661-015-5046-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950296879&doi=10.1007%2fs10661-015-5046-9&partnerID=40&md5=d2fb592557a97d596e34d2055e4879de","The biomonitoring of aquatic ecosystems in developing countries faces several limitations, especially related to gathering resources. The present study aimed at comparing the responses of fish and benthic macroinvertebrates to environmental change, to identify which group best indicates the differences between reference and impacted streams in southern Brazil. We determined reference and impacted sites based on physical and chemical variables of the water. For the analysis and comparison of biological responses, we calculated 22 metrics and submitted them to a discriminant analysis. We selected from this analysis only six metrics, which showed that the two studied assemblages respond differently to environmental change. A larger number of metrics were selected for macroinvertebrates than for fish in the separate analysis. The metrics selected for macroinvertebrates in the pooled analysis (i.e., fish and macroinvertebrates together) were different from those selected in the separate analysis for macroinvertebrates alone. However, the metrics selected for fish in the pooled analysis were the same selected in the separate analysis for fish alone. The macroinvertebrate assemblage was more effective for distinguishing reference from impacted sites. We suggest the use of macroinvertebrates as bioindicators of Neotropical streams, especially in situations in which time and money are short. © 2015, Springer International Publishing Switzerland.","Article","Scopus",0.393536190543023,NA,NA,NA,NA,NA,28,NA
"54","2-s2.0-84959202519",38,38,"Sanches B.O., Hughes R.M., Macedo D.R., Callisto M., Santos G.B.","56523039500;7404305918;23569733900;6602888024;7102014681;","Spatial variations in fish assemblage structure in a southeastern brazilian reservoir [Variações espaciais na estrutura das assémbleias de peixes em um reservatório do sudeste do Brasil]",2016,"Brazilian Journal of Biology","10.1590/1519-6984.16614","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959202519&doi=10.1590%2f1519-6984.16614&partnerID=40&md5=7b23e68387219cec3fe89760977da00d","We assessed the fish assemblage structure and composition of Nova Ponte Reservoir (Araguari River, Upper Parana Basin, Brazil). We observed significant differences in abundance (p = 0.0003), richness (p = 0.0005) and diversity (p = 0.02) between lacustrine and riverine zones of the reservoir. Nine species were significantly more abundant in the riverine region: Astyanax altiparanae, Astyanax gr. fasciatus, Galeocharax knerii, Hoplias intermedins, Hypostomus sp., Leporinus friderici, Leporinus obtusidens, Pimelodus maculatus and Schizodon nasutus. The results indicated a longitudinal gradient in the composition and abundance of fishes in Nova Ponte Reservoir, reinforcing the importance of freely flowing riverine reaches for conserving native neotropical ichthyofauna and reflecting the strong adaptation of these species to riverine systems. © 2016, Instituto Internacional de Ecologia. All rights reserved.","Article","Scopus",0.524895882748527,NA,NA,NA,NA,NA,39,NA
"55","2-s2.0-84959866101",14,14,"Touchon J.C., Vonesh J.R.","14038520900;6602943494;","Variation in Abundance and Efficacy of Tadpole Predators in a Neotropical Pond Community",2016,"Journal of Herpetology","10.1670/14-111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959866101&doi=10.1670%2f14-111&partnerID=40&md5=8ccbe27b453d5b719b976f74e2733ad1","Variation in predation risk plays an important role in shaping prey behavior, morphology, life history, population dynamics, and community structure in freshwater systems. Anuran larvae are important prey in freshwater communities and spatiotemporal variation in risk can arise from changes in the number and identity of predators; however, our understanding of variation in abundance, identity, and foraging rates for natural predator assemblages in tropical pond communities is limited. We surveyed ponds near Gamboa, Panama in 2004 and 2010 to estimate variation in predator communities of tadpoles over space and time.We also conducted short-term predation trials with the 10 most common predators using hatchling tadpoles of two widespread Neotropical frog species, Red-Eyed Treefrogs (Agalychnis callidryas) and Pantless Treefrogs (Dendropsophus ebraccatus). Predator abundance varied nearly threefold across ponds within a single year and as much as 19-fold within a pond across years. Dominant taxa also varied, with backswimmers (Notonectidae), poeciliid fish, or libellulid dragonfly naiads being the most common depending upon pond and year. Predation trials revealed that prey-specific predation rates differed among predator taxa. Some presumed predators did not consume hatchlings, whereas others consumed >90% of prey. The smaller D. ebraccatus hatchlings generally experienced higher predation rates; however, large invertebrate predators like aeshnid dragonfly naiads, giant water bugs, and fishing spiders consumed more A. callidryas. These results suggest that strong but variable larval-stage risk may be an important selective factor shaping tadpole communities and phenotypes in Neotropical ponds. © 2016 Society for the Study of Amphibians and Reptiles.","Article","Scopus",0.540339601953569,1,NA,NA,10,NA,15,NA
"56","2-s2.0-84962459593",28,28,"Cottet M., Descloux S., Guédant P., Cerdan P., Vigouroux R.","56747753000;35766320200;56676835500;55929255900;7005369394;","Fish population dynamic in the newly impounded Nam Theun 2 Reservoir (Lao PDR)",2016,"Hydroecologie Appliquee","10.1051/hydro/2015004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962459593&doi=10.1051%2fhydro%2f2015004&partnerID=40&md5=cad8069ed4aba51bee756614a52413f5","A fish population monitoring was carried out in the reservoir and tributaries of the hydropower project Nam Theun 2 (Lao PDR) at the end of the warm and dry seasons and at the end of the warm and wet seasons between 2008 and 2013. The study focused on three aquatic systems (river upstream, transition area, and reservoir) and different drowned habitats (dense/light forests and agricultural soils) associated or not with the presence of villages. The reservoir fish population was expected to follow three distinct phases, which should be respectively a rapid increase in biomass and abundance (trophic upsurge) followed by a decline and a stabilization of the population. This succession appeared to be different to the commonly observed scenario in terms of biomass, abundance and taxonomic richness compared to other temperate and tropical reservoirs. The indicator species (H. macrolepidota and P. carinatus) did not show changes in their size range since impoundment. The presence of structured habitats (e.g. inundated forest) favoured the fish population in terms of biomass and abundance. The fish population in the transition area and the river upstream improved quickly after the impoundment and presented higher taxonomic richness compared to the reservoir. Finally, the transition area appeared to be the most productive area within the Nam Theun 2 Reservoir especially if it remained outside of fishing activities. © EDF, 2015.","Article","Scopus",0.739258205346137,NA,1,NA,NA,5,29,NA
"57","2-s2.0-84963679908",31,31,"Bailly D., Cassemiro F.A.S., Winemiller K.O., Diniz-Filho J.A.F., Agostinho A.A.","9337271700;36170476400;7003495043;7004620621;8614711600;","Diversity gradients of Neotropical freshwater fish: evidence of multiple underlying factors in human-modified systems",2016,"Journal of Biogeography","10.1111/jbi.12749","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963679908&doi=10.1111%2fjbi.12749&partnerID=40&md5=abfff4950a78d06752865291225bf2fc","Aim: Contemporary patterns of species diversity are the result of a hierarchy of natural processes and modern anthropogenic influences. However, studies of these patterns in human-modified systems from a macroecological perspective are lacking. Considering that fish assemblages in reservoirs reflect both long-term evolutionary responses of species and shorter term responses to anthropogenic stressors, we employed a multi-hypothesis approach using different magnitudes of predictors to analyse the processes that drive fish diversity in reservoirs at a broad spatial scale. Location: Brazil. Methods: We derived species richness from an extensive database of fish inhabiting Neotropical reservoirs, and using multiple regression analysis, we tested seven hypotheses that link species richness to continuous variables associated with regional, local and population components. We analysed the spatial structure using Moran's I autocorrelation coefficients and used spatial eigenvector mapping to explicitly account for the spatial component when testing the hypotheses by multiple regressions. Partial regressions were performed to map the relative contributions of the different components in explaining species richness. Results: Predictors related to six hypotheses were retained in the best-fit models, and our data supported the species–energy, metabolic, species–area, species–distance from the source and time of habitat alteration hypotheses. However, the predictions of the population abundance hypothesis (PAH) were not supported by the data. The shared effects of the different components explained the greatest proportion of the variation in species richness, indicating that distinct mechanisms related to these alternative hypotheses interact or are not spatially independent. Main conclusions: Our findings indicate that the latitudinal diversity gradient typically displayed by freshwater fish is maintained in human-modified habitats, such as reservoirs, and that multiple mechanisms drive fish diversity in reservoirs over large spatial scales. The lack of support for the PAH implies that mechanisms structuring diversity patterns can be influenced by anthropogenic stressors. © 2016 John Wiley & Sons Ltd","Article","Scopus",0.319941630938517,NA,NA,NA,NA,NA,32,NA
"58","2-s2.0-84982833711",43,43,"Ferrareze M., Nogueira M.G.","36696161300;7102536052;","Impact assessment of the introduction of Cichla kelberi in a large Neotropical reservoir and its lateral lagoons (Upper Paraná River Basin, Brazil)",2015,"Brazilian journal of biology = Revista brasleira de biologia","10.1590/1519-6984.05814","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982833711&doi=10.1590%2f1519-6984.05814&partnerID=40&md5=2a3369732a03fe1493d8465bb2955820","This study aimed to understand how the introduction of Cichla kelberi in Rosana Reservoir (Paranapanema River) affected the native ichthyofauna. Data on the structure of the small fish fauna assemblage were obtained before and after the introduction of this carnivorous species. Samplings were carried out in February and September of 2004, previously to the register of Cichla kelberi in the reservoir, and after its introduction, November of 2004, January, March, May and August of 2005, February and June of 2006, February and July of 2007, February and October of 2008 and February of 2009. A total of 4,693 fish, belonging to 43 different species was sampled between 2004 and 2009. The order Characiformes was the most abundant, followed by Perciformes and Siluriformes. Comparative analyses, before and after the introduction, could not demonstrate significant changes in composition, richness, abundance, biomass, mean length and diversity of fish. Aquatic insects were the main feeding item of C. kelberi, followed by tetragonopterinae fish. Cannibalism was recorded during the whole study period. The results showed that Cichla cannot deeply affect the ichthyofauna assemblages of a large Neotropical reservoir, at least in a short or medium term period after its introduction. The results also allowed concluding that the introduction of C. kelberi in the reservoir is in the phase 3. In this phase, the specie can survive and reproduce in the new environment; however it is not totally established and disseminated. The reasons for the fact that Cichla is still not dominant in Rosana Reservoir could be related to feeding competition, high rate of cannibalism and the presence of large amount of aquatic macrophytes (refuge zones). In spite of the results, the continuous monitoring of the role of non-native species on the local fish fauna is absolutely necessary because the impacts caused by colonization of this undesirable species can be magnified by complex processes, usually correlated with other environmental disturb, especially the negative effects of damming.","Article","Scopus",0.596728913425858,NA,1,"other sp introduced",NA,15,44,NA
"59","2-s2.0-84987800304",7,7,"Lanés L.E.K., Godoy R.S., Maltchik L., Polačik M., Blažek R., Vrtílek M., Reichard M.","30467887400;56003682500;6603163555;15830344800;14032827400;37073447700;6701855284;","Seasonal dynamics in community structure, abundance, body size and sex ratio in two species of Neotropical annual fishes",2016,"Journal of Fish Biology","10.1111/jfb.13122","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987800304&doi=10.1111%2fjfb.13122&partnerID=40&md5=a3006e4760a57a709cf5a28e10d1140a","Seven ephemeral pools on the coastal plain of southern Brazil were found to be inhabited by three annual and 22 non-annual fish species. Two common annual species (Austrolebias minuano and Cynopoecilus fulgens) exhibited clear seasonal dynamics, with the appearance of young fishes in the austral autumn (May to June) and a decline in abundance over the seasonal cycle. The third annual species, Austrolebias wolterstorffii, was rare. No seasonal dynamics were observed in non-annual fishes. The relative abundance of non-annual fishes compared with annual fishes increased over the seasonal cycle, but they coexisted widely. The size structure of annual fishes suggested the presence of a single age cohort in most pools though a second age cohort was registered in one pool in August, coinciding with a large flooding. Strong sexual dimorphism in body size was found in C. fulgens throughout the seasonal cycle, while no sexual dimorphism in body size was found in A. minuano. Female-biased sex ratios were recorded in both common annual fish species in the last three sampling dates (in spring), but not during the first two sampling dates (in winter). The natural lifespan of annual fishes was <8 months. Annual fishes disappeared before habitat desiccation in half of the pools, while non-annual fishes were still present. © 2016 The Fisheries Society of the British Isles","Article","Scopus",0.739402652147564,0,0,NA,5,5,8,NA
"60","2-s2.0-84991738676",65,65,"Martínez-Rodríguez G.A., Santos-Flores C.J., Macchiavelli R., Sotomayor-Ramirez D., Perez-Alegria L.","35724043000;6506279349;57203445631;6603282587;6507982203;","Nutrient levels associated with ecological thresholds of impairment: An approach to estimate numeric nutrient criteria for reservoirs of Puerto Rico12",2015,"Journal of Agriculture of the University of Puerto Rico",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991738676&partnerID=40&md5=f4879567ced8d70ec8b90757cbc53812","Six reservoirs of Puerto Rico were monitored over a 32-month period to establish relationships between their nutrient concentration status and different thresholds of ecological impairment. The selected reservoirs embody the productivity spectrum of reservoirs on the island. Median concentrations of total phosphorus (TP) for epilimnion waters (1 m) were as follows: Cerrillos, 10 μg/L; Cidra, 33μg/L; Guajataca, 10μg/L; La Plata, 49μg/L; Patillas, 6 μg/L; and Toa Vaca, 22μg/L. Likewise, median concentrations of total nitrogen (TN) were: Cerrillos, 0.22 mg/L; Cidra, 0.74 mg/L; Guajataca, 0.28 mg/L; La Plata, 0.55 mg/L; Patillas, 0.23 mg/L; and Toa Vaca, 0.34 mg/L. Strong positive correlations were observed between nutrients and chlorophyll a (Chl-a). Correlation coefficients were 0.74 for the relationship between TP and Chl-a, and 0.66 for TN vs. Chl-a. Increases in algal biomass (as measured by Chl-a) diminished the depth of light penetration into the water column (i.e., Secchi depth) (r = -0.70). A biological threshold indicative of designated use impairment was established at a Chl-a concentration of 24 pg/L based on evidence demonstrating that the extent of reduced light penetration at that Chl-a level (due to excessive phytoplankton biomass productivity) hindered the reservoirs' capacity to comply with the aquatic life criteria. Total phosphorus and TN concentrations associated with the Chl-a impairment threshold (i.e., 24 μg/L) were established based on a change-point analysis of the data. The resulting values, 0.035 mg/L for TP and 0.43 mg/L for TN, can be considered nutrient thresholds associated with impairment. To protect against impairment, a margin of safety was added based on concentrations defining the lower 5% confidence interval of the bootstrap distribution of values associated with the Chl-a impairment threshold (i.e., p<0.05-one tail probability). The resulting criteria, 0.026 mg/L for TP and 0.41 mg/L for TN, are proposed as basis for establishing the nutrient standards for reservoirs of Puerto Rico. Significant differences in the maximum depth of compliance with the USEPA aquatic life criteria (i.e., DO = 5.0 mg/L) were observed between data points below and above the proposed numeric criteria. These differences, which can be critical to the sustainability of fish populations in reservoirs on the island, attest to the importance of maintaining the nutritional status of waters in our reservoirs at levels below the specified thresholds. The zooplankton community was characterized by a mix of species already known under similar environmental conditions in the Neotropical region. Sixty-five zooplanktonic taxa were identified. Rotifera was the richest group with 37 taxa. Cladocerans were represented by 20 taxa; Copepoda by eight taxa. Absolute abundances of rotifers showed an increase with the increase of several eutrophication indexes. A segmented curved analysis was used to describe the relationship between Brachionus rotifers (#ind/L) and phosphorus (InTP). The relationship yielded a change-point value of 26.58 μg/L for total phosphorus, which coincides with the proposed numeric criteria value. In addition, a change-point of 1.16 meters was obtained for the relationship between Brachionus rotifers (#ind/L) and Secchi depth (m), which can be considered as another impairment index for reservoirs on the island.","Article","Scopus",0.365793121651025,NA,NA,NA,NA,NA,66,NA
